# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 x3 y3 vx3 vy3 x4 y4 vx4 vy4 x5 y5 vx5 vy5 x6 y6 vx6 vy6 x7 y7 vx7 vy7 x8 y8 vx8 vy8 x9 y9 vx9 vy9 x10 y10 vx10 vy10 x11 y11 vx11 vy11 x12 y12 vx12 vy12 x13 y13 vx13 vy13 x14 y14 vx14 vy14 x15 y15 vx15 vy15 x16 y16 vx16 vy16 x17 y17 vx17 vy17 x18 y18 vx18 vy18 x19 y19 vx19 vy19 x20 y20 vx20 vy20 x21 y21 vx21 vy21 x22 y22 vx22 vy22 x23 y23 vx23 vy23 x24 y24 vx24 vy24 x25 y25 vx25 vy25 x26 y26 vx26 vy26 x27 y27 vx27 vy27 x28 y28 vx28 vy28 x29 y29 vx29 vy29 x30 y30 vx30 vy30 x31 y31 vx31 vy31 x32 y32 vx32 vy32 x33 y33 vx33 vy33 x34 y34 vx34 vy34 x35 y35 vx35 vy35 x36 y36 vx36 vy36 x37 y37 vx37 vy37 x38 y38 vx38 vy38 x39 y39 vx39 vy39 x40 y40 vx40 vy40 x41 y41 vx41 vy41 x42 y42 vx42 vy42 x43 y43 vx43 vy43 x44 y44 vx44 vy44 x45 y45 vx45 vy45 x46 y46 vx46 vy46 x47 y47 vx47 vy47 x48 y48 vx48 vy48 x49 y49 vx49 vy49
0 1.11111 1.25 1.49267 0.303548 2.22222 1.25 0.283979 1.27142 3.33333 1.25 -0.216709 -0.81391 4.44444 1.25 -0.148116 0.390127 5.55556 1.25 -0.717954 -1.11009 6.66667 1.25 -1.13533 0.230616 7.77778 1.25 1.08874 0.607798 8.88889 1.25 0.499844 0.368529 1.11111 2.5 0.733808 1.25635 2.22222 2.5 0.676618 0.413104 3.33333 2.5 1.02096 -0.869389 4.44444 2.5 0.75148 -0.579855 5.55556 2.5 0.382906 0.796913 6.66667 2.5 -0.49241 0.923338 7.77778 2.5 0.929615 0.727584 8.88889 2.5 1.07324 -0.44933 1.11111 3.75 -1.43453 1.2272 2.22222 3.75 -0.0457771 -0.882226 3.33333 3.75 -0.0277846 -0.79379 4.44444 3.75 -0.697064 -0.541751 5.55556 3.75 -1.24519 -0.202703 6.66667 3.75 0.966518 -0.619705 7.77778 3.75 -0.881484 0.769286 8.88889 3.75 -0.160772 1.42968 1.11111 5 -1.22508 0.915698 2.22222 5 0.209964 0.0618412 3.33333 5 1.33788 1.33562 4.44444 5 0.81715 -1.05051 5.55556 5 -0.64857 0.982132 6.66667 5 0.280655 -1.04109 7.77778 5 -0.0268641 -1.10604 8.88889 5 0.742575 -1.0532 1.11111 6.25 0.567824 0.031305 2.22222 6.25 0.060803 0.137204 3.33333 6.25 -0.225818 -0.309121 4.44444 6.25 -0.0954052 0.464065 5.55556 6.25 0.497352 1.30003 6.66667 6.25 1.01175 0.40382 7.77778 6.25 0.050638 -0.367851 8.88889 6.25 0.301886 1.45122 1.11111 7.5 0.0815229 -1.05228 2.22222 7.5 -0.515674 -1.18532 3.33333 7.5 0.149475 -0.105376 4.44444 7.5 -0.477897 0.4742 5.55556 7.5 -0.0745699 -0.309481 6.66667 7.5 0.23866 -1.40418 7.77778 7.5 1.3544 0.964516 8.88889 7.5 0.964745 -0.598944 1.11111 8.75 0.504588 1.1409 2.22222 8.75 -0.699646 -0.130072
0.1 1.26038 1.28035 1.49267 0.303548 2.25062 1.37714 0.283979 1.27142 3.31166 1.16861 -0.216709 -0.81391 4.42963 1.28901 -0.148116 0.390127 5.48376 1.13899 -0.717954 -1.11009 6.55313 1.27306 -1.13533 0.230616 7.88665 1.31078 1.08874 0.607798 8.93887 1.28685 0.499844 0.368529 1.18449 2.62564 0.733808 1.25635 2.28988 2.54131 0.676618 0.413104 3.43543 2.41306 1.02096 -0.869389 4.51959 2.44201 0.75148 -0.579855 5.59385 2.57969 0.382906 0.796913 6.61743 2.59233 -0.49241 0.923338 7.87074 2.57276 0.929615 0.727584 8.99621 2.45507 1.07324 -0.44933 0.967658 3.87272 -1.43453 1.2272 2.21764 3.66178 -0.0457771 -0.882226 3.33055 3.67062 -0.0277846 -0.79379 4.37474 3.69582 -0.697064 -0.541751 5.43104 3.72973 -1.24519 -0.202703 6.76332 3.68803 0.966518 -0.619705 7.68963 3.82693 -0.881484 0.769286 8.87281 3.89297 -0.160772 1.42968 0.988603 5.09157 -1.22508 0.915698 2.24322 5.00618 0.209964 0.0618412 3.46712 5.13356 1.33788 1.33562 4.52616 4.89495 0.81715 -1.05051 5.4907 5.09821 -0.64857 0.982132 6.69473 4.89589 0.280655 -1.04109 7.77509 4.8894 -0.0268641 -1.10604 8.96315 4.89468 0.742575 -1.0532 1.16789 6.25313 0.567824 0.031305 2.2283 6.26372 0.060803 0.137204 3.31075 6.21909 -0.225818 -0.309121 4.4349 6.29641 -0.0954052 0.464065 5.60529 6.38 0.497352 1.30003 6.76784 6.29038 1.01175 0.40382 7.78284 6.21321 0.050638 -0.367851 8.91908 6.39512 0.301886 1.45122 1.11926 7.39477 0.0815229 -1.05228 2.17065 7.38147 -0.515674 -1.18532 3.34828 7.48946 0.149475 -0.105376 4.39665 7.54742 -0.477897 0.4742 5.5481 7.46905 -0.0745699 -0.309481 6.69053 7.35958 0.23866 -1.40418 7.91322 7.59645 1.3544 0.964516 8.98536 7.44011 0.964745 -0.598944 1.16157 8.86409 0.504588 1.1409 2.15226 8.73699 -0.699646 -0.130072
0.2 1.40965 1.31071 1.49267 0.303548 2.27902 1.50428 0.283979 1.27142 3.28999 1.08722 -0.216709 -0.81391 4.41482 1.32803 -0.148116 0.390127 5.41196 1.02798 -0.717954 -1.11009 6.4396 1.29612 -1.13533 0.230616 7.99553 1.37156 1.08874 0.607798 8.98886 1.32371 0.499844 0.368529 1.25787 2.75127 0.733808 1.25635 2.35755 2.58262 0.676618 0.413104 3.53753 2.32612 1.02096 -0.869389 4.59474 2.38403 0.75148 -0.579855 5.63214 2.65938 0.382906 0.796913 6.56818 2.68467 -0.49241 0.923338 7.9637 2.64552 0.929615 0.727584 9.10354 2.41013 1.07324 -0.44933 0.824205 3.99544 -1.43453 1.2272 2.21307 3.57355 -0.0457771 -0.882226 3.32778 3.59124 -0.0277846 -0.79379 4.30503 3.64165 -0.697064 -0.541751 5.30652 3.70946 -1.24519 -0.202703 6.85997 3.62606 0.966518 -0.619705 7.60148 3.90386 -0.881484 0.769286 8.85673 4.03594 -0.160772 1.42968 0.866095 5.18314 -1.22508 0.915698 2.26422 5.01237 0.209964 0.0618412 3.60091 5.26712 1.33788 1.33562 4.60787 4.7899 0.81715 -1.05051 5.42584 5.19643 -0.64857 0.982132 6.7228 4.79178 0.280655 -1.04109 7.7724 4.77879 -0.0268641 -1.10604 9.0374 4.78936 0.742575 -1.0532 1.22468 6.25626 0.567824 0.031305 2.23438 6.27744 0.060803 0.137204 3.28817 6.18818 -0.225818 -0.309121 4.42536 6.34281 -0.0954052 0.464065 5.65503 6.51001 0.497352 1.30003 6.86902 6.33076 1.01175 0.40382 7.78791 6.17643 0.050638 -0.367851 8.94927 6.54024 0.301886 1.45122 1.12742 7.28954 0.0815229 -1.05228 2.11909 7.26294 -0.515674 -1.18532 3.36323 7.47892 0.149475 -0.105376 4.34887 7.59484 -0.477897 0.4742 5.54064 7.4381 -0.0745699 -0.309481 6.7144 7.21916 0.23866 -1.40418 8.04866 7.6929 1.3544 0.964516 9.08184 7.38021 0.964745 -0.598944 1.21203 8.97818 0.504588 1.1409 2.08229 8.72399 -0.699646 -0.130072
0.3 1.55891 1.34106 1.49267 0.303548 2.30742 1.63143 0.283979 1.27142 3.26832 1.00583 -0.216709 -0.81391 4.40001 1.36704 -0.148116 0.390127 5.34017 0.916972 -0.717954 -1.11009 6.32607 1.31918 -1.13533 0.230616 8.1044 1.43234 1.08874 0.607798 9.03884 1.36056 0.499844 0.368529 1.33125 2.87691 0.733808 1.25635 2.42521 2.62393 0.676618 0.413104 3.63962 2.23918 1.02096 -0.869389 4.66989 2.32604 0.75148 -0.579855 5.67043 2.73907 0.382906 0.796913 6.51894 2.777 -0.49241 0.923338 8.05666 2.71828 0.929615 0.727584 9.21086 2.3652 1.07324 -0.44933 0.680752 4.11816 -1.43453 1.2272 2.20849 3.48533 -0.0457771 -0.882226 3.325 3.51186 -0.0277846 -0.79379 4.23533 3.58747 -0.697064 -0.541751 5.182 3.68919 -1.24519 -0.202703 6.95662 3.56409 0.966518 -0.619705 7.51333 3.98079 -0.881484 0.769286 8.84066 4.1789 -0.160772 1.42968 0.743586 5.27471 -1.22508 0.915698 2.28521 5.01855 0.209964 0.0618412 3.7347 5.40069 1.33788 1.33562 4.68959 4.68485 0.81715 -1.05051 5.36098 5.29464 -0.64857 0.982132 6.75086 4.68767 0.280655 -1.04109 7.76972 4.66819 -0.0268641 -1.10604 9.11166 4.68404 0.742575 -1.0532 1.28146 6.25939 0.567824 0.031305 2.24046 6.29116 0.060803 0.137204 3.26559 6.15726 -0.225818 -0.309121 4.41582 6.38922 -0.0954052 0.464065 5.70476 6.64001 0.497352 1.30003 6.97019 6.37115 1.01175 0.40382 7.79297 6.13964 0.050638 -0.367851 8.97945 6.68537 0.301886 1.45122 1.13557 7.18432 0.0815229 -1.05228 2.06752 7.1444 -0.515674 -1.18532 3.37818 7.46839 0.149475 -0.105376 4.30108 7.64226 -0.477897 0.4742 5.53318 7.40716 -0.0745699 -0.309481 6.73826 7.07875 0.23866 -1.40418 8.1841 7.78935 1.3544 0.964516 9.17831 7.32032 0.964745 -0.598944 1.26249 9.09227 0.504588 1.1409 2.01233 8.71098 -0.699646 -0.130072
0.4 1.70818 1.37142 1.49267 0.303548 2.33581 1.75857 0.283979 1.27142 3.24665 0.924436 -0.216709 -0.81391 4.3852 1.40605 -0.148116 0.390127 5.26837 0.805962 -0.717954 -1.11009 6.21254 1.34225 -1.13533 0.230616 8.21327 1.49312 1.08874 0.607798 9.08883 1.39741 0.499844 0.368529 1.40463 3.00254 0.733808 1.25635 2.49287 2.66524 0.676618 0.413104 3.74172 2.15224 1.02096 -0.869389 4.74504 2.26806 0.75148 -0.579855 5.70872 2.81877 0.382906 0.796913 6.4697 2.86934 -0.49241 0.923338 8.14962 2.79103 0.929615 0.727584 9.31819 2.32027 1.07324 -0.44933 0.537299 4.24088 -1.43453 1.2272 2.20391 3.39711 -0.0457771 -0.882226 3.32222 3.43248 -0.0277846 -0.79379 4.16562 3.5333 -0.697064 -0.541751 5.05748 3.66892 -1.24519 -0.202703 7.05327 3.50212 0.966518 -0.619705 7.42518 4.05771 -0.881484 0.769286 8.82458 4.32187 -0.160772 1.42968 0.621078 5.36628 -1.22508 0.915698 2.30621 5.02474 0.209964 0.0618412 3.86849 5.53425 1.33788 1.33562 4.7713 4.5798 0.81715 -1.05051 5.29613 5.39285 -0.64857 0.982132 6.77893 4.58356 0.280655 -1.04109 7.76703 4.55758 -0.0268641 -1.10604 9.18592 4.57872 0.742575 -1.0532 1.33824 6.26252 0.567824 0.031305 2.24654 6.30488 0.060803 0.137204 3.24301 6.12635 -0.225818 -0.309121 4.40628 6.43563 -0.0954052 0.464065 5.7545 6.77001 0.497352 1.30003 7.07137 6.41153 1.01175 0.40382 7.79803 6.10286 0.050638 -0.367851 9.00964 6.83049 0.301886 1.45122 1.14372 7.07909 0.0815229 -1.05228 2.01595 7.02587 -0.515674 -1.18532 3.39312 7.45785 0.149475 -0.105376 4.25329 7.68968 -0.477897 0.4742 5.52573 7.37621 -0.0745699 -0.309481 6.76213 6.93833 0.23866 -1.40418 8.31954 7.88581 1.3544 0.964516 9.27479 7.26042 0.964745 -0.598944 1.31295 9.20636 0.504588 1.1409 1.94236 8.69797 -0.699646 -0.130072
0.5 1.85745 1.40177 1.49267 0.303548 2.36421 1.88571 0.283979 1.27142 3.22498 0.843045 -0.216709 -0.81391 4.37039 1.44506 -0.148116 0.390127 5.19658 0.694953 -0.717954 -1.11009 6.099 1.36531 -1.13533 0.230616 8.32215 1.5539 1.08874 0.607798 9.13881 1.43426 0.499844 0.368529 1.47802 3.12818 0.733808 1.25635 2.56053 2.70655 0.676618 0.413104 3.84382 2.06531 1.02096 -0.869389 4.82018 2.21007 0.75148 -0.579855 5.74701 2.89846 0.382906 0.796913 6.42046 2.96167 -0.49241 0.923338 8.24259 2.86379 0.929615 0.727584 9.42551 2.27534 1.07324 -0.44933 0.393846 4.3636 -1.43453 1.2272 2.19933 3.30889 -0.0457771 -0.882226 3.31944 3.3531 -0.0277846 -0.79379 4.09591 3.47912 -0.697064 -0.541751 4.93296 3.64865 -1.24519 -0.202703 7.14993 3.44015 0.966518 -0.619705 7.33704 4.13464 -0.881484 0.769286 8.8085 4.46484 -0.160772 1.42968 0.49857 5.45785 -1.22508 0.915698 2.3272 5.03092 0.209964 0.0618412 4.00228 5.66781 1.33788 1.33562 4.85302 4.47475 0.81715 -1.05051 5.23127 5.49107 -0.64857 0.982132 6.80699 4.47945 0.280655 -1.04109 7.76435 4.44698 -0.0268641 -1.10604 9.26018 4.4734 0.742575 -1.0532 1.39502 6.26565 0.567824 0.031305 2.25262 6.3186 0.060803 0.137204 3.22042 6.09544 -0.225818 -0.309121 4.39674 6.48203 -0.0954052 0.464065 5.80423 6.90002 0.497352 1.30003 7.17254 6.45191 1.01175 0.40382 7.8031 6.06607 0.050638 -0.367851 9.03983 6.97561 0.301886 1.45122 1.15187 6.97386 0.0815229 -1.05228 1.96439 6.90734 -0.515674 -1.18532 3.40807 7.44731 0.149475 -0.105376 4.2055 7.7371 -0.477897 0.4742 5.51827 7.34526 -0.0745699 -0.309481 6.786 6.79791 0.23866 -1.40418 8.45498 7.98226 1.3544 0.964516 9.37126 7.20053 0.964745 -0.598944 1.36341 9.32045 0.504588 1.1409 1.8724 8.68496 -0.699646 -0.130072
0.6 2.00671 1.43213 1.49267 0.303548 2.39261 2.01285 0.283979 1.27142 3.20331 0.761654 -0.216709 -0.81391 4.35558 1.48408 -0.148116 0.390127 5.12478 0.583943 -0.717954 -1.11009 5.98547 1.38837 -1.13533 0.230616 8.43102 1.61468 1.08874 0.607798 9.1888 1.47112 0.499844 0.368529 1.5514 3.25381 0.733808 1.25635 2.62819 2.74786 0.676618 0.413104 3.94591 1.97837 1.02096 -0.869389 4.89533 2.15209 0.75148 -0.579855 5.7853 2.97815 0.382906 0.796913 6.37122 3.054 -0.49241 0.923338 8.33555 2.93655 0.929615 0.727584 9.53283 2.2304 1.07324 -0.44933 0.250392 4.48632 -1.43453 1.2272 2.19476 3.22066 -0.0457771 -0.882226 3.31666 3.27373 -0.0277846 -0.79379 4.02621 3.42495 -0.697064 -0.541751 4.80844 3.62838 -1.24519 -0.202703 7.24658 3.37818 0.966518 -0.619705 7.24889 4.21157 -0.881484 0.769286 8.79243 4.60781 -0.160772 1.42968 0.376062 5.54942 -1.22508 0.915698 2.3482 5.0371 0.209964 0.0618412 4.13606 5.80137 1.33788 1.33562 4.93473 4.3697 0.81715 -1.05051 5.16641 5.58928 -0.64857 0.982132 6.83506 4.37534 0.280655 -1.04109 7.76166 4.33638 -0.0268641 -1.10604 9.33443 4.36808 0.742575 -1.0532 1.45181 6.26878 0.567824 0.031305 2.2587 6.33232 0.060803 0.137204 3.19784 6.06453 -0.225818 -0.309121 4.3872 6.52844 -0.0954052 0.464065 5.85397 7.03002 0.497352 1.30003 7.27372 6.49229 1.01175 0.40382 7.80816 6.02929 0.050638 -0.367851 9.07002 7.12073 0.301886 1.45122 1.16002 6.86863 0.0815229 -1.05228 1.91282 6.78881 -0.515674 -1.18532 3.42302 7.43677 0.149475 -0.105376 4.15771 7.78452 -0.477897 0.4742 5.51081 7.31431 -0.0745699 -0.309481 6.80986 6.65749 0.23866 -1.40418 8.59042 8.07871 1.3544 0.964516 9.46774 7.14063 0.964745 -0.598944 1.41386 9.43454 0.504588 1.1409 1.80243 8.67196 -0.699646 -0.130072
0.7 2.15598 1.46248 1.49267 0.303548 2.42101 2.14 0.283979 1.27142 3.18164 0.680263 -0.216709 -0.81391 4.34076 1.52309 -0.148116 0.390127 5.05299 0.472934 -0.717954 -1.11009 5.87194 1.41143 -1.13533 0.230616 8.5399 1.67546 1.08874 0.607798 9.23878 1.50797 0.499844 0.368529 1.62478 3.37945 0.733808 1.25635 2.69585 2.78917 0.676618 0.413104 4.04801 1.89143 1.02096 -0.869389 4.97048 2.0941 0.75148 -0.579855 5.82359 3.05784 0.382906 0.796913 6.32198 3.14634 -0.49241 0.923338 8.42851 3.00931 0.929615 0.727584 9.64016 2.18547 1.07324 -0.44933 0.106939 4.60904 -1.43453 1.2272 2.19018 3.13244 -0.0457771 -0.882226 3.31388 3.19435 -0.0277846 -0.79379 3.9565 3.37077 -0.697064 -0.541751 4.68392 3.60811 -1.24519 -0.202703 7.34323 3.31621 0.966518 -0.619705 7.16074 4.2885 -0.881484 0.769286 8.77635 4.75077 -0.160772 1.42968 0.253553 5.64099 -1.22508 0.915698 2.3692 5.04329 0.209964 0.0618412 4.26985 5.93493 1.33788 1.33562 5.01645 4.26465 0.81715 -1.05051 5.10156 5.68749 -0.64857 0.982132 6.86312 4.27124 0.280655 -1.04109 7.75897 4.22577 -0.0268641 -1.10604 9.40869 4.26276 0.742575 -1.0532 1.50859 6.27191 0.567824 0.031305 2.26478 6.34604 0.060803 0.137204 3.17526 6.03362 -0.225818 -0.309121 4.37766 6.57485 -0.0954052 0.464065 5.9037 7.16002 0.497352 1.30003 7.37489 6.53267 1.01175 0.40382 7.81322 5.9925 0.050638 -0.367851 9.10021 7.26585 0.301886 1.45122 1.16818 6.76341 0.0815229 -1.05228 1.86125 6.67027 -0.515674 -1.18532 3.43797 7.42624 0.149475 -0.105376 4.10992 7.83194 -0.477897 0.4742 5.50336 7.28336 -0.0745699 -0.309481 6.83373 6.51707 0.23866 -1.40418 8.72586 8.17516 1.3544 0.964516 9.56421 7.08074 0.964745 -0.598944 1.46432 9.54863 0.504588 1.1409 1.73247 8.65895 -0.699646 -0.130072
0.8 2.30525 1.49284 1.49267 0.303548 2.44941 2.26714 0.283979 1.27142 3.15997 0.598872 -0.216709 -0.81391 4.32595 1.5621 -0.148116 0.390127 4.98119 0.361924 -0.717954 -1.11009 5.75841 1.43449 -1.13533 0.230616 8.64877 1.73624 1.08874 0.607798 9.28876 1.54482 0.499844 0.368529 1.69816 3.50508 0.733808 1.25635 2.76352 2.83048 0.676618 0.413104 4.1501 1.80449 1.02096 -0.869389 5.04563 2.03612 0.75148 -0.579855 5.86188 3.13753 0.382906 0.796913 6.27274 3.23867 -0.49241 0.923338 8.52147 3.08207 0.929615 0.727584 9.74748 2.14054 1.07324 -0.44933 0.23628 4.73176 1.43453 1.2272 2.1856 3.04422 -0.0457771 -0.882226 3.31111 3.11497 -0.0277846 -0.79379 3.88679 3.3166 -0.697064 -0.541751 4.5594 3.58784 -1.24519 -0.202703 7.43988 3.25424 0.966518 -0.619705 7.07259 4.36543 -0.881484 0.769286 8.76027 4.89374 -0.160772 1.42968 0.131045 5.73256 -1.22508 0.915698 2.39019 5.04947 0.209964 0.0618412 4.40364 6.0685 1.33788 1.33562 5.09816 4.15959 0.81715 -1.05051 5.0367 5.78571 -0.64857 0.982132 6.89119 4.16713 0.280655 -1.04109 7.75629 4.11517 -0.0268641 -1.10604 9.48295 4.15744 0.742575 -1.0532 1.56537 6.27504 0.567824 0.031305 2.27086 6.35976 0.060803 0.137204 3.15268 6.0027 -0.225818 -0.309121 4.36812 6.62125 -0.0954052 0.464065 5.95344 7.29003 0.497352 1.30003 7.47607 6.57306 1.01175 0.40382 7.81829 5.95572 0.050638 -0.367851 9.1304 7.41098 0.301886 1.45122 1.17633 6.65818 0.0815229 -1.05228 1.80968 6.55174 -0.515674 -1.18532 3.45291 7.4157 0.149475 -0.105376 4.06213 7.87936 -0.477897 0.4742 5.4959 7.25242 -0.0745699 -0.309481 6.85759 6.37666 0.23866 -1.40418 8.86129 8.27161 1.3544 0.964516 9.66069 7.02084 0.964745 -0.598944 1.51478 9.66272 0.504588 1.1409 1.66251 8.64594 -0.699646 -0.130072
0.9 2.45451 1.52319 1.49267 0.303548 2.4778 2.39428 0.283979 1.27142 3.13829 0.517481 -0.216709 -0.81391 4.34854 1.54229 0.758762 -1.03611 4.9094 0.250915 -0.717954 -1.11009 5.64487 1.45755 -1.13533 0.230616 8.75764 1.79702 1.08874 0.607798 9.33875 1.58168 0.499844 0.368529 1.77154 3.63072 0.733808 1.25635 2.83118 2.87179 0.676618 0.413104 4.2148 1.77637 0.114086 0.556849 5.12078 1.97813 0.75148 -0.579855 5.90017 3.21722 0.382906 0.796913 6.2235 3.331 -0.49241 0.923338 8.61443 3.15483 0.929615 0.727584 9.85481 2.0956 1.07324 -0.44933 0.379734 4.85448 1.43453 1.2272 2.18102 2.956 -0.0457771 -0.882226 3.30833 3.03559 -0.0277846 -0.79379 3.81709 3.26242 -0.697064 -0.541751 4.43488 3.56757 -1.24519 -0.202703 7.53653 3.19227 0.966518 -0.619705 6.98444 4.44236 -0.881484 0.769286 8.74419 5.03671 -0.160772 1.42968 0.190656 5.82413 1.22508 0.915698 2.41119 5.05566 0.209964 0.0618412 4.53743 6.20206 1.33788 1.33562 5.17988 4.05454 0.81715 -1.05051 4.97184 5.88392 -0.64857 0.982132 6.91926 4.06302 0.280655 -1.04109 7.7536 4.00457 -0.0268641 -1.10604 9.55721 4.05212 0.742575 -1.0532 1.62215 6.27817 0.567824 0.031305 2.27694 6.37348 0.060803 0.137204 3.1301 5.97179 -0.225818 -0.309121 4.35858 6.66766 -0.0954052 0.464065 6.00317 7.42003 0.497352 1.30003 7.57724 6.61344 1.01175 0.40382 7.82335 5.91893 0.050638 -0.367851 9.16059 7.5561 0.301886 1.45122 1.18448 6.55295 0.0815229 -1.05228 1.75812 6.43321 -0.515674 -1.18532 3.46786 7.40516 0.149475 -0.105376 4.01434 7.92678 -0.477897 0.4742 5.48844 7.22147 -0.0745699 -0.309481 6.88146 6.23624 0.23866 -1.40418 8.99673 8.36806 1.3544 0.964516 9.75716 6.96095 0.964745 -0.598944 1.56524 9.77681 0.504588 1.1409 1.59254 8.63293 -0.699646 -0.130072
