# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 x3 y3 vx3 vy3 x4 y4 vx4 vy4 x5 y5 vx5 vy5 x6 y6 vx6 vy6 x7 y7 vx7 vy7 x8 y8 vx8 vy8 x9 y9 vx9 vy9 x10 y10 vx10 vy10 x11 y11 vx11 vy11 x12 y12 vx12 vy12 x13 y13 vx13 vy13 x14 y14 vx14 vy14 x15 y15 vx15 vy15 x16 y16 vx16 vy16 x17 y17 vx17 vy17 x18 y18 vx18 vy18 x19 y19 vx19 vy19 x20 y20 vx20 vy20 x21 y21 vx21 vy21 x22 y22 vx22 vy22 x23 y23 vx23 vy23 x24 y24 vx24 vy24 x25 y25 vx25 vy25 x26 y26 vx26 vy26 x27 y27 vx27 vy27 x28 y28 vx28 vy28 x29 y29 vx29 vy29 x30 y30 vx30 vy30 x31 y31 vx31 vy31 x32 y32 vx32 vy32 x33 y33 vx33 vy33 x34 y34 vx34 vy34 x35 y35 vx35 vy35 x36 y36 vx36 vy36 x37 y37 vx37 vy37 x38 y38 vx38 vy38 x39 y39 vx39 vy39 x40 y40 vx40 vy40 x41 y41 vx41 vy41 x42 y42 vx42 vy42 x43 y43 vx43 vy43 x44 y44 vx44 vy44 x45 y45 vx45 vy45 x46 y46 vx46 vy46 x47 y47 vx47 vy47 x48 y48 vx48 vy48 x49 y49 vx49 vy49
0.5 1.63748 1.7378 1.05274 0.975603 2.19381 0.570997 -0.0568301 -1.35801 2.63163 0.541085 -1.40341 -1.41783 4.09204 1.52649 -0.704809 0.552983 6.24382 0.990711 1.37653 -0.518578 7.21374 0.788287 1.09414 -0.923426 7.28052 1.40422 -0.994517 0.308436 8.78806 1.26351 -0.201655 0.0270266 0.70891 1.97318 -0.804402 -1.05364 2.40628 2.02151 0.368111 -0.956989 2.77678 3.23174 -1.11311 1.46349 3.96275 1.81039 -0.963386 -1.37923 4.9808 2.10245 -1.1495 -0.79511 6.70411 2.041 0.0748916 -0.918004 7.57381 2.98079 -0.407935 0.961578 9.36881 3.0669 0.95985 1.13381 0.717088 3.08565 -0.788045 -1.3287 1.76966 3.46597 -0.905127 -0.568067 3.22699 4.17011 -0.212686 0.84021 3.91627 3.27797 -1.05634 -0.944061 5.33393 3.09076 -0.443253 -1.31847 7.09566 3.44958 0.85798 -0.600844 8.18835 3.46907 0.821142 -0.561864 9.4875 4.33768 1.19722 1.17536 0.612308 4.90905 -0.997607 -0.181898 2.44221 5.43041 0.439978 0.860825 3.88803 5.36196 1.1094 0.723913 4.81627 4.69959 0.743649 -0.600829 5.87889 4.59913 0.646673 -0.801739 6.03898 4.46333 -1.25537 -1.07333 7.40252 5.49441 -0.750519 0.988826 8.39077 4.99464 -0.996229 -0.0107148 1.06181 5.638 -0.0986073 -1.22399 2.82095 5.87904 1.19745 -0.741929 3.73128 6.81138 0.795894 1.12277 3.74044 6.04475 -1.40802 -0.410498 6.00036 6.70394 0.889618 0.907882 6.43526 5.59743 -0.462822 -1.30514 7.63901 6.89447 -0.277534 1.28893 8.24769 5.77682 -1.28239 -0.946361 0.747032 6.86675 -0.728157 -1.26651 2.63723 7.63606 0.830024 0.272118 3.51222 7.0966 0.357768 -0.806807 4.53289 7.49024 0.176894 -0.0195178 6.19194 7.23019 1.27277 -0.539624 7.1809 7.9881 1.02847 0.976201 7.08791 7.70741 -1.37974 0.414816 9.47007 8.13068 1.16237 1.26135 1.15829 9.46013 0.0943611 1.42025 1.73455 8.29434 -0.97535 -0.911316
0.55 1.69012 1.78658 1.05274 0.975603 2.19097 0.503096 -0.0568301 -1.35801 2.56146 0.470194 -1.40341 -1.41783 4.0568 1.55414 -0.704809 0.552983 6.31265 0.964782 1.37653 -0.518578 7.26844 0.742116 1.09414 -0.923426 7.23079 1.41964 -0.994517 0.308436 8.77798 1.26486 -0.201655 0.0270266 0.66869 1.9205 -0.804402 -1.05364 2.42468 1.97366 0.368111 -0.956989 2.72112 3.30492 -1.11311 1.46349 3.91458 1.74142 -0.963386 -1.37923 4.92333 2.06269 -1.1495 -0.79511 6.70786 1.9951 0.0748916 -0.918004 7.55341 3.02887 -0.407935 0.961578 9.41681 3.12359 0.95985 1.13381 0.677686 3.01922 -0.788045 -1.3287 1.7244 3.43756 -0.905127 -0.568067 3.21636 4.21212 -0.212686 0.84021 3.86346 3.23077 -1.05634 -0.944061 5.31177 3.02484 -0.443253 -1.31847 7.13856 3.41954 0.85798 -0.600844 8.22941 3.44097 0.821142 -0.561864 9.54736 4.39645 1.19722 1.17536 0.562427 4.89996 -0.997607 -0.181898 2.46421 5.47345 0.439978 0.860825 3.94351 5.39815 1.1094 0.723913 4.85345 4.66954 0.743649 -0.600829 5.87608 4.59302 -0.200619 0.0175157 6.01136 4.37569 -0.408077 -1.89259 7.36499 5.54385 -0.750519 0.988826 8.34096 4.99411 -0.996229 -0.0107148 1.05688 5.5768 -0.0986073 -1.22399 2.88082 5.84194 1.19745 -0.741929 3.77107 6.86752 0.795894 1.12277 3.67003 6.02423 -1.40802 -0.410498 6.04485 6.74934 0.889618 0.907882 6.41211 5.53217 -0.462822 -1.30514 7.62513 6.95891 -0.277534 1.28893 8.18357 5.7295 -1.28239 -0.946361 0.710625 6.80342 -0.728157 -1.26651 2.67874 7.64966 0.830024 0.272118 3.53011 7.05626 0.357768 -0.806807 4.54174 7.48927 0.176894 -0.0195178 6.25558 7.20321 1.27277 -0.539624 7.23233 8.03691 1.02847 0.976201 7.01892 7.72815 -1.37974 0.414816 9.52819 8.19374 1.16237 1.26135 1.16301 9.53114 0.0943611 1.42025 1.68578 8.24878 -0.97535 -0.911316
0.6 1.74275 1.83536 1.05274 0.975603 2.18812 0.435196 -0.0568301 -1.35801 2.49129 0.399303 -1.40341 -1.41783 4.03894 1.56655 0.106776 -0.1585 6.38147 0.938853 1.37653 -0.518578 7.32315 0.695945 1.09414 -0.923426 7.18107 1.43506 -0.994517 0.308436 8.7679 1.26622 -0.201655 0.0270266 0.62847 1.86782 -0.804402 -1.05364 2.44309 1.92581 0.368111 -0.956989 2.66547 3.37809 -1.11311 1.46349 3.84903 1.6877 -1.77497 -0.667746 4.86585 2.02293 -1.1495 -0.79511 6.7116 1.9492 0.0748916 -0.918004 7.53302 3.07695 -0.407935 0.961578 9.4648 3.18028 0.95985 1.13381 0.638284 2.95278 -0.788045 -1.3287 1.67915 3.40916 -0.905127 -0.568067 3.20572 4.25413 -0.212686 0.84021 3.81064 3.18356 -1.05634 -0.944061 5.2896 2.95892 -0.443253 -1.31847 7.18145 3.38949 0.85798 -0.600844 8.27046 3.41288 0.821142 -0.561864 9.60722 4.45522 1.19722 1.17536 0.512547 4.89086 -0.997607 -0.181898 2.48621 5.51649 0.439978 0.860825 3.99898 5.43435 1.1094 0.723913 4.89063 4.6395 0.743649 -0.600829 5.86605 4.5939 -0.200619 0.0175157 5.99095 4.28106 -0.408077 -1.89259 7.32747 5.5933 -0.750519 0.988826 8.29115 4.99357 -0.996229 -0.0107148 1.05195 5.51561 -0.0986073 -1.22399 2.94069 5.80484 1.19745 -0.741929 3.81087 6.92366 0.795894 1.12277 3.59963 6.0037 -1.40802 -0.410498 6.08933 6.79473 0.889618 0.907882 6.38897 5.46692 -0.462822 -1.30514 7.61126 7.02336 -0.277534 1.28893 8.11945 5.68218 -1.28239 -0.946361 0.674217 6.74009 -0.728157 -1.26651 2.72024 7.66327 0.830024 0.272118 3.54799 7.01592 0.357768 -0.806807 4.55058 7.48829 0.176894 -0.0195178 6.31922 7.17623 1.27277 -0.539624 7.28375 8.08572 1.02847 0.976201 6.94994 7.74889 -1.37974 0.414816 9.58631 8.25681 1.16237 1.26135 1.16773 9.60215 0.0943611 1.42025 1.63701 8.20321 -0.97535 -0.911316
0.65 1.79539 1.88414 1.05274 0.975603 2.18528 0.367296 -0.0568301 -1.35801 2.42112 0.328411 -1.40341 -1.41783 4.04428 1.55863 0.106776 -0.1585 6.4503 0.912924 1.37653 -0.518578 7.37786 0.649773 1.09414 -0.923426 7.13134 1.45048 -0.994517 0.308436 8.75781 1.26757 -0.201655 0.0270266 0.58825 1.81514 -0.804402 -1.05364 2.46149 1.87796 0.368111 -0.956989 2.60981 3.45127 -1.11311 1.46349 3.76028 1.65431 -1.77497 -0.667746 4.80838 1.98318 -1.1495 -0.79511 6.71535 1.9033 0.0748916 -0.918004 7.51262 3.12503 -0.407935 0.961578 9.51279 3.23697 0.95985 1.13381 0.598882 2.88635 -0.788045 -1.3287 1.63389 3.38076 -0.905127 -0.568067 3.19509 4.29614 -0.212686 0.84021 3.75782 3.13636 -1.05634 -0.944061 5.26744 2.89299 -0.443253 -1.31847 7.22435 3.35945 0.85798 -0.600844 8.31152 3.38479 0.821142 -0.561864 9.66708 4.51399 1.19722 1.17536 0.462667 4.88177 -0.997607 -0.181898 2.50821 5.55954 0.439978 0.860825 4.05445 5.47054 1.1094 0.723913 4.92782 4.60946 0.743649 -0.600829 5.85602 4.59478 -0.200619 0.0175157 5.97055 4.18643 -0.408077 -1.89259 7.28994 5.64274 -0.750519 0.988826 8.24134 4.99304 -0.996229 -0.0107148 1.04702 5.45441 -0.0986073 -1.22399 3.00057 5.76775 1.19745 -0.741929 3.85066 6.9798 0.795894 1.12277 3.52923 5.98318 -1.40802 -0.410498 6.13381 6.84012 0.889618 0.907882 6.36583 5.40166 -0.462822 -1.30514 7.59738 7.08781 -0.277534 1.28893 8.05533 5.63487 -1.28239 -0.946361 0.637809 6.67677 -0.728157 -1.26651 2.76174 7.67688 0.830024 0.272118 3.56588 6.97558 0.357768 -0.806807 4.55943 7.48731 0.176894 -0.0195178 6.38286 7.14924 1.27277 -0.539624 7.33517 8.13453 1.02847 0.976201 6.88095 7.76963 -1.37974 0.414816 9.64443 8.31988 1.16237 1.26135 1.17245 9.67316 0.0943611 1.42025 1.58824 8.15764 -0.97535 -0.911316
0.7 1.84803 1.93292 1.05274 0.975603 2.15668 0.304757 -1.33556 -1.09185 2.37671 0.252158 -0.124682 -1.68399 4.04962 1.5507 0.106776 -0.1585 6.51913 0.886995 1.37653 -0.518578 7.43257 0.603602 1.09414 -0.923426 7.08162 1.46591 -0.994517 0.308436 8.74773 1.26892 -0.201655 0.0270266 0.54803 1.76245 -0.804402 -1.05364 2.4799 1.83011 0.368111 -0.956989 2.55416 3.52444 -1.11311 1.46349 3.67153 1.62093 -1.77497 -0.667746 4.7509 1.94342 -1.1495 -0.79511 6.71909 1.8574 0.0748916 -0.918004 7.49222 3.1731 -0.407935 0.961578 9.56078 3.29366 0.95985 1.13381 0.559479 2.81991 -0.788045 -1.3287 1.58863 3.35235 -0.905127 -0.568067 3.18445 4.33815 -0.212686 0.84021 3.705 3.08916 -1.05634 -0.944061 5.24528 2.82707 -0.443253 -1.31847 7.26725 3.32941 0.85798 -0.600844 8.35258 3.3567 0.821142 -0.561864 9.72694 4.57275 1.19722 1.17536 0.412786 4.87267 -0.997607 -0.181898 2.53021 5.60258 0.439978 0.860825 4.10992 5.50674 1.1094 0.723913 4.965 4.57942 0.743649 -0.600829 5.84599 4.59565 -0.200619 0.0175157 5.95015 4.0918 -0.408077 -1.89259 7.25241 5.69218 -0.750519 0.988826 8.19153 4.9925 -0.996229 -0.0107148 1.04209 5.39321 -0.0986073 -1.22399 3.06044 5.73065 1.19745 -0.741929 3.89046 7.03594 0.795894 1.12277 3.45883 5.96265 -1.40802 -0.410498 6.17829 6.88552 0.889618 0.907882 6.34269 5.3364 -0.462822 -1.30514 7.5835 7.15225 -0.277534 1.28893 7.99121 5.58755 -1.28239 -0.946361 0.601401 6.61344 -0.728157 -1.26651 2.80324 7.69048 0.830024 0.272118 3.58377 6.93524 0.357768 -0.806807 4.56827 7.48634 0.176894 -0.0195178 6.44649 7.12226 1.27277 -0.539624 7.3866 8.18334 1.02847 0.976201 6.81196 7.79037 -1.37974 0.414816 9.70254 8.38295 1.16237 1.26135 1.17716 9.74418 0.0943611 1.42025 1.53948 8.11208 -0.97535 -0.911316
0.75 1.90066 1.9817 1.05274 0.975603 2.0899 0.250164 -1.33556 -1.09185 2.37047 0.167959 -0.124682 -1.68399 4.05496 1.54278 0.106776 -0.1585 6.58795 0.861066 1.37653 -0.518578 7.48727 0.557431 1.09414 -0.923426 7.03189 1.48133 -0.994517 0.308436 8.73765 1.27027 -0.201655 0.0270266 0.507809 1.70977 -0.804402 -1.05364 2.49831 1.78226 0.368111 -0.956989 2.4985 3.59761 -1.11311 1.46349 3.58279 1.58754 -1.77497 -0.667746 4.69343 1.90367 -1.1495 -0.79511 6.72284 1.8115 0.0748916 -0.918004 7.48986 3.21139 1.22491 0.074763 9.60878 3.35036 0.95985 1.13381 0.520077 2.75348 -0.788045 -1.3287 1.54338 3.32395 -0.905127 -0.568067 3.17382 4.38016 -0.212686 0.84021 3.65219 3.04195 -1.05634 -0.944061 5.22312 2.76115 -0.443253 -1.31847 7.29211 3.30916 -0.774865 0.285971 8.39363 3.3286 0.821142 -0.561864 9.7868 4.63152 1.19722 1.17536 0.362906 4.86358 -0.997607 -0.181898 2.55221 5.64562 0.439978 0.860825 4.16539 5.54293 1.1094 0.723913 5.00218 4.54938 0.743649 -0.600829 5.83596 4.59653 -0.200619 0.0175157 5.92974 3.99717 -0.408077 -1.89259 7.21489 5.74162 -0.750519 0.988826 8.14172 4.99196 -0.996229 -0.0107148 1.03716 5.33201 -0.0986073 -1.22399 3.12031 5.69355 1.19745 -0.741929 3.93025 7.09208 0.795894 1.12277 3.38843 5.94213 -1.40802 -0.410498 6.22277 6.93091 0.889618 0.907882 6.31955 5.27114 -0.462822 -1.30514 7.56963 7.2167 -0.277534 1.28893 7.92709 5.54023 -1.28239 -0.946361 0.564993 6.55012 -0.728157 -1.26651 2.84474 7.70409 0.830024 0.272118 3.60166 6.89489 0.357768 -0.806807 4.57711 7.48536 0.176894 -0.0195178 6.51013 7.09528 1.27277 -0.539624 7.43802 8.23215 1.02847 0.976201 6.74298 7.81111 -1.37974 0.414816 9.76066 8.44601 1.16237 1.26135 1.18188 9.81519 0.0943611 1.42025 1.49071 8.06651 -0.97535 -0.911316
0.8 1.9533 2.03048 1.05274 0.975603 2.02313 0.195572 -1.33556 -1.09185 2.36424 0.115156 -0.124682 1.68399 4.0603 1.53485 0.106776 -0.1585 6.65678 0.835137 1.37653 -0.518578 7.54198 0.511259 1.09414 -0.923426 6.98216 1.49675 -0.994517 0.308436 8.72756 1.27162 -0.201655 0.0270266 0.467589 1.65709 -0.804402 -1.05364 2.51671 1.73441 0.368111 -0.956989 2.44284 3.67079 -1.11311 1.46349 3.49404 1.55415 -1.77497 -0.667746 4.63595 1.86391 -1.1495 -0.79511 6.72658 1.7656 0.0748916 -0.918004 7.55111 3.21512 1.22491 0.074763 9.65677 3.40705 0.95985 1.13381 0.480675 2.68704 -0.788045 -1.3287 1.49812 3.29555 -0.905127 -0.568067 3.16318 4.42217 -0.212686 0.84021 3.59937 2.99475 -1.05634 -0.944061 5.20095 2.69522 -0.443253 -1.31847 7.25337 3.32346 -0.774865 0.285971 8.43469 3.30051 0.821142 -0.561864 9.84666 4.69029 1.19722 1.17536 0.313025 4.85448 -0.997607 -0.181898 2.5742 5.68866 0.439978 0.860825 4.22086 5.57913 1.1094 0.723913 5.03936 4.51934 0.743649 -0.600829 5.82593 4.5974 -0.200619 0.0175157 5.90934 3.90254 -0.408077 -1.89259 7.17736 5.79106 -0.750519 0.988826 8.09191 4.99143 -0.996229 -0.0107148 1.03223 5.27081 -0.0986073 -1.22399 3.18018 5.65646 1.19745 -0.741929 3.97005 7.14822 0.795894 1.12277 3.31803 5.9216 -1.40802 -0.410498 6.26725 6.97631 0.889618 0.907882 6.29641 5.20589 -0.462822 -1.30514 7.55575 7.28115 -0.277534 1.28893 7.86297 5.49291 -1.28239 -0.946361 0.528585 6.48679 -0.728157 -1.26651 2.88624 7.71769 0.830024 0.272118 3.61955 6.85455 0.357768 -0.806807 4.58596 7.48439 0.176894 -0.0195178 6.57377 7.0683 1.27277 -0.539624 7.48944 8.28096 1.02847 0.976201 6.67399 7.83185 -1.37974 0.414816 9.81878 8.50908 1.16237 1.26135 1.1866 9.8862 0.0943611 1.42025 1.44194 8.02095 -0.97535 -0.911316
0.85 2.00594 2.07926 1.05274 0.975603 1.95635 0.14098 -1.33556 -1.09185 2.358 0.199355 -0.124682 1.68399 4.06563 1.52693 0.106776 -0.1585 6.72561 0.809208 1.37653 -0.518578 7.59669 0.465088 1.09414 -0.923426 6.93244 1.51217 -0.994517 0.308436 8.71748 1.27297 -0.201655 0.0270266 0.427369 1.60441 -0.804402 -1.05364 2.53512 1.68656 0.368111 -0.956989 2.38719 3.74396 -1.11311 1.46349 3.40529 1.52076 -1.77497 -0.667746 4.57848 1.82416 -1.1495 -0.79511 6.73032 1.7197 0.0748916 -0.918004 7.61236 3.21886 1.22491 0.074763 9.70476 3.46374 0.95985 1.13381 0.441273 2.62061 -0.788045 -1.3287 1.45286 3.26714 -0.905127 -0.568067 3.15255 4.46418 -0.212686 0.84021 3.54655 2.94755 -1.05634 -0.944061 5.17879 2.6293 -0.443253 -1.31847 7.21463 3.33776 -0.774865 0.285971 8.47575 3.27242 0.821142 -0.561864 9.89401 4.74906 -1.19722 1.17536 0.263145 4.84539 -0.997607 -0.181898 2.5962 5.7317 0.439978 0.860825 4.27633 5.61533 1.1094 0.723913 5.07655 4.4893 0.743649 -0.600829 5.8159 4.59828 -0.200619 0.0175157 5.88893 3.80791 -0.408077 -1.89259 7.13984 5.8405 -0.750519 0.988826 8.04209 4.99089 -0.996229 -0.0107148 1.02729 5.20961 -0.0986073 -1.22399 3.24006 5.61936 1.19745 -0.741929 4.00984 7.20435 0.795894 1.12277 3.24763 5.90108 -1.40802 -0.410498 6.31173 7.0217 0.889618 0.907882 6.27327 5.14063 -0.462822 -1.30514 7.54187 7.34559 -0.277534 1.28893 7.79885 5.44559 -1.28239 -0.946361 0.492177 6.42347 -0.728157 -1.26651 2.92774 7.7313 0.830024 0.272118 3.63744 6.81421 0.357768 -0.806807 4.5948 7.48341 0.176894 -0.0195178 6.63741 7.04132 1.27277 -0.539624 7.54087 8.32977 1.02847 0.976201 6.605 7.85259 -1.37974 0.414816 9.8769 8.57215 1.16237 1.26135 1.19132 9.84319 0.0943611 -1.42025 1.39318 7.97538 -0.97535 -0.911316
0.9 2.05857 2.12804 1.05274 0.975603 1.88957 0.113102 -1.33556 1.09185 2.35177 0.283555 -0.124682 1.68399 4.07097 1.519 0.106776 -0.1585 6.79443 0.78328 1.37653 -0.518578 7.65139 0.418917 1.09414 -0.923426 6.88271 1.52759 -0.994517 0.308436 8.7074 1.27432 -0.201655 0.0270266 0.387149 1.55173 -0.804402 -1.05364 2.55352 1.63871 0.368111 -0.956989 2.33153 3.81714 -1.11311 1.46349 3.31654 1.48738 -1.77497 -0.667746 4.521 1.7844 -1.1495 -0.79511 6.73407 1.6738 0.0748916 -0.918004 7.6736 3.2226 1.22491 0.074763 9.75275 3.52043 0.95985 1.13381 0.40187 2.55417 -0.788045 -1.3287 1.40761 3.23874 -0.905127 -0.568067 3.14192 4.50619 -0.212686 0.84021 3.49374 2.90035 -1.05634 -0.944061 5.15663 2.56338 -0.443253 -1.31847 7.17588 3.35206 -0.774865 0.285971 8.51681 3.24432 0.821142 -0.561864 9.83415 4.80783 -1.19722 1.17536 0.213265 4.83629 -0.997607 -0.181898 2.6182 5.77474 0.439978 0.860825 4.3318 5.65152 1.1094 0.723913 5.11373 4.45925 0.743649 -0.600829 5.80587 4.59916 -0.200619 0.0175157 5.86853 3.71328 -0.408077 -1.89259 7.10231 5.88994 -0.750519 0.988826 7.99228 4.99036 -0.996229 -0.0107148 1.02236 5.14841 -0.0986073 -1.22399 3.29993 5.58226 1.19745 -0.741929 4.04964 7.26049 0.795894 1.12277 3.17723 5.88055 -1.40802 -0.410498 6.35621 7.06709 0.889618 0.907882 6.25013 5.07537 -0.462822 -1.30514 7.528 7.41004 -0.277534 1.28893 7.73473 5.39828 -1.28239 -0.946361 0.45577 6.36014 -0.728157 -1.26651 2.96924 7.74491 0.830024 0.272118 3.65532 6.77387 0.357768 -0.806807 4.60365 7.48243 0.176894 -0.0195178 6.70105 7.01434 1.27277 -0.539624 7.59229 8.37858 1.02847 0.976201 6.53601 7.87333 -1.37974 0.414816 9.86513 8.63522 -1.16237 1.26135 1.19604 9.77218 0.0943611 -1.42025 1.34441 7.92982 -0.97535 -0.911316
0.95 2.11121 2.17682 1.05274 0.975603 1.82279 0.167694 -1.33556 1.09185 2.34553 0.367754 -0.124682 1.68399 4.07631 1.51108 0.106776 -0.1585 6.86326 0.757351 1.37653 -0.518578 7.7061 0.372746 1.09414 -0.923426 6.8845 1.49273 0.166094 -0.82458 8.69732 1.27568 -0.201655 0.0270266 0.346929 1.49904 -0.804402 -1.05364 2.57193 1.59086 0.368111 -0.956989 2.27588 3.89031 -1.11311 1.46349 3.22779 1.45399 -1.77497 -0.667746 4.46353 1.74465 -1.1495 -0.79511 6.6863 1.67818 -1.08572 0.215012 7.73485 3.22634 1.22491 0.074763 9.80075 3.57712 0.95985 1.13381 0.362468 2.48774 -0.788045 -1.3287 1.36235 3.21034 -0.905127 -0.568067 3.13128 4.5482 -0.212686 0.84021 3.44092 2.85314 -1.05634 -0.944061 5.13447 2.49745 -0.443253 -1.31847 7.13714 3.36636 -0.774865 0.285971 8.55786 3.21623 0.821142 -0.561864 9.77429 4.8666 -1.19722 1.17536 0.163384 4.8272 -0.997607 -0.181898 2.6402 5.81778 0.439978 0.860825 4.38727 5.68772 1.1094 0.723913 5.15091 4.42921 0.743649 -0.600829 5.79583 4.60003 -0.200619 0.0175157 5.84813 3.61865 -0.408077 -1.89259 7.06478 5.93938 -0.750519 0.988826 7.94247 4.98982 -0.996229 -0.0107148 1.01743 5.08721 -0.0986073 -1.22399 3.3598 5.54517 1.19745 -0.741929 4.08943 7.31663 0.795894 1.12277 3.10683 5.86003 -1.40802 -0.410498 6.40069 7.11249 0.889618 0.907882 6.22699 5.01012 -0.462822 -1.30514 7.51412 7.47449 -0.277534 1.28893 7.67061 5.35096 -1.28239 -0.946361 0.419362 6.29682 -0.728157 -1.26651 3.01074 7.75851 0.830024 0.272118 3.67321 6.73353 0.357768 -0.806807 4.61249 7.48146 0.176894 -0.0195178 6.76469 6.98736 1.27277 -0.539624 7.64372 8.42739 1.02847 0.976201 6.46703 7.89408 -1.37974 0.414816 9.80701 8.69828 -1.16237 1.26135 1.20075 9.70116 0.0943611 -1.42025 1.29564 7.88425 -0.97535 -0.911316
1 2.16385 2.2256 1.05274 0.975603 1.75601 0.222287 -1.33556 1.09185 2.3393 0.451954 -0.124682 1.68399 4.08165 1.50315 0.106776 -0.1585 6.93209 0.731422 1.37653 -0.518578 7.76081 0.326574 1.09414 -0.923426 6.8928 1.4515 0.166094 -0.82458 8.68723 1.27703 -0.201655 0.0270266 0.306709 1.44636 -0.804402 -1.05364 2.59033 1.54301 0.368111 -0.956989 2.22022 3.96349 -1.11311 1.46349 3.13904 1.4206 -1.77497 -0.667746 4.40605 1.70489 -1.1495 -0.79511 6.63202 1.68893 -1.08572 0.215012 7.79609 3.23008 1.22491 0.074763 9.84874 3.63381 0.95985 1.13381 0.323066 2.4213 -0.788045 -1.3287 1.3171 3.18193 -0.905127 -0.568067 3.12065 4.59021 -0.212686 0.84021 3.3881 2.80594 -1.05634 -0.944061 5.1123 2.43153 -0.443253 -1.31847 7.0984 3.38066 -0.774865 0.285971 8.59892 3.18814 0.821142 -0.561864 9.71443 4.92536 -1.19722 1.17536 0.113504 4.8181 -0.997607 -0.181898 2.6622 5.86082 0.439978 0.860825 4.44274 5.72391 1.1094 0.723913 5.18809 4.39917 0.743649 -0.600829 5.7858 4.60091 -0.200619 0.0175157 5.82772 3.52402 -0.408077 -1.89259 7.02726 5.98883 -0.750519 0.988826 7.89266 4.98929 -0.996229 -0.0107148 1.0125 5.02601 -0.0986073 -1.22399 3.41967 5.50807 1.19745 -0.741929 4.12923 7.37277 0.795894 1.12277 3.03643 5.8395 -1.40802 -0.410498 6.44517 7.15788 0.889618 0.907882 6.20384 4.94486 -0.462822 -1.30514 7.50024 7.53893 -0.277534 1.28893 7.6065 5.30364 -1.28239 -0.946361 0.382954 6.23349 -0.728157 -1.26651 3.05225 7.77212 0.830024 0.272118 3.6911 6.69319 0.357768 -0.806807 4.62134 7.48048 0.176894 -0.0195178 6.82832 6.96038 1.27277 -0.539624 7.69514 8.4762 1.02847 0.976201 6.39804 7.91482 -1.37974 0.414816 9.74889 8.76135 -1.16237 1.26135 1.20547 9.63015 0.0943611 -1.42025 1.24687 7.83868 -0.97535 -0.911316
1.051 2.21754 2.27536 1.05274 0.975603 1.6879 0.277971 -1.33556 1.09185 2.33294 0.537837 -0.124682 1.68399 4.0871 1.49507 0.106776 -0.1585 7.00229 0.704974 1.37653 -0.518578 7.81661 0.27948 1.09414 -0.923426 6.90127 1.40945 0.166094 -0.82458 8.67695 1.27841 -0.201655 0.0270266 0.265684 1.39263 -0.804402 -1.05364 2.60911 1.4942 0.368111 -0.956989 2.16345 4.03812 -1.11311 1.46349 3.04852 1.38655 -1.77497 -0.667746 4.34743 1.66434 -1.1495 -0.79511 6.57665 1.6999 -1.08572 0.215012 7.85856 3.23389 1.22491 0.074763 9.89769 3.69163 0.95985 1.13381 0.282875 2.35354 -0.788045 -1.3287 1.27093 3.15296 -0.905127 -0.568067 3.1098 4.63306 -0.212686 0.84021 3.33423 2.75779 -1.05634 -0.944061 5.0897 2.36429 -0.443253 -1.31847 7.05888 3.39524 -0.774865 0.285971 8.6408 3.15948 0.821142 -0.561864 9.65337 4.98531 -1.19722 1.17536 0.136911 4.80882 0.997607 -0.181898 2.68464 5.90473 0.439978 0.860825 4.49932 5.76083 1.1094 0.723913 5.22602 4.36853 0.743649 -0.600829 5.77557 4.6018 -0.200619 0.0175157 5.80691 3.4275 -0.408077 -1.89259 6.98898 6.03926 -0.750519 0.988826 7.84185 4.98874 -0.996229 -0.0107148 1.00747 4.96358 -0.0986073 -1.22399 3.48074 5.47023 1.19745 -0.741929 4.16982 7.43003 0.795894 1.12277 2.96462 5.81857 -1.40802 -0.410498 6.49054 7.20418 0.889618 0.907882 6.18024 4.8783 -0.462822 -1.30514 7.48609 7.60467 -0.277534 1.28893 7.54109 5.25537 -1.28239 -0.946361 0.345818 6.1689 -0.728157 -1.26651 3.09458 7.786 0.830024 0.272118 3.70935 6.65205 0.357768 -0.806807 4.63036 7.47949 0.176894 -0.0195178 6.89324 6.93286 1.27277 -0.539624 7.74759 8.52599 1.02847 0.976201 6.32767 7.93597 -1.37974 0.414816 9.68961 8.82568 -1.16237 1.26135 1.21028 9.55772 0.0943611 -1.42025 1.19713 7.79221 -0.97535 -0.911316
