# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 x3 y3 vx3 vy3 x4 y4 vx4 vy4 x5 y5 vx5 vy5 x6 y6 vx6 vy6 x7 y7 vx7 vy7 x8 y8 vx8 vy8 x9 y9 vx9 vy9 x10 y10 vx10 vy10 x11 y11 vx11 vy11 x12 y12 vx12 vy12 x13 y13 vx13 vy13 x14 y14 vx14 vy14 x15 y15 vx15 vy15 x16 y16 vx16 vy16 x17 y17 vx17 vy17 x18 y18 vx18 vy18 x19 y19 vx19 vy19 x20 y20 vx20 vy20 x21 y21 vx21 vy21 x22 y22 vx22 vy22 x23 y23 vx23 vy23 x24 y24 vx24 vy24 x25 y25 vx25 vy25 x26 y26 vx26 vy26 x27 y27 vx27 vy27 x28 y28 vx28 vy28 x29 y29 vx29 vy29 x30 y30 vx30 vy30 x31 y31 vx31 vy31 x32 y32 vx32 vy32 x33 y33 vx33 vy33 x34 y34 vx34 vy34 x35 y35 vx35 vy35 x36 y36 vx36 vy36 x37 y37 vx37 vy37 x38 y38 vx38 vy38 x39 y39 vx39 vy39 x40 y40 vx40 vy40 x41 y41 vx41 vy41 x42 y42 vx42 vy42 x43 y43 vx43 vy43 x44 y44 vx44 vy44 x45 y45 vx45 vy45 x46 y46 vx46 vy46 x47 y47 vx47 vy47 x48 y48 vx48 vy48 x49 y49 vx49 vy49 x50 y50 vx50 vy50 x51 y51 vx51 vy51 x52 y52 vx52 vy52 x53 y53 vx53 vy53 x54 y54 vx54 vy54 x55 y55 vx55 vy55 x56 y56 vx56 vy56 x57 y57 vx57 vy57 x58 y58 vx58 vy58 x59 y59 vx59 vy59 x60 y60 vx60 vy60 x61 y61 vx61 vy61 x62 y62 vx62 vy62 x63 y63 vx63 vy63 x64 y64 vx64 vy64 x65 y65 vx65 vy65 x66 y66 vx66 vy66 x67 y67 vx67 vy67 x68 y68 vx68 vy68 x69 y69 vx69 vy69 x70 y70 vx70 vy70 x71 y71 vx71 vy71 x72 y72 vx72 vy72 x73 y73 vx73 vy73 x74 y74 vx74 vy74 x75 y75 vx75 vy75 x76 y76 vx76 vy76 x77 y77 vx77 vy77 x78 y78 vx78 vy78 x79 y79 vx79 vy79 x80 y80 vx80 vy80 x81 y81 vx81 vy81 x82 y82 vx82 vy82 x83 y83 vx83 vy83 x84 y84 vx84 vy84 x85 y85 vx85 vy85 x86 y86 vx86 vy86 x87 y87 vx87 vy87 x88 y88 vx88 vy88 x89 y89 vx89 vy89 x90 y90 vx90 vy90 x91 y91 vx91 vy91 x92 y92 vx92 vy92 x93 y93 vx93 vy93 x94 y94 vx94 vy94 x95 y95 vx95 vy95 x96 y96 vx96 vy96 x97 y97 vx97 vy97 x98 y98 vx98 vy98 x99 y99 vx99 vy99 x100 y100 vx100 vy100 x101 y101 vx101 vy101 x102 y102 vx102 vy102 x103 y103 vx103 vy103 x104 y104 vx104 vy104 x105 y105 vx105 vy105 x106 y106 vx106 vy106 x107 y107 vx107 vy107 x108 y108 vx108 vy108 x109 y109 vx109 vy109 x110 y110 vx110 vy110 x111 y111 vx111 vy111 x112 y112 vx112 vy112 x113 y113 vx113 vy113 x114 y114 vx114 vy114 x115 y115 vx115 vy115 x116 y116 vx116 vy116 x117 y117 vx117 vy117 x118 y118 vx118 vy118 x119 y119 vx119 vy119 x120 y120 vx120 vy120 x121 y121 vx121 vy121 x122 y122 vx122 vy122 x123 y123 vx123 vy123 x124 y124 vx124 vy124 x125 y125 vx125 vy125 x126 y126 vx126 vy126 x127 y127 vx127 vy127 x128 y128 vx128 vy128 x129 y129 vx129 vy129 x130 y130 vx130 vy130 x131 y131 vx131 vy131 x132 y132 vx132 vy132 x133 y133 vx133 vy133 x134 y134 vx134 vy134 x135 y135 vx135 vy135 x136 y136 vx136 vy136 x137 y137 vx137 vy137 x138 y138 vx138 vy138 x139 y139 vx139 vy139 x140 y140 vx140 vy140 x141 y141 vx141 vy141 x142 y142 vx142 vy142 x143 y143 vx143 vy143 x144 y144 vx144 vy144 x145 y145 vx145 vy145 x146 y146 vx146 vy146 x147 y147 vx147 vy147 x148 y148 vx148 vy148 x149 y149 vx149 vy149 x150 y150 vx150 vy150 x151 y151 vx151 vy151 x152 y152 vx152 vy152 x153 y153 vx153 vy153 x154 y154 vx154 vy154 x155 y155 vx155 vy155 x156 y156 vx156 vy156 x157 y157 vx157 vy157 x158 y158 vx158 vy158 x159 y159 vx159 vy159 x160 y160 vx160 vy160 x161 y161 vx161 vy161 x162 y162 vx162 vy162 x163 y163 vx163 vy163 x164 y164 vx164 vy164 x165 y165 vx165 vy165 x166 y166 vx166 vy166 x167 y167 vx167 vy167 x168 y168 vx168 vy168 x169 y169 vx169 vy169 x170 y170 vx170 vy170 x171 y171 vx171 vy171 x172 y172 vx172 vy172 x173 y173 vx173 vy173 x174 y174 vx174 vy174 x175 y175 vx175 vy175 x176 y176 vx176 vy176 x177 y177 vx177 vy177 x178 y178 vx178 vy178 x179 y179 vx179 vy179 x180 y180 vx180 vy180 x181 y181 vx181 vy181 x182 y182 vx182 vy182 x183 y183 vx183 vy183 x184 y184 vx184 vy184 x185 y185 vx185 vy185 x186 y186 vx186 vy186 x187 y187 vx187 vy187 x188 y188 vx188 vy188 x189 y189 vx189 vy189 x190 y190 vx190 vy190 x191 y191 vx191 vy191 x192 y192 vx192 vy192 x193 y193 vx193 vy193 x194 y194 vx194 vy194 x195 y195 vx195 vy195 x196 y196 vx196 vy196 x197 y197 vx197 vy197 x198 y198 vx198 vy198 x199 y199 vx199 vy199
0 0.9375 1 1.9471 1.93019 1.875 1 1.2975 0.425141 2.8125 1 -0.764763 -0.824523 3.75 1 0.454932 -0.801054 4.6875 1 1.22906 0.655305 5.625 1 1.79368 1.20562 6.5625 1 -1.78358 -0.0801936 7.5 1 -0.63741 -1.03106 8.4375 1 0.981321 0.713922 9.375 1 -1.32971 1.37467 10.3125 1 -0.908309 -1.64141 11.25 1 -1.76272 0.539421 12.1875 1 -0.463935 0.98259 13.125 1 1.65307 0.104965 14.0625 1 0.966066 0.708941 0.9375 2 -0.209115 -0.284544 1.875 2 1.06238 0.701707 2.8125 2 -0.129132 0.215282 3.75 2 1.83334 -1.86422 4.6875 2 1.44527 0.869229 5.625 2 1.57932 -1.57891 6.5625 2 -0.673016 -0.584947 7.5 2 -0.586655 0.731948 8.4375 2 -0.374005 -1.13395 9.375 2 0.593834 -1.56065 10.3125 2 1.88331 -1.88771 11.25 2 0.703546 -1.66311 12.1875 2 1.81825 1.48567 13.125 2 -1.63748 1.7456 14.0625 2 1.1449 1.73485 0.9375 3 -0.68878 -0.102982 1.875 3 1.78031 -0.681274 2.8125 3 -1.51151 -0.43766 3.75 3 -1.35004 0.104115 4.6875 3 1.73496 0.623768 5.625 3 0.115466 -1.85803 6.5625 3 0.742033 1.66517 7.5 3 0.673465 1.16209 8.4375 3 0.932595 1.5902 9.375 3 -1.48932 -1.70763 10.3125 3 1.56237 0.513057 11.25 3 -0.509629 0.373785 12.1875 3 -0.341818 0.355956 13.125 3 0.235829 0.573032 14.0625 3 1.1274 -0.731668 0.9375 4 1.48699 -0.225781 1.875 4 -1.18223 -0.780095 2.8125 4 -1.60065 1.66046 3.75 4 -1.57662 0.536481 4.6875 4 -0.742918 -1.99206 5.625 4 1.36659 -1.73241 6.5625 4 1.61879 -0.763814 7.5 4 0.971506 0.0605312 8.4375 4 -0.0803619 -1.7909 9.375 4 1.49946 0.684565 10.3125 4 0.823885 -0.777118 11.25 4 0.0814984 -1.36959 12.1875 4 -1.08457 0.580891 13.125 4 0.177367 0.416425 14.0625 4 -1.44455 1.47875 0.9375 5 1.02209 1.67206 1.875 5 0.870262 0.951416 2.8125 5 0.100668 1.44401 3.75 5 1.18247 -0.725376 4.6875 5 -1.65209 0.680339 5.625 5 1.93092 1.81651 6.5625 5 0.0497372 -0.341777 7.5 5 -1.55909 -0.0621228 8.4375 5 1.07734 -1.86633 9.375 5 0.452417 0.0748257 10.3125 5 1.00561 0.831528 11.25 5 0.886179 -0.191753 12.1875 5 -1.95791 -1.02806 13.125 5 -0.352302 -0.961387 14.0625 5 -1.09259 1.55534 0.9375 6 -0.566523 1.65629 1.875 6 -1.84363 -0.554943 2.8125 6 1.79234 -1.60312 3.75 6 -0.923001 1.91563 4.6875 6 1.01907 -0.473987 5.625 6 0.292699 -0.981174 6.5625 6 -0.258293 1.17009 7.5 6 1.25851 -0.966349 8.4375 6 1.2332 1.09432 9.375 6 0.362367 -1.90608 10.3125 6 0.485627 -0.821467 11.25 6 0.455434 1.77137 12.1875 6 0.256273 -1.57829 13.125 6 1.96207 1.75975 14.0625 6 1.79591 0.911608 0.9375 7 1.13962 -1.92533 1.875 7 0.943967 -0.504488 2.8125 7 0.642234 0.0271191 3.75 7 -0.0433626 -1.75566 4.6875 7 1.10044 0.587036 5.625 7 -0.255998 -0.292804 6.5625 7 1.72747 1.33801 7.5 7 1.76023 1.56938 8.4375 7 0.589157 1.73322 9.375 7 -1.45089 -1.11187 10.3125 7 -1.56999 -1.33659 11.25 7 -1.09621 -0.503416 12.1875 7 -0.0250844 1.36898 13.125 7 -1.53925 1.8628 14.0625 7 0.206281 1.68194 0.9375 8 -1.01417 0.719422 1.875 8 1.04403 0.0823544 2.8125 8 -0.101975 -1.2666 3.75 8 1.44498 -0.394586 4.6875 8 -1.43202 1.09515 5.625 8 -0.426754 -0.95234 6.5625 8 1.57083 0.301488 7.5 8 -1.01658 -0.208261 8.4375 8 0.111268 0.598058 9.375 8 -1.57787 1.14517 10.3125 8 0.671913 -0.135094 11.25 8 1.90502 -0.459933 12.1875 8 0.200659 -1.10263 13.125 8 0.674854 0.915822 14.0625 8 0.162531 1.49369 0.9375 9 0.182036 -0.921667 1.875 9 1.70787 -1.32845 2.8125 9 -1.19546 0.462224 3.75 9 -1.87739 1.72954 4.6875 9 -0.750323 0.496301 5.625 9 0.489602 -0.249436 6.5625 9 -0.693316 -0.330779 7.5 9 1.36527 0.564579 8.4375 9 0.764707 0.0396297 9.375 9 -0.353769 -1.34464 10.3125 9 1.08367 -0.649784 11.25 9 0.207618 -0.905717 12.1875 9 1.38218 -0.0307989 13.125 9 -1.31851 1.92965 14.0625 9 -0.190479 1.7279 0.9375 10 -1.40276 1.70322 1.875 10 -0.149639 1.52614 2.8125 10 -0.121696 0.868302 3.75 10 1.48808 -1.38093 4.6875 10 1.29858 -1.89774 5.625 10 1.05918 0.5861 6.5625 10 -0.680363 -0.433003 7.5 10 0.676003 1.48505 8.4375 10 0.900827 0.496534 9.375 10 0.267795 0.256629 10.3125 10 0.92359 1.41065 11.25 10 -0.998868 1.64535 12.1875 10 0.175132 1.66983 13.125 10 0.989422 0.979746 14.0625 10 -0.131768 1.87619 0.9375 11 -0.335836 -1.60112 1.875 11 1.14028 -1.42249 2.8125 11 1.45421 -0.395558 3.75 11 1.51927 0.745824 4.6875 11 0.235506 1.64927 5.625 11 -0.973419 -1.28921 6.5625 11 1.95884 1.62671 7.5 11 0.956215 -0.828558 8.4375 11 0.452438 1.82795 9.375 11 1.64086 1.91414 10.3125 11 1.14677 -1.93674 11.25 11 0.402591 1.78774 12.1875 11 -1.56048 0.370112 13.125 11 -0.622284 -1.05182 14.0625 11 -1.11399 -0.302082 0.9375 12 0.326883 1.33385 1.875 12 -0.989944 1.58471 2.8125 12 1.26067 1.1419 3.75 12 0.0584175 0.18053 4.6875 12 0.905631 1.05393 5.625 12 1.28996 1.94468 6.5625 12 -0.493291 1.77294 7.5 12 -0.909139 0.468647 8.4375 12 0.0576519 -0.740844 9.375 12 -1.23433 1.97587 10.3125 12 -0.198707 -1.01633 11.25 12 0.53071 -0.78107 12.1875 12 -1.4248 1.05528 13.125 12 -0.324249 -0.71249 14.0625 12 1.49406 -1.01387 0.9375 13 -1.45853 -1.08865 1.875 13 1.28839 -1.41142 2.8125 13 1.98226 -1.20979 3.75 13 1.07073 -1.4029 4.6875 13 -1.60274 -0.49806 5.625 13 1.91423 -1.88596 6.5625 13 0.566911 -1.73516 7.5 13 -1.20208 1.86106 8.4375 13 -0.705421 -1.72087 9.375 13 1.41641 -0.0471293 10.3125 13 0.517209 1.04276 11.25 13 -1.37768 -0.457295 12.1875 13 0.123754 -1.33895 13.125 13 -0.642098 1.5972 14.0625 13 -0.935455 1.08061 0.9375 14 -0.762042 -0.804799 1.875 14 0.647568 1.8511 2.8125 14 0.826696 -0.793409 3.75 14 -0.531001 1.64088 4.6875 14 0.386363 -0.259188
0.02 0.976442 1.0386 1.9471 1.93019 1.90095 1.0085 1.2975 0.425141 2.7972 0.98351 -0.764763 -0.824523 3.7591 0.983979 0.454932 -0.801054 4.71208 1.01311 1.22906 0.655305 5.66087 1.02411 1.79368 1.20562 6.52683 0.998396 -1.78358 -0.0801936 7.48725 0.979379 -0.63741 -1.03106 8.45713 1.01428 0.981321 0.713922 9.34841 1.02749 -1.32971 1.37467 10.2943 0.967172 -0.908309 -1.64141 11.2147 1.01079 -1.76272 0.539421 12.1782 1.01965 -0.463935 0.98259 13.1581 1.0021 1.65307 0.104965 14.0818 1.01418 0.966066 0.708941 0.933318 1.99431 -0.209115 -0.284544 1.89625 2.01403 1.06238 0.701707 2.80992 2.00431 -0.129132 0.215282 3.78667 1.96272 1.83334 -1.86422 4.71641 2.01738 1.44527 0.869229 5.65659 1.96842 1.57932 -1.57891 6.54904 1.9883 -0.673016 -0.584947 7.48827 2.01464 -0.586655 0.731948 8.43002 1.97732 -0.374005 -1.13395 9.38688 1.96879 0.593834 -1.56065 10.3502 1.96225 1.88331 -1.88771 11.2641 1.96674 0.703546 -1.66311 12.2239 2.02971 1.81825 1.48567 13.0923 2.03491 -1.63748 1.7456 14.0854 2.0347 1.1449 1.73485 0.923724 2.99794 -0.68878 -0.102982 1.91061 2.98637 1.78031 -0.681274 2.78227 2.99125 -1.51151 -0.43766 3.723 3.00208 -1.35004 0.104115 4.7222 3.01248 1.73496 0.623768 5.62731 2.96284 0.115466 -1.85803 6.57734 3.0333 0.742033 1.66517 7.51347 3.02324 0.673465 1.16209 8.45615 3.0318 0.932595 1.5902 9.34521 2.96585 -1.48932 -1.70763 10.3437 3.01026 1.56237 0.513057 11.2398 3.00748 -0.509629 0.373785 12.1807 3.00712 -0.341818 0.355956 13.1297 3.01146 0.235829 0.573032 14.085 2.98537 1.1274 -0.731668 0.96724 3.99548 1.48699 -0.225781 1.85136 3.9844 -1.18223 -0.780095 2.78049 4.03321 -1.60065 1.66046 3.71847 4.01073 -1.57662 0.536481 4.67264 3.96016 -0.742918 -1.99206 5.65233 3.96535 1.36659 -1.73241 6.59488 3.98472 1.61879 -0.763814 7.51943 4.00121 0.971506 0.0605312 8.43589 3.96418 -0.0803619 -1.7909 9.40499 4.01369 1.49946 0.684565 10.329 3.98446 0.823885 -0.777118 11.2516 3.97261 0.0814984 -1.36959 12.1658 4.01162 -1.08457 0.580891 13.1285 4.00833 0.177367 0.416425 14.0336 4.02957 -1.44455 1.47875 0.957942 5.03344 1.02209 1.67206 1.89241 5.01903 0.870262 0.951416 2.81451 5.02888 0.100668 1.44401 3.77365 4.98549 1.18247 -0.725376 4.65446 5.01361 -1.65209 0.680339 5.66362 5.03633 1.93092 1.81651 6.56349 4.99316 0.0497372 -0.341777 7.46882 4.99876 -1.55909 -0.0621228 8.45905 4.96267 1.07734 -1.86633 9.38405 5.0015 0.452417 0.0748257 10.3326 5.01663 1.00561 0.831528 11.2677 4.99616 0.886179 -0.191753 12.1483 4.97944 -1.95791 -1.02806 13.118 4.98077 -0.352302 -0.961387 14.0406 5.03111 -1.09259 1.55534 0.92617 6.03313 -0.566523 1.65629 1.83813 5.9889 -1.84363 -0.554943 2.84835 5.96794 1.79234 -1.60312 3.73154 6.03831 -0.923001 1.91563 4.70788 5.99052 1.01907 -0.473987 5.63085 5.98038 0.292699 -0.981174 6.55733 6.0234 -0.258293 1.17009 7.52517 5.98067 1.25851 -0.966349 8.46216 6.02189 1.2332 1.09432 9.38225 5.96188 0.362367 -1.90608 10.3222 5.98357 0.485627 -0.821467 11.2591 6.03543 0.455434 1.77137 12.1926 5.96843 0.256273 -1.57829 13.1642 6.03519 1.96207 1.75975 14.0984 6.01823 1.79591 0.911608 0.960292 6.96149 1.13962 -1.92533 1.89388 6.98991 0.943967 -0.504488 2.82534 7.00054 0.642234 0.0271191 3.74913 6.96489 -0.0433626 -1.75566 4.70951 7.01174 1.10044 0.587036 5.61988 6.99414 -0.255998 -0.292804 6.59705 7.02676 1.72747 1.33801 7.5352 7.03139 1.76023 1.56938 8.44928 7.03466 0.589157 1.73322 9.34598 6.97776 -1.45089 -1.11187 10.2811 6.97327 -1.56999 -1.33659 11.2281 6.98993 -1.09621 -0.503416 12.187 7.02738 -0.0250844 1.36898 13.0942 7.03726 -1.53925 1.8628 14.0666 7.03364 0.206281 1.68194 0.917217 8.01439 -1.01417 0.719422 1.89588 8.00165 1.04403 0.0823544 2.81046 7.97467 -0.101975 -1.2666 3.7789 7.99211 1.44498 -0.394586 4.65886 8.0219 -1.43202 1.09515 5.61646 7.98095 -0.426754 -0.95234 6.59392 8.00603 1.57083 0.301488 7.47967 7.99583 -1.01658 -0.208261 8.43973 8.01196 0.111268 0.598058 9.34344 8.0229 -1.57787 1.14517 10.3259 7.9973 0.671913 -0.135094 11.2881 7.9908 1.90502 -0.459933 12.1915 7.97795 0.200659 -1.10263 13.1385 8.01832 0.674854 0.915822 14.0658 8.02987 0.162531 1.49369 0.941141 8.98157 0.182036 -0.921667 1.90916 8.97343 1.70787 -1.32845 2.78859 9.00924 -1.19546 0.462224 3.71245 9.03459 -1.87739 1.72954 4.67249 9.00993 -0.750323 0.496301 5.63479 8.99501 0.489602 -0.249436 6.54863 8.99338 -0.693316 -0.330779 7.52731 9.01129 1.36527 0.564579 8.45279 9.00079 0.764707 0.0396297 9.36792 8.97311 -0.353769 -1.34464 10.3342 8.987 1.08367 -0.649784 11.2542 8.98189 0.207618 -0.905717 12.2151 8.99938 1.38218 -0.0307989 13.0986 9.03859 -1.31851 1.92965 14.0587 9.03456 -0.190479 1.7279 0.909445 10.0341 -1.40276 1.70322 1.87201 10.0305 -0.149639 1.52614 2.81007 10.0174 -0.121696 0.868302 3.77976 9.97238 1.48808 -1.38093 4.71347 9.96205 1.29858 -1.89774 5.64618 10.0117 1.05918 0.5861 6.54889 9.99134 -0.680363 -0.433003 7.51352 10.0297 0.676003 1.48505 8.45552 10.0099 0.900827 0.496534 9.38036 10.0051 0.267795 0.256629 10.331 10.0282 0.92359 1.41065 11.23 10.0329 -0.998868 1.64535 12.191 10.0334 0.175132 1.66983 13.1448 10.0196 0.989422 0.979746 14.0599 10.0375 -0.131768 1.87619 0.930783 10.968 -0.335836 -1.60112 1.89781 10.9716 1.14028 -1.42249 2.84158 10.9921 1.45421 -0.395558 3.78039 11.0149 1.51927 0.745824 4.69221 11.033 0.235506 1.64927 5.60553 10.9742 -0.973419 -1.28921 6.60168 11.0325 1.95884 1.62671 7.51912 10.9834 0.956215 -0.828558 8.44655 11.0366 0.452438 1.82795 9.40782 11.0383 1.64086 1.91414 10.3354 10.9613 1.14677 -1.93674 11.2581 11.0358 0.402591 1.78774 12.1563 11.0074 -1.56048 0.370112 13.1126 10.979 -0.622284 -1.05182 14.0402 10.994 -1.11399 -0.302082 0.944038 12.0267 0.326883 1.33385 1.8552 12.0317 -0.989944 1.58471 2.83771 12.0228 1.26067 1.1419 3.75117 12.0036 0.0584175 0.18053 4.70561 12.0211 0.905631 1.05393 5.6508 12.0389 1.28996 1.94468 6.55263 12.0355 -0.493291 1.77294 7.48182 12.0094 -0.909139 0.468647 8.43865 11.9852 0.0576519 -0.740844 9.35031 12.0395 -1.23433 1.97587 10.3085 11.9797 -0.198707 -1.01633 11.2606 11.9844 0.53071 -0.78107 12.159 12.0211 -1.4248 1.05528 13.1185 11.9858 -0.324249 -0.71249 14.0924 11.9797 1.49406 -1.01387 0.908329 12.9782 -1.45853 -1.08865 1.90077 12.9718 1.28839 -1.41142 2.85215 12.9758 1.98226 -1.20979 3.77141 12.9719 1.07073 -1.4029 4.65545 12.99 -1.60274 -0.49806 5.66328 12.9623 1.91423 -1.88596 6.57384 12.9653 0.566911 -1.73516 7.47596 13.0372 -1.20208 1.86106 8.42339 12.9656 -0.705421 -1.72087 9.40333 12.9991 1.41641 -0.0471293 10.3228 13.0209 0.517209 1.04276 11.2224 12.9909 -1.37768 -0.457295 12.19 12.9732 0.123754 -1.33895 13.1122 13.0319 -0.642098 1.5972 14.0438 13.0216 -0.935455 1.08061 0.922259 13.9839 -0.762042 -0.804799 1.88795 14.037 0.647568 1.8511 2.82903 13.9841 0.826696 -0.793409 3.73938 14.0328 -0.531001 1.64088 4.69523 13.9948 0.386363 -0.259188
