# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 x3 y3 vx3 vy3 x4 y4 vx4 vy4 x5 y5 vx5 vy5 x6 y6 vx6 vy6 x7 y7 vx7 vy7 x8 y8 vx8 vy8 x9 y9 vx9 vy9 x10 y10 vx10 vy10 x11 y11 vx11 vy11 x12 y12 vx12 vy12 x13 y13 vx13 vy13 x14 y14 vx14 vy14 x15 y15 vx15 vy15 x16 y16 vx16 vy16 x17 y17 vx17 vy17 x18 y18 vx18 vy18 x19 y19 vx19 vy19 x20 y20 vx20 vy20 x21 y21 vx21 vy21 x22 y22 vx22 vy22 x23 y23 vx23 vy23 x24 y24 vx24 vy24 x25 y25 vx25 vy25 x26 y26 vx26 vy26 x27 y27 vx27 vy27 x28 y28 vx28 vy28 x29 y29 vx29 vy29 x30 y30 vx30 vy30 x31 y31 vx31 vy31 x32 y32 vx32 vy32 x33 y33 vx33 vy33 x34 y34 vx34 vy34 x35 y35 vx35 vy35 x36 y36 vx36 vy36 x37 y37 vx37 vy37 x38 y38 vx38 vy38 x39 y39 vx39 vy39 x40 y40 vx40 vy40 x41 y41 vx41 vy41 x42 y42 vx42 vy42 x43 y43 vx43 vy43 x44 y44 vx44 vy44 x45 y45 vx45 vy45 x46 y46 vx46 vy46 x47 y47 vx47 vy47 x48 y48 vx48 vy48 x49 y49 vx49 vy49
0.5 1.58264 0.53683 0.943067 -1.42634 1.67068 1.68863 -1.10309 0.877268 2.86388 0.952652 -0.938901 -0.594696 4.54539 1.85348 0.201898 1.20696 5.98779 1.99431 0.864463 1.48862 6.82463 1.61687 0.315935 0.733748 7.50088 1.01977 -0.553804 -0.460459 8.75777 0.921445 -0.262244 -0.65711 0.885481 2.41889 -0.45126 -0.162221 1.89718 1.78425 -0.650081 -1.4315 2.90946 3.11926 -0.847737 1.23852 4.15077 3.08199 -0.587348 1.16398 6.2146 2.46862 1.31808 -0.0627696 6.80148 3.05351 0.26963 1.10703 7.45919 1.81896 -0.637184 -1.36209 8.57889 2.00151 -0.619999 -0.996974 1.63748 4.29651 1.05275 1.09302 1.89309 4.11586 -0.658259 0.731722 3.21469 4.2177 -0.237277 0.935403 4.73012 3.48144 0.571347 -0.537124 5.73877 3.07155 0.366433 -1.35689 6.44877 3.21074 -0.435786 -1.07852 7.15425 3.78861 -1.24705 0.0772182 9.07716 3.73974 0.376551 -0.0205107 1.20987 5.45157 0.197517 0.903147 2.6498 5.43756 0.855163 0.875127 3.87909 4.50096 1.09151 -0.998083 4.8504 4.97194 0.811919 -0.0561286 5.38781 5.01733 -0.335482 0.0346526 6.32424 4.86262 -0.684855 -0.274766 7.11102 4.86593 -1.33352 -0.268131 9.5702 4.60074 1.36262 -0.798526 0.858767 6.63571 -0.504688 0.771424 2.27572 6.86747 0.107001 1.23495 3.73645 6.65408 0.806238 0.808165 4.38398 6.23147 -0.120932 -0.037069 5.29259 6.95417 -0.525926 1.40833 6.55371 6.19301 -0.225921 -0.113974 8.05043 6.11997 0.545303 -0.260062 8.86487 5.61086 -0.048043 -1.27828 0.953079 7.3029 -0.316064 -0.394202 1.82227 7.88126 -0.799895 0.762524 3.17533 7.7014 -0.316004 0.402798 4.57923 7.1574 0.269566 -0.685199 5.9193 7.36335 0.727489 -0.273298 6.71034 7.56622 0.0873473 0.132446 7.50472 6.85618 -0.546123 -1.28765 8.8321 7.98935 -0.113573 0.97869 1.18143 8.84291 0.140644 0.185829 1.64953 8.11436 -1.14538 -1.27127
0.55 1.6298 0.465513 0.943067 -1.42634 1.61552 1.7325 -1.10309 0.877268 2.81694 0.922917 -0.938901 -0.594696 4.55549 1.91383 0.201898 1.20696 6.03101 2.06874 0.864463 1.48862 6.84043 1.65356 0.315935 0.733748 7.47319 0.996748 -0.553804 -0.460459 8.74465 0.88859 -0.262244 -0.65711 0.862918 2.41078 -0.45126 -0.162221 1.86468 1.71267 -0.650081 -1.4315 2.86708 3.18119 -0.847737 1.23852 4.1214 3.14019 -0.587348 1.16398 6.2805 2.46548 1.31808 -0.0627696 6.81496 3.10887 0.26963 1.10703 7.42733 1.75085 -0.637184 -1.36209 8.54789 1.95166 -0.619999 -0.996974 1.69012 4.35116 1.05275 1.09302 1.86018 4.15245 -0.658259 0.731722 3.20283 4.26447 -0.237277 0.935403 4.75869 3.45458 0.571347 -0.537124 5.75709 3.00371 0.366433 -1.35689 6.42698 3.15682 -0.435786 -1.07852 7.0919 3.79247 -1.24705 0.0772182 9.09599 3.73872 0.376551 -0.0205107 1.21975 5.49673 0.197517 0.903147 2.69256 5.48132 0.855163 0.875127 3.93366 4.45105 1.09151 -0.998083 4.891 4.96913 0.811919 -0.0561286 5.37104 5.01906 -0.335482 0.0346526 6.29 4.84888 -0.684855 -0.274766 7.04434 4.85253 -1.33352 -0.268131 9.63833 4.56081 1.36262 -0.798526 0.833533 6.67428 -0.504688 0.771424 2.28107 6.92922 0.107001 1.23495 3.77676 6.69449 0.806238 0.808165 4.37793 6.22961 -0.120932 -0.037069 5.2663 7.02458 -0.525926 1.40833 6.54241 6.18731 -0.225921 -0.113974 8.07769 6.10697 0.545303 -0.260062 8.86247 5.54694 -0.048043 -1.27828 0.937276 7.28319 -0.316064 -0.394202 1.78228 7.91939 -0.799895 0.762524 3.15953 7.72154 -0.316004 0.402798 4.59271 7.12314 0.269566 -0.685199 5.95567 7.34969 0.727489 -0.273298 6.71471 7.57285 0.0873473 0.132446 7.47741 6.79179 -0.546123 -1.28765 8.82642 8.03828 -0.113573 0.97869 1.18847 8.85221 0.140644 0.185829 1.59226 8.0508 -1.14538 -1.27127
0.6 1.67695 0.394196 0.943067 -1.42634 1.56037 1.77636 -1.10309 0.877268 2.76999 0.893182 -0.938901 -0.594696 4.56558 1.97418 0.201898 1.20696 6.07423 2.14317 0.864463 1.48862 6.85623 1.69025 0.315935 0.733748 7.4455 0.973725 -0.553804 -0.460459 8.73154 0.855734 -0.262244 -0.65711 0.840355 2.40267 -0.45126 -0.162221 1.83217 1.6411 -0.650081 -1.4315 2.82469 3.24311 -0.847737 1.23852 4.09204 3.19839 -0.587348 1.16398 6.3464 2.46234 1.31808 -0.0627696 6.82844 3.16422 0.26963 1.10703 7.39547 1.68275 -0.637184 -1.36209 8.51689 1.90182 -0.619999 -0.996974 1.74276 4.40581 1.05275 1.09302 1.82727 4.18903 -0.658259 0.731722 3.19097 4.31124 -0.237277 0.935403 4.78725 3.42773 0.571347 -0.537124 5.77542 2.93587 0.366433 -1.35689 6.40519 3.10289 -0.435786 -1.07852 7.02955 3.79633 -1.24705 0.0772182 9.11482 3.73769 0.376551 -0.0205107 1.22962 5.54189 0.197517 0.903147 2.73532 5.52508 0.855163 0.875127 3.98824 4.40115 1.09151 -0.998083 4.9316 4.96632 0.811919 -0.0561286 5.35427 5.02079 -0.335482 0.0346526 6.25575 4.83514 -0.684855 -0.274766 6.97766 4.83912 -1.33352 -0.268131 9.70646 4.52088 1.36262 -0.798526 0.808298 6.71285 -0.504688 0.771424 2.28642 6.99097 0.107001 1.23495 3.81708 6.7349 0.806238 0.808165 4.37189 6.22776 -0.120932 -0.037069 5.24 7.095 -0.525926 1.40833 6.53111 6.18162 -0.225921 -0.113974 8.10496 6.09396 0.545303 -0.260062 8.86006 5.48303 -0.048043 -1.27828 0.921473 7.26348 -0.316064 -0.394202 1.74229 7.95751 -0.799895 0.762524 3.14373 7.74168 -0.316004 0.402798 4.60618 7.08888 0.269566 -0.685199 5.99205 7.33602 0.727489 -0.273298 6.71908 7.57947 0.0873473 0.132446 7.4501 6.72741 -0.546123 -1.28765 8.82074 8.08721 -0.113573 0.97869 1.1955 8.8615 0.140644 0.185829 1.53499 7.98724 -1.14538 -1.27127
0.65 1.7241 0.322879 0.943067 -1.42634 1.50521 1.82022 -1.10309 0.877268 2.72305 0.863447 -0.938901 -0.594696 4.57568 2.03452 0.201898 1.20696 6.11746 2.2176 0.864463 1.48862 6.87202 1.72694 0.315935 0.733748 7.41781 0.950702 -0.553804 -0.460459 8.71843 0.822879 -0.262244 -0.65711 0.817792 2.39456 -0.45126 -0.162221 1.79967 1.56952 -0.650081 -1.4315 2.7823 3.30504 -0.847737 1.23852 4.06267 3.25659 -0.587348 1.16398 6.41231 2.4592 1.31808 -0.0627696 6.84193 3.21957 0.26963 1.10703 7.36361 1.61464 -0.637184 -1.36209 8.48589 1.85197 -0.619999 -0.996974 1.7954 4.46046 1.05275 1.09302 1.79435 4.22562 -0.658259 0.731722 3.1791 4.35801 -0.237277 0.935403 4.81582 3.40087 0.571347 -0.537124 5.79374 2.86802 0.366433 -1.35689 6.38341 3.04896 -0.435786 -1.07852 6.9672 3.80019 -1.24705 0.0772182 9.13365 3.73667 0.376551 -0.0205107 1.2395 5.58705 0.197517 0.903147 2.77808 5.56883 0.855163 0.875127 4.04282 4.35125 1.09151 -0.998083 4.97219 4.96352 0.811919 -0.0561286 5.33749 5.02252 -0.335482 0.0346526 6.22151 4.8214 -0.684855 -0.274766 6.91099 4.82571 -1.33352 -0.268131 9.77459 4.48096 1.36262 -0.798526 0.783064 6.75143 -0.504688 0.771424 2.29177 7.05272 0.107001 1.23495 3.85739 6.77531 0.806238 0.808165 4.36584 6.22591 -0.120932 -0.037069 5.2137 7.16542 -0.525926 1.40833 6.51982 6.17592 -0.225921 -0.113974 8.13223 6.08096 0.545303 -0.260062 8.85766 5.41911 -0.048043 -1.27828 0.90567 7.24377 -0.316064 -0.394202 1.70229 7.99564 -0.799895 0.762524 3.12793 7.76182 -0.316004 0.402798 4.61966 7.05462 0.269566 -0.685199 6.02842 7.32236 0.727489 -0.273298 6.72344 7.58609 0.0873473 0.132446 7.4228 6.66303 -0.546123 -1.28765 8.81507 8.13615 -0.113573 0.97869 1.20253 8.87079 0.140644 0.185829 1.47772 7.92367 -1.14538 -1.27127
0.7 1.77126 0.251562 0.943067 -1.42634 1.45006 1.86409 -1.10309 0.877268 2.6761 0.833713 -0.938901 -0.594696 4.58577 2.09487 0.201898 1.20696 6.16068 2.29203 0.864463 1.48862 6.88782 1.76362 0.315935 0.733748 7.39012 0.927679 -0.553804 -0.460459 8.70532 0.790023 -0.262244 -0.65711 0.795229 2.38645 -0.45126 -0.162221 1.76717 1.49795 -0.650081 -1.4315 2.73992 3.36697 -0.847737 1.23852 4.0333 3.31479 -0.587348 1.16398 6.47821 2.45606 1.31808 -0.0627696 6.85541 3.27492 0.26963 1.10703 7.33175 1.54654 -0.637184 -1.36209 8.45489 1.80212 -0.619999 -0.996974 1.84803 4.51511 1.05275 1.09302 1.76144 4.26221 -0.658259 0.731722 3.16724 4.40478 -0.237277 0.935403 4.84439 3.37401 0.571347 -0.537124 5.81206 2.80018 0.366433 -1.35689 6.36162 2.99504 -0.435786 -1.07852 6.90484 3.80405 -1.24705 0.0772182 9.15247 3.73564 0.376551 -0.0205107 1.24937 5.6322 0.197517 0.903147 2.82084 5.61259 0.855163 0.875127 4.09739 4.30134 1.09151 -0.998083 5.01279 4.96071 0.811919 -0.0561286 5.32072 5.02426 -0.335482 0.0346526 6.18727 4.80766 -0.684855 -0.274766 6.84431 4.81231 -1.33352 -0.268131 9.84272 4.44103 1.36262 -0.798526 0.757829 6.79 -0.504688 0.771424 2.29712 7.11446 0.107001 1.23495 3.8977 6.81572 0.806238 0.808165 4.35979 6.22405 -0.120932 -0.037069 5.18741 7.23583 -0.525926 1.40833 6.50852 6.17022 -0.225921 -0.113974 8.15949 6.06796 0.545303 -0.260062 8.85526 5.3552 -0.048043 -1.27828 0.889866 7.22406 -0.316064 -0.394202 1.6623 8.03377 -0.799895 0.762524 3.11213 7.78196 -0.316004 0.402798 4.63314 7.02036 0.269566 -0.685199 6.0648 7.30869 0.727489 -0.273298 6.72781 7.59271 0.0873473 0.132446 7.39549 6.59865 -0.546123 -1.28765 8.80939 8.18508 -0.113573 0.97869 1.20956 8.88008 0.140644 0.185829 1.42046 7.86011 -1.14538 -1.27127
0.75 1.81841 0.180245 0.943067 -1.42634 1.3949 1.90795 -1.10309 0.877268 2.62916 0.803978 -0.938901 -0.594696 4.59587 2.15522 0.201898 1.20696 6.2039 2.36646 0.864463 1.48862 6.90362 1.80031 0.315935 0.733748 7.36242 0.904656 -0.553804 -0.460459 8.69221 0.757168 -0.262244 -0.65711 0.772666 2.37833 -0.45126 -0.162221 1.73466 1.42637 -0.650081 -1.4315 2.69753 3.42889 -0.847737 1.23852 4.00393 3.37299 -0.587348 1.16398 6.54412 2.45292 1.31808 -0.0627696 6.86889 3.33027 0.26963 1.10703 7.29989 1.47843 -0.637184 -1.36209 8.42389 1.75227 -0.619999 -0.996974 1.90067 4.56977 1.05275 1.09302 1.72853 4.29879 -0.658259 0.731722 3.15538 4.45155 -0.237277 0.935403 4.87295 3.34716 0.571347 -0.537124 5.83038 2.73233 0.366433 -1.35689 6.33983 2.94111 -0.435786 -1.07852 6.84249 3.80791 -1.24705 0.0772182 9.1713 3.73462 0.376551 -0.0205107 1.25925 5.67736 0.197517 0.903147 2.86359 5.65635 0.855163 0.875127 4.15197 4.25144 1.09151 -0.998083 5.05338 4.9579 0.811919 -0.0561286 5.30394 5.02599 -0.335482 0.0346526 6.15303 4.79393 -0.684855 -0.274766 6.77764 4.7989 -1.33352 -0.268131 9.89046 4.40111 -1.36262 -0.798526 0.732595 6.82857 -0.504688 0.771424 2.30247 7.17621 0.107001 1.23495 3.93801 6.85612 0.806238 0.808165 4.35375 6.2222 -0.120932 -0.037069 5.16111 7.30625 -0.525926 1.40833 6.49723 6.16452 -0.225921 -0.113974 8.18676 6.05495 0.545303 -0.260062 8.85286 5.29129 -0.048043 -1.27828 0.874063 7.20435 -0.316064 -0.394202 1.6223 8.07189 -0.799895 0.762524 3.09633 7.8021 -0.316004 0.402798 4.64662 6.9861 0.269566 -0.685199 6.10117 7.29503 0.727489 -0.273298 6.73218 7.59933 0.0873473 0.132446 7.36819 6.53426 -0.546123 -1.28765 8.80371 8.23402 -0.113573 0.97869 1.21659 8.88937 0.140644 0.185829 1.36319 7.79655 -1.14538 -1.27127
0.8 1.86557 0.108928 0.943067 -1.42634 1.33975 1.95181 -1.10309 0.877268 2.58221 0.774243 -0.938901 -0.594696 4.60596 2.21557 0.201898 1.20696 6.24713 2.4409 0.864463 1.48862 6.91941 1.837 0.315935 0.733748 7.33473 0.881633 -0.553804 -0.460459 8.67909 0.724312 -0.262244 -0.65711 0.750103 2.37022 -0.45126 -0.162221 1.70216 1.3548 -0.650081 -1.4315 2.65514 3.49082 -0.847737 1.23852 3.97457 3.43119 -0.587348 1.16398 6.61002 2.44978 1.31808 -0.0627696 6.88237 3.38562 0.26963 1.10703 7.26803 1.41033 -0.637184 -1.36209 8.39289 1.70242 -0.619999 -0.996974 1.95331 4.62442 1.05275 1.09302 1.69561 4.33538 -0.658259 0.731722 3.14351 4.49832 -0.237277 0.935403 4.90152 3.3203 0.571347 -0.537124 5.8487 2.66449 0.366433 -1.35689 6.31804 2.88719 -0.435786 -1.07852 6.78014 3.81177 -1.24705 0.0772182 9.19013 3.73359 0.376551 -0.0205107 1.26913 5.72252 0.197517 0.903147 2.90635 5.7001 0.855163 0.875127 4.20654 4.20153 1.09151 -0.998083 5.09398 4.9551 0.811919 -0.0561286 5.28717 5.02772 -0.335482 0.0346526 6.11878 4.78019 -0.684855 -0.274766 6.71096 4.7855 -1.33352 -0.268131 9.82233 4.36118 -1.36262 -0.798526 0.70736 6.86714 -0.504688 0.771424 2.30782 7.23796 0.107001 1.23495 3.97832 6.89653 0.806238 0.808165 4.3477 6.22034 -0.120932 -0.037069 5.13482 7.37667 -0.525926 1.40833 6.48593 6.15882 -0.225921 -0.113974 8.21402 6.04195 0.545303 -0.260062 8.85045 5.22737 -0.048043 -1.27828 0.85826 7.18464 -0.316064 -0.394202 1.58231 8.11002 -0.799895 0.762524 3.08053 7.82224 -0.316004 0.402798 4.6601 6.95184 0.269566 -0.685199 6.13755 7.28136 0.727489 -0.273298 6.73654 7.60596 0.0873473 0.132446 7.34088 6.46988 -0.546123 -1.28765 8.79803 8.28295 -0.113573 0.97869 1.22363 8.89866 0.140644 0.185829 1.30592 7.73298 -1.14538 -1.27127
0.85 1.91272 0.161333 0.943067 1.42634 1.28459 1.99568 -1.10309 0.877268 2.53527 0.744508 -0.938901 -0.594696 4.61606 2.27591 0.201898 1.20696 6.29035 2.51533 0.864463 1.48862 6.93521 1.87369 0.315935 0.733748 7.30704 0.85861 -0.553804 -0.460459 8.66598 0.691457 -0.262244 -0.65711 0.72754 2.36211 -0.45126 -0.162221 1.66965 1.28322 -0.650081 -1.4315 2.61276 3.55275 -0.847737 1.23852 3.9452 3.48939 -0.587348 1.16398 6.67593 2.44665 1.31808 -0.0627696 6.89585 3.44097 0.26963 1.10703 7.23617 1.34223 -0.637184 -1.36209 8.36189 1.65257 -0.619999 -0.996974 2.00595 4.67907 1.05275 1.09302 1.6627 4.37196 -0.658259 0.731722 3.13165 4.54509 -0.237277 0.935403 4.93009 3.29344 0.571347 -0.537124 5.86702 2.59664 0.366433 -1.35689 6.29625 2.83326 -0.435786 -1.07852 6.71779 3.81564 -1.24705 0.0772182 9.20896 3.73257 0.376551 -0.0205107 1.279 5.76768 0.197517 0.903147 2.94911 5.74386 0.855163 0.875127 4.26112 4.15163 1.09151 -0.998083 5.09284 4.93578 -0.149114 -0.436374 5.31213 5.04597 0.625551 0.414898 6.08454 4.76645 -0.684855 -0.274766 6.64428 4.77209 -1.33352 -0.268131 9.7542 4.32125 -1.36262 -0.798526 0.682126 6.90571 -0.504688 0.771424 2.31317 7.2997 0.107001 1.23495 4.01864 6.93694 0.806238 0.808165 4.34165 6.21849 -0.120932 -0.037069 5.10852 7.44708 -0.525926 1.40833 6.47463 6.15312 -0.225921 -0.113974 8.24129 6.02895 0.545303 -0.260062 8.84805 5.16346 -0.048043 -1.27828 0.842457 7.16493 -0.316064 -0.394202 1.54231 8.14815 -0.799895 0.762524 3.06473 7.84238 -0.316004 0.402798 4.67358 6.91758 0.269566 -0.685199 6.17392 7.2677 0.727489 -0.273298 6.74091 7.61258 0.0873473 0.132446 7.31357 6.4055 -0.546123 -1.28765 8.79235 8.33189 -0.113573 0.97869 1.23066 8.90795 0.140644 0.185829 1.24865 7.66942 -1.14538 -1.27127
0.9 1.95987 0.23265 0.943067 1.42634 1.22944 2.03954 -1.10309 0.877268 2.48832 0.714773 -0.938901 -0.594696 4.62615 2.33626 0.201898 1.20696 6.33378 2.58908 1.47879 -0.48152 6.95101 1.91037 0.315935 0.733748 7.27935 0.835587 -0.553804 -0.460459 8.65287 0.658601 -0.262244 -0.65711 0.704977 2.354 -0.45126 -0.162221 1.63715 1.21165 -0.650081 -1.4315 2.57037 3.61467 -0.847737 1.23852 3.91583 3.54759 -0.587348 1.16398 6.74183 2.44351 1.31808 -0.0627696 6.90933 3.49633 0.26963 1.10703 7.20431 1.27412 -0.637184 -1.36209 8.33089 1.60272 -0.619999 -0.996974 2.05858 4.73372 1.05275 1.09302 1.62979 4.40855 -0.658259 0.731722 3.11978 4.59186 -0.237277 0.935403 4.95866 3.26659 0.571347 -0.537124 5.88534 2.5288 0.366433 -1.35689 6.27425 2.78001 -1.05011 0.891622 6.65543 3.8195 -1.24705 0.0772182 9.22779 3.73154 0.376551 -0.0205107 1.28888 5.81283 0.197517 0.903147 2.99187 5.78761 0.855163 0.875127 4.31569 4.10172 1.09151 -0.998083 5.08539 4.91396 -0.149114 -0.436374 5.34341 5.06671 0.625551 0.414898 6.0503 4.75271 -0.684855 -0.274766 6.57761 4.75868 -1.33352 -0.268131 9.68607 4.28133 -1.36262 -0.798526 0.656892 6.94428 -0.504688 0.771424 2.31852 7.36145 0.107001 1.23495 4.05895 6.97735 0.806238 0.808165 4.33561 6.21664 -0.120932 -0.037069 5.08222 7.5175 -0.525926 1.40833 6.46334 6.14742 -0.225921 -0.113974 8.26855 6.01594 0.545303 -0.260062 8.84565 5.09954 -0.048043 -1.27828 0.826654 7.14522 -0.316064 -0.394202 1.50232 8.18627 -0.799895 0.762524 3.04893 7.86252 -0.316004 0.402798 4.68705 6.88332 0.269566 -0.685199 6.2103 7.25403 0.727489 -0.273298 6.74528 7.6192 0.0873473 0.132446 7.28627 6.34112 -0.546123 -1.28765 8.78667 8.38082 -0.113573 0.97869 1.23769 8.91725 0.140644 0.185829 1.19138 7.60585 -1.14538 -1.27127
0.95 2.00703 0.303967 0.943067 1.42634 1.17429 2.0834 -1.10309 0.877268 2.44138 0.685038 -0.938901 -0.594696 4.63625 2.39661 0.201898 1.20696 6.40772 2.565 1.47879 -0.48152 6.96681 1.94706 0.315935 0.733748 7.25166 0.812564 -0.553804 -0.460459 8.63976 0.625746 -0.262244 -0.65711 0.682414 2.34589 -0.45126 -0.162221 1.60465 1.14007 -0.650081 -1.4315 2.52798 3.6766 -0.847737 1.23852 3.88646 3.60579 -0.587348 1.16398 6.80773 2.44037 1.31808 -0.0627696 6.92282 3.55168 0.26963 1.10703 7.17245 1.20602 -0.637184 -1.36209 8.29989 1.55287 -0.619999 -0.996974 2.11122 4.78837 1.05275 1.09302 1.59688 4.44514 -0.658259 0.731722 3.10792 4.63863 -0.237277 0.935403 4.98722 3.23973 0.571347 -0.537124 5.90367 2.46095 0.366433 -1.35689 6.22174 2.82459 -1.05011 0.891622 6.59308 3.82336 -1.24705 0.0772182 9.24661 3.73051 0.376551 -0.0205107 1.29875 5.85799 0.197517 0.903147 3.03463 5.83137 0.855163 0.875127 4.37027 4.05182 1.09151 -0.998083 5.07793 4.89214 -0.149114 -0.436374 5.37468 5.08746 0.625551 0.414898 6.01605 4.73897 -0.684855 -0.274766 6.51093 4.74528 -1.33352 -0.268131 9.61794 4.2414 -1.36262 -0.798526 0.631657 6.98285 -0.504688 0.771424 2.32387 7.4232 0.107001 1.23495 4.09926 7.01776 0.806238 0.808165 4.32956 6.21478 -0.120932 -0.037069 5.05593 7.58792 -0.525926 1.40833 6.45204 6.14172 -0.225921 -0.113974 8.29582 6.00294 0.545303 -0.260062 8.84325 5.03563 -0.048043 -1.27828 0.81085 7.12551 -0.316064 -0.394202 1.46232 8.2244 -0.799895 0.762524 3.03313 7.88266 -0.316004 0.402798 4.70053 6.84906 0.269566 -0.685199 6.24667 7.24037 0.727489 -0.273298 6.74965 7.62582 0.0873473 0.132446 7.25896 6.27673 -0.546123 -1.28765 8.78099 8.42976 -0.113573 0.97869 1.24472 8.92654 0.140644 0.185829 1.13411 7.54229 -1.14538 -1.27127
1 2.05418 0.375284 0.943067 1.42634 1.11913 2.12727 -1.10309 0.877268 2.39443 0.655304 -0.938901 -0.594696 4.64634 2.45696 0.201898 1.20696 6.48166 2.54093 1.47879 -0.48152 6.9826 1.98375 0.315935 0.733748 7.22397 0.789541 -0.553804 -0.460459 8.62664 0.59289 -0.262244 -0.65711 0.659851 2.33778 -0.45126 -0.162221 1.57214 1.0685 -0.650081 -1.4315 2.4856 3.73852 -0.847737 1.23852 3.8571 3.66398 -0.587348 1.16398 6.87364 2.43723 1.31808 -0.0627696 6.9363 3.60703 0.26963 1.10703 7.14059 1.13791 -0.637184 -1.36209 8.26889 1.50303 -0.619999 -0.996974 2.16386 4.84302 1.05275 1.09302 1.56396 4.48172 -0.658259 0.731722 3.09606 4.6854 -0.237277 0.935403 5.01579 3.21288 0.571347 -0.537124 5.92199 2.39311 0.366433 -1.35689 6.16924 2.86918 -1.05011 0.891622 6.53073 3.82722 -1.24705 0.0772182 9.26544 3.72949 0.376551 -0.0205107 1.30863 5.90315 0.197517 0.903147 3.07739 5.87513 0.855163 0.875127 4.42484 4.00192 1.09151 -0.998083 5.07048 4.87032 -0.149114 -0.436374 5.40596 5.1082 0.625551 0.414898 5.98181 4.72523 -0.684855 -0.274766 6.44426 4.73187 -1.33352 -0.268131 9.54981 4.20147 -1.36262 -0.798526 0.606423 7.02142 -0.504688 0.771424 2.32922 7.48495 0.107001 1.23495 4.13957 7.05816 0.806238 0.808165 4.32351 6.21293 -0.120932 -0.037069 5.02963 7.65833 -0.525926 1.40833 6.44075 6.13603 -0.225921 -0.113974 8.32308 5.98994 0.545303 -0.260062 8.84085 4.97172 -0.048043 -1.27828 0.795047 7.1058 -0.316064 -0.394202 1.42233 8.26252 -0.799895 0.762524 3.01733 7.9028 -0.316004 0.402798 4.71401 6.8148 0.269566 -0.685199 6.28304 7.2267 0.727489 -0.273298 6.75401 7.63245 0.0873473 0.132446 7.23165 6.21235 -0.546123 -1.28765 8.77532 8.47869 -0.113573 0.97869 1.25176 8.93583 0.140644 0.185829 1.07684 7.47873 -1.14538 -1.27127
1.051 2.10227 0.448027 0.943067 1.42634 1.06287 2.17201 -1.10309 0.877268 2.34655 0.624974 -0.938901 -0.594696 4.65664 2.51851 0.201898 1.20696 6.55708 2.51637 1.47879 -0.48152 6.99871 2.02117 0.315935 0.733748 7.19573 0.766058 -0.553804 -0.460459 8.61327 0.559378 -0.262244 -0.65711 0.636836 2.32951 -0.45126 -0.162221 1.53899 0.995493 -0.650081 -1.4315 2.44236 3.80169 -0.847737 1.23852 3.82714 3.72335 -0.587348 1.16398 6.94086 2.43403 1.31808 -0.0627696 6.95005 3.66349 0.26963 1.10703 7.1081 1.06845 -0.637184 -1.36209 8.23727 1.45218 -0.619999 -0.996974 2.21755 4.89876 1.05275 1.09302 1.53039 4.51904 -0.658259 0.731722 3.08395 4.73311 -0.237277 0.935403 5.04493 3.18548 0.571347 -0.537124 5.94068 2.32391 0.366433 -1.35689 6.11568 2.91465 -1.05011 0.891622 6.46713 3.83116 -1.24705 0.0772182 9.28464 3.72844 0.376551 -0.0205107 1.3187 5.94921 0.197517 0.903147 3.121 5.91976 0.855163 0.875127 4.48051 3.95101 1.09151 -0.998083 5.06287 4.84807 -0.149114 -0.436374 5.43786 5.12936 0.625551 0.414898 5.94688 4.71122 -0.684855 -0.274766 6.37625 4.71819 -1.33352 -0.268131 9.48031 4.16075 -1.36262 -0.798526 0.579743 7.06056 -0.56615 0.758085 2.33468 7.54793 0.107001 1.23495 4.18069 7.09938 0.806238 0.808165 4.31734 6.21104 -0.120932 -0.037069 5.00281 7.73016 -0.525926 1.40833 6.42922 6.13021 -0.225921 -0.113974 8.35089 5.97667 0.545303 -0.260062 8.8384 4.90652 -0.048043 -1.27828 0.779868 7.0859 -0.254602 -0.380862 1.38153 8.30141 -0.799895 0.762524 3.00121 7.92334 -0.316004 0.402798 4.72776 6.77986 0.269566 -0.685199 6.32015 7.21276 0.727489 -0.273298 6.75847 7.6392 0.0873473 0.132446 7.2038 6.14668 -0.546123 -1.28765 8.76952 8.5286 -0.113573 0.97869 1.25893 8.94531 0.140644 0.185829 1.01843 7.41389 -1.14538 -1.27127
