t,theta1,omega1,theta2,omega2,E1,E2,E_total
64.525,0.09905584079,-0.02739889801,-0.04579955562,0.1188544532,0.04846416196,0.01735011673,0.0659155958
64.55,0.09806845727,-0.05154609695,-0.04269349944,0.1295014607,0.04846416136,0.01732447088,0.06588160048
64.575,0.09648143253,-0.07534578349,-0.03933117151,0.1393459595,0.04846209659,0.01729541598,0.06584101497
64.6,0.09430527453,-0.09865280494,-0.03573338127,0.1483290572,0.04845641081,0.0172631578,0.06579286729
64.625,0.09155408191,-0.1213252059,-0.03192234563,0.1563971038,0.04844563719,0.0172279749,0.06573636458
64.65,0.0882454533,-0.1432250818,-0.02792155387,0.1635020109,0.04842844173,0.01719020795,0.0656709046
64.675,0.08440037563,-0.1642194102,-0.02375562494,0.169601539,0.04840366281,0.01715024811,0.06559608353
64.7,0.08004309195,-0.1841808547,-0.01945015798,0.174659551,0.04837034636,0.01710852479,0.0655117003
64.725,0.07520094957,-0.202988538,-0.01503157696,0.1786462308,0.04832777519,0.01706549347,0.06541775749
64.75,0.06990422927,-0.2205287787,-0.01052697033,0.1815382651,0.04827549143,0.01702162372,0.06531445927
64.775,0.06418595662,-0.2366957863,-0.005963926525,0.1833189865,0.04821331145,0.01697738799,0.06520220638
64.8,0.05808169651,-0.2513923115,-0.001370366477,0.1839784783,0.04814133235,0.01693325135,0.06508158824
64.825,0.051629332,-0.264530245,0.003225626046,0.183513637,0.04805992997,0.01688966232,0.06495337249
64.85,0.0448688289,-0.2760311612,0.007795975147,0.181928196,0.04796974833,0.01684704505,0.06481849181
64.875,0.03784198751,-0.285826802,0.01231278356,0.1792327059,0.04787168077,0.0168057928,0.06467802818
64.9,0.03059218306,-0.2938594965,0.01674850242,0.1754444744,0.04776684341,0.01676626262,0.06453319448
64.925,0.02316409645,-0.3000825134,0.02107609898,0.1705874639,0.04765654191,0.01672877133,0.06438531354
64.95,0.01560343714,-0.3044603416,0.02526922132,0.1646921493,0.04754223243,0.01669359241,0.06423579473
64.975,0.007956659854,-0.3069688977,0.02930235891,0.1577953341,0.04742547831,0.01666095391,0.06408610802
65,0.0002706771131,-0.3075956582,0.03315099815,0.1499399289,0.04730790384,0.01663103695,0.06393775588
65.025,-0.007407430633,-0.3063397146,0.03679177187,0.1411746907,0.04719114664,0.01660397483,0.06379224326
65.05,-0.01503070526,-0.3032117518,0.04020260185,0.1315539269,0.04707681026,0.01657985244,0.063651046
65.075,-0.02255259975,-0.2982339499,0.04336283354,0.1211371646,0.04696641859,0.01655870602,0.0635155782
65.1,-0.02992726353,-0.2914398107,0.04625336205,0.1099887871,0.04686137337,0.01654052298,0.06338715925
65.125,-0.03710982263,-0.2828739118,0.0488567487,0.09817764109,0.0467629163,0.01652524205,0.0632669812
65.15,-0.04405665271,-0.272591589,0.05115732744,0.08577661507,0.04667209668,0.01651275343,0.06315607739
65.175,-0.05072564338,-0.2606585534,0.05314130029,0.07286219321,0.04658974556,0.01650289933,0.06305529315
65.2,-0.05707645215,-0.2471504443,0.05479682149,0.05951398652,0.04651645697,0.01649547483,0.06296525966
65.225,-0.06307074637,-0.2321523243,0.05611406956,0.04581424418,0.04645257664,0.01649022928,0.06288637183
65.25,-0.06867243204,-0.215758121,0.05708530697,0.03184734822,0.04639819816,0.01648686841,0.06281877124
65.275,-0.07384786782,-0.1980700188,0.05770492702,0.01769929428,0.04635316655,0.01648505725,0.06276233477
65.3,-0.07856606349,-0.1791978084,0.05796948754,0.003457161684,0.04631708873,0.0164844242,0.06271666993
65.325,-0.08279886151,-0.1592581969,0.05787773133,-0.01079142404,0.04628935024,0.01648456609,0.06268111712
65.35,-0.08652110098,-0.1383740841,0.05743059296,-0.02495883306,0.04626913745,0.01648505464,0.06265475942
65.375,-0.08971076308,-0.116673811,0.0566311922,-0.03895797418,0.04625546425,0.01648544407,0.06263643984
65.4,-0.09234909749,-0.09429038283,0.0554848137,-0.05270283566,0.04624720228,0.01648528001,0.06262478595
65.425,-0.09442072903,-0.07136067312,0.05399887332,-0.06610902042,0.04624311349,0.01648410945,0.06261824151
65.45,-0.09591374426,-0.04802461121,0.05218287119,-0.07909427239,0.0462418841,0.01648149164,0.06261510424
65.475,-0.09681975761,-0.02442435824,0.0500483317,-0.09157899054,0.04624215883,0.01647700954,0.06261356906
65.5,-0.09713395676,-0.0007034744133,0.04760873085,-0.1034867274,0.04624257448,0.0164702817,0.06261177539
65.525,-0.09685512716,0.02299391862,0.04487941143,-0.1147446683,0.04624179205,0.01646097383,0.06260785722
65.55,-0.09598565559,0.04652397724,0.04187748636,-0.1252840891,0.04623852661,0.01644880999,0.06259999456
65.575,-0.09453151269,0.06974397364,0.03862173103,-0.1350407873,0.0462315744,0.01643358262,0.06258646441
65.6,-0.09250221469,0.09251312898,0.03513246513,-0.1439554861,0.04621983678,0.01641516126,0.06256568981
65.625,-0.08991076429,0.1146934382,0.03143142479,-0.1519742057,0.04620234055,0.01639349921,0.0625362853
65.65,-0.0867735712,0.1361504831,0.02754162586,-0.1590486013,0.04617825478,0.01636863797,0.06249709719
65.675,-0.08311035239,0.1567542304,0.02348721922,-0.1651362643,0.04614690386,0.01634070914,0.06244723724
65.7,-0.07894401273,0.1763798095,0.01929333896,-0.170200984,0.04610777693,0.01630993336,0.06238610871
65.725,-0.07430050643,0.1949082674,0.01498594464,-0.1742129691,0.0460605339,0.01627661641,0.06231342372
65.75,-0.06920867998,0.2122272954,0.01059165844,-0.1771490261,0.04600500817,0.01624114231,0.06222921128
65.775,-0.06370009723,0.2282319222,0.006137598474,-0.178992694,0.04594120622,0.01620396358,0.06213381581
65.8,-0.05780884776,0.2428251697,0.001651209218,-0.1797343342,0.04586930451,0.01616558889,0.06202788604
65.825,-0.05157133922,0.2559186663,-0.00283990967,-0.1793711755,0.0457896437,0.01612656852,0.06191235472
65.85,-0.04502607506,0.2674332112,-0.007308175124,-0.1779073124,0.0457027205,0.01608747796,0.06178840983
65.875,-0.03821341872,0.2772992869,-0.01172619184,-0.1753536598,0.04560917734,0.0160489003,0.06165745822
65.9,-0.03117534572,0.285457513,-0.01606692173,-0.1717278618,0.04550978996,0.01601140803,0.06152108303
65.925,-0.02395518526,0.2918590379,-0.0203038506,-0.1670541582,0.04540545307,0.01597554477,0.06138099621
65.95,-0.01659735274,0.2964658646,-0.02441115086,-0.1613632077,0.04529716415,0.01594180779,0.06123898784
65.975,-0.009147075056,0.2992511055,-0.02836383945,-0.1546918718,0.04518600556,0.0159106318,0.0610968739
66,-0.001650110479,0.3001991647,-0.03213792975,-0.1470829597,0.0450731249,0.01588237472,0.06095644424
66.025,0.00584753518,0.2993058451,-0.03571057671,-0.1385849377,0.04495971393,0.01585730592,0.06081941232
66.05,0.01329989405,0.2965783782,-0.03906021433,-0.1292516048,0.04484698605,0.01583559742,0.06068736846
66.075,0.02066132151,0.2920353769,-0.04216668455,-0.1191417373,0.04473615266,0.01581731829,0.06056173777
66.1,0.02788677929,0.285706711,-0.045011357,-0.1083187064,0.04462839858,0.01580243255,0.06044374415
66.125,0.03493211458,0.2776333067,-0.04757723877,-0.09685006955,0.04452485703,0.01579080062,0.0603343812
66.15,0.04175433313,0.2678668715,-0.04984907379,-0.08480714071,0.04442658444,0.01578218421,0.06023439069
66.175,0.04831186463,0.2564695478,-0.0518134311,-0.07226454108,0.04433453575,0.01577625445,0.06014424899
66.2,0.05456481848,0.2435134982,-0.05345878179,-0.05929973407,0.04424954067,0.01577260301,0.06006416161
66.225,0.06047522852,0.2290804268,-0.05477556411,-0.04599254706,0.04417228166,0.01577075561,0.0599940655
66.25,0.06600728485,0.2132610396,-0.05575623645,-0.03242468313,0.0441032742,0.01577018765,0.05993363882
66.275,0.07112755167,0.1961544515,-0.05639531808,-0.01867922532,0.04404285013,0.01577034107,0.05988231745
66.3,0.07580516945,0.1778675419,-0.05668941736,-0.004840136472,0.04399114465,0.01577064207,0.05983931733
66.325,0.08001204062,0.1585142669,-0.05663724751,0.00900824292,0.04394808769,0.01577051884,0.05980366173
66.35,0.08372299741,0.1382149314,-0.05623962977,0.02278169609,0.04391340009,0.01576941884,0.05977421236
66.375,0.08691595112,0.117095428,-0.05549948403,0.03639662818,0.04388659513,0.01576682495,0.05974970314
66.4,0.08957202205,0.09528644692,-0.05442180715,0.04977055871,0.04386698561,0.01576226994,0.05972877555
66.425,0.09167564924,0.07292266295,-0.05301363903,0.06282260603,0.04385369665,0.01575534891,0.05971001453
66.45,0.09321467976,0.05014190346,-0.05128401665,0.07547396124,0.04384568409,0.01574572931,0.05969198388
66.475,0.094180437,0.02708430313,-0.04924391652,0.08764834955,0.04384175826,0.01573315821,0.05967326037
66.5,0.09456776764,0.003891449515,-0.04690618564,0.09927247649,0.0438406127,0.01571746693,0.05965246577
66.525,0.09437506728,-0.019294476,-0.04428546164,0.110276457,0.04384085707,0.01569857277,0.05962829618
66.55,0.09360428452,-0.04233155754,-0.04139808239,0.1205942251,0.04384105344,0.0156764781,0.05959954835
66.575,0.09226090361,-0.06507900019,-0.03826198558,0.130163922,0.043839755,0.01565126694,0.05956514251
66.6,0.09035390583,-0.08739797742,-0.03489659898,0.1389282601,0.04383554604,0.01562309929,0.0595241417
66.625,0.08789570981,-0.1091524664,-0.03132272183,0.146834862,0.04382708191,0.0155922037,0.05947576747
66.65,0.08490209115,-0.130210067,-0.02756239818,0.153836571,0.04381312774,0.01555886821,0.05941941196
66.675,0.0813920818,-0.1504428003,-0.02363878278,0.1598917319,0.04379259469,0.01552343034,0.05935464658
66.7,0.07738784987,-0.1697278822,-0.01957600035,0.1649644407,0.04376457243,0.01548626638,0.05928122724
66.725,0.07291456034,-0.1879484678,-0.01539899903,0.1690247607,0.04372835669,0.01544778047,0.05919909658
66.75,0.06800021761,-0.2049943625,-0.01113339887,0.1720489041,0.0436834711,0.01540839378,0.05910838304
66.775,0.06267549078,-0.2207626945,-0.00680533619,0.1740193769,0.04362968219,0.0153685342,0.05900939721
66.8,0.05697352261,-0.2351585444,-0.002441304838,0.1749250874,0.0435670073,0.01532862673,0.05890262542
66.825,0.0509297233,-0.2480955284,0.001932004852,0.1747614155,0.04349571486,0.01528908478,0.05878872073
66.85,0.04458155037,-0.2594963287,0.006287868301,0.173530244,0.04341631703,0.01525030255,0.05866849138
66.875,0.03796827596,-0.2692931689,0.01059968924,0.17123995,0.04332955485,0.01521264857,0.05854288676
66.9,0.03113074295,-0.2774282297,0.01484116154,0.1679053568,0.04323637652,0.01517646026,0.05841298087
66.925,0.02411111151,-0.2838540004,0.01898642937,0.1635476466,0.04313790928,0.01514203971,0.05827995347
66.95,0.01695259766,-0.2885335648,0.02301024466,0.158194234,0.04303542598,0.01510965027,0.05814506884
66.975,0.009699205574,-0.2914408181,0.02688812094,0.1518786015,0.04293030746,0.01507951415,0.05800965231
67,0.002395455312,-0.2925606125,0.03059648257,0.1446400968,0.04282400189,0.01505181058,0.05787506487
67.025,-0.00491389219,-0.2918888315,0.03411280848,0.1365236947,0.04271798253,0.01502667468,0.05774267585
67.05,-0.01218411105,-0.2894323906,0.0374157695,0.1275797234,0.04261370519,0.01500419662,0.05761383437
67.075,-0.01937078552,-0.2852091666,0.0404853584,0.1178635583,0.04251256686,0.01498442125,0.05748983978
67.1,-0.02643008237,-0.2792478547,0.04330301196,0.1074352841,0.04241586682,0.01496734787,0.05737191164
67.125,-0.03331901884,-0.2715877569,0.04585172415,0.09635932742,0.04232477128,0.01495293032,0.05726116018
67.15,-0.03999572446,-0.2622785021,0.04811614979,0.08470406325,0.04224028281,0.01494107723,0.05715855756
67.175,-0.04641969507,-0.2513797022,0.05008269809,0.07254139583,0.0421632152,0.0149316526,0.05706491117
67.2,-0.05255203742,-0.2389605476,0.05173961543,0.05994631799,0.04209417449,0.01492447675,0.05698083944
67.225,-0.058355703,-0.2250993454,0.05307705682,0.04699645088,0.04203354654,0.01491932775,0.0569067513
67.25,-0.06379570964,-0.209883005,0.05408714571,0.03377156706,0.04198149132,0.01491594341,0.05684282995
67.275,-0.06883934961,-0.1934064762,0.05476402165,0.02035309964,0.04193794372,0.01491402418,0.05678902167
67.3,-0.07345638319,-0.1757721427,0.05510387558,0.006823640589,0.04190262075,0.01491323676,0.05674503049
67.325,-0.07761921646,-0.1570891782,0.05510497239,-0.006733568942,0.04187503457,0.0149132188,0.05671031901
67.35,-0.08130306271,-0.1374728672,0.05476766078,-0.02023515315,0.04185451054,0.01491358472,0.05668411585
67.375,-0.08448608636,-0.1170438973,0.05409437014,-0.03359811787,0.04184020982,0.01491393244,0.05666542978
67.4,-0.08714952897,-0.09592762609,0.05308959459,-0.04674036555,0.04183115526,0.01491385138,0.05665307049
67.425,-0.08927781656,-0.07425332656,0.05175986413,-0.05958120556,0.04182625997,0.01491293123,0.05664567557
67.45,-0.09085864789,-0.05215341673,0.05011370322,-0.07204185685,0.0418243574,0.01491077162,0.05664174328
67.475,-0.09188306336,-0.02976267538,0.04816157682,-0.08404593957,0.04182423207,0.01490699232,0.0566396702
67.5,-0.09234549407,-0.007217448642,0.04591582441,-0.09551995255,0.04182465012,0.01490124367,0.05663779279
67.525,-0.09224379104,0.01534514952,0.04339058218,-0.1063937335,0.04182438883,0.01489321701,0.05663443176
67.55,-0.09157923439,0.03778803949,0.04060169404,-0.1166008987,0.0418222645,0.01488265458,0.0566279378
67.575,-0.09035652245,0.05997497767,0.03756661189,-0.1260792594,0.04181715796,0.01486935865,0.05661673741
67.6,-0.08858374087,0.08177135417,0.03430428584,-0.1347712115,0.04180803752,0.01485319935,0.05659937722
67.625,-0.08627231186,0.1030449834,0.03083504501,-0.1426240963,0.04179397877,0.01483412093,0.0565745655
67.65,-0.08343692387,0.1236668838,0.02718046967,-0.1495905298,0.04177418127,0.01481214597,0.05654120934
67.675,-0.08009544182,0.1435120436,0.02336325569,-0.1556286968,0.04174798191,0.01478737748,0.05649844635
67.7,-0.0762687985,0.1624601682,0.01940707196,-0.1607026097,0.04171486488,0.01475999834,0.05644566972
67.725,-0.07198086752,0.1803964055,0.01533641189,-0.1647823281,0.04167446858,0.01473026834,0.0563825458
67.75,-0.06725831843,0.197212045,0.01117643988,-0.1678441395,0.04162658934,0.01469851853,0.05630902348
67.775,-0.06213045482,0.2128051859,0.006952833824,-0.1698706975,0.04157118224,0.014665143,0.05622533523
67.8,-0.05662903601,0.2270813699,0.002691624622,-0.1708511191,0.04150835927,0.01463058838,0.05613198946
67.825,-0.05078808354,0.2399541745,-0.001580966128,-0.1707810381,0.04143838492,0.0145953413,0.05602975465
67.85,-0.0446436733,0.2513457604,-0.005838689305,-0.1696626165,0.04136166943,0.01455991414,0.05591963578
67.875,-0.03823371463,0.2611873706,-0.01005543115,-0.1675045126,0.04127875993,0.01452482955,0.05580284369
67.9,-0.03159771757,0.2694197754,-0.01420537483,-0.1643218063,0.04119032953,0.01449060443,0.05568075859
67.925,-0.02477654972,0.2759936585,-0.01826315962,-0.1601358841,0.04109716445,0.01445773362,0.05555488886
67.95,-0.01781218423,0.280869942,-0.02220403672,-0.1549742827,0.04100014953,0.01442667419,0.05542682655
67.975,-0.01074744043,0.2840200458,-0.02600402061,-0.1488704945,0.04090025192,0.01439783074,0.05529820104
68,-0.003625718874,0.285426078,-0.02964003517,-0.1418637363,0.04079850328,0.01437154229,0.0551706324
68.025,0.003509267505,0.2850809559,-0.03309005353,-0.1339986826,0.04069598051,0.01434807123,0.05504568591
68.05,0.01061376441,0.2829884535,-0.03633323078,-0.1253251667,0.04059378527,0.01432759487,0.0549248292
68.075,0.01764424742,0.279163178,-0.03935002896,-0.1158978522,0.04049302236,0.01431019964,0.05480939323
68.1,0.02455769178,0.2736304716,-0.0421223334,-0.1057758759,0.04039477734,0.01429587846,0.05470053828
68.125,0.03131183877,0.2664262422,-0.0446335598,-0.09502246722,0.04030009364,0.01428453116,0.05459922582
68.15,0.03786545703,0.2575967237,-0.04686875157,-0.0837045449,0.04020994963,0.01427596796,0.05450619699
68.175,0.04417859696,0.2471981669,-0.04881466686,-0.07189229482,0.04012523595,0.01426991599,0.05442195801
68.2,0.05021283662,0.2352964664,-0.05045985471,-0.05965873164,0.04004673385,0.01426602836,0.05434677277
68.225,0.0559315175,0.2219667239,-0.05179472023,-0.04707924687,0.03997509492,0.01426389567,0.05428066249
68.25,0.06129996866,0.2072927549,-0.05281157819,-0.03423114639,0.03991082282,0.01426305936,0.05422341209
68.275,0.06628571777,0.1913665407,-0.05350469506,-0.02119317991,0.03985425775,0.0142630264,0.05417458287
68.3,0.07085868798,0.1742876318,-0.05387031915,-0.008045065322,0.03980556415,0.01426328487,0.05413353068
68.325,0.07499137916,0.1561625071,-0.05390669882,0.00513298975,0.03976472215,0.01426331979,0.05409942877
68.35,0.07865903272,0.137103894,-0.05361408878,0.01826076644,0.03973152336,0.01426262867,0.0540712945
68.375,0.08183977897,0.1172300544,-0.05299474436,0.03125851084,0.03970557138,0.01426073617,0.05404801884
68.4,0.08451476621,0.09666404135,-0.05205290404,0.04404740545,0.03968628717,0.01425720757,0.05402839762
68.425,0.086668271,0.07553293148,-0.05079476016,0.05655003362,0.03967291959,0.01425166042,0.05401116378
68.45,0.08828778892,0.05396703847,-0.04922841822,0.0686908345,0.03966456095,0.01424377423,0.05399501948
68.475,0.08936410552,0.03209911124,-0.04736384493,0.08039654654,0.03966016742,0.01423329777,0.05397866736
68.5,0.08989134707,0.01006352207,-0.04521280528,0.09159663707,0.03965858385,0.01422005404,0.05396084035
68.525,0.08986701093,-0.01200455122,-0.04278878916,0.102223716,0.03965857257,0.0142039427,0.05394032922
68.55,0.08929197541,-0.0339699448,-0.04010692777,0.1122139312,0.03965884535,0.01418494013,0.05391600765
68.575,0.08817048925,-0.05569832586,-0.03718390047,0.1215073439,0.03965809762,0.01416309718,0.05388685428
68.6,0.08651014066,-0.07705700323,-0.03403783247,0.1300482821,0.03965504413,0.01413853486,0.05385197168
68.625,0.08432180626,-0.09791572732,-0.03068818399,0.1377856688,0.03964845477,0.01411143828,0.0538106021
68.65,0.0816195802,-0.1181474756,-0.02715563156,0.1446733249,0.03963718966,0.01408204914,0.05376213991
68.675,0.07842068384,-0.1376292191,-0.02346194206,0.1506702443,0.0396202321,0.01405065708,0.05370614081
68.7,0.07474535656,-0.1562426665,-0.01962984029,0.1557408382,0.03959671859,0.0140175904,0.05364232797
68.725,0.07061672833,-0.173874981,-0.01568287079,0.159855149,0.03956596463,0.01398320631,0.05357059516
68.75,0.06606067465,-0.1904194656,-0.01164525473,0.1629890309,0.03952748556,0.01394788124,0.05349100696
68.775,0.06110565491,-0.2057762136,-0.007541742729,0.1651242967,0.03948101166,0.01391200138,0.05340379632
68.8,0.05578253488,-0.2198527184,-0.003397464386,0.1662488288,0.03942649685,0.01387595375,0.05330935942
68.825,0.05012439454,-0.2325644399,0.000762224441,0.1663566547,0.03936412079,0.01384011802,0.05320824805
68.85,0.04416632236,-0.2438353226,0.004911895835,0.1654479851,0.03929428412,0.01380485922,0.05310115959
68.875,0.03794519722,-0.2535982611,0.009026204483,0.1635292149,0.03921759702,0.01377052132,0.05298892451
68.9,0.03149945941,-0.2617955105,0.01308004191,0.1606128867,0.03913486146,0.01373742189,0.05287249166
68.925,0.02486887216,-0.2683790369,0.01704868931,0.1567176165,0.03904704762,0.01370584767,0.05275291123
68.95,0.01809427505,-0.2733108064,0.02090796809,0.1518679828,0.03895526533,0.01367605104,0.05263131563
68.975,0.01121733112,-0.2765630091,0.02463438713,0.1460943786,0.03886073141,0.01364824731,0.05250889821
69,0.004280269131,-0.2781182166,0.02820528596,0.1394328276,0.03876473412,0.01362261268,0.0523868903
69.025,-0.002674377196,-0.2779694719,0.03159897282,0.131924766,0.03866859563,0.01359928282,0.05226653646
69.05,-0.009604031421,-0.2761203107,0.03479485695,0.1236167904,0.03857363406,0.01357835189,0.05214906855
69.075,-0.01646633624,-0.2725847146,0.03777357407,0.1145603741,0.03848112609,0.01355987194,0.05203567896
69.1,-0.02321941331,-0.2673869958,0.04051710444,0.1048115531,0.03839227132,0.01354385269,0.05192749335
69.125,-0.02982211944,-0.2605616165,0.04300888274,0.09443058363,0.03830815965,0.01353026145,0.05182554372
69.15,-0.03623429734,-0.2521529428,0.04523389899,0.08348157374,0.03822974244,0.0135190235,0.05173074227
69.175,-0.04241701958,-0.2422149379,0.04717878997,0.07203209049,0.03815780838,0.01351002257,0.05164385688
69.2,-0.04833282398,-0.2308107954,0.04883192061,0.06015274584,0.03809296468,0.01350310189,0.05156548887
69.225,-0.05394593925,-0.2180125184,0.05018345468,0.04791676325,0.0380356239,0.01349806553,0.05149605384
69.25,-0.05922249944,-0.2039004465,0.05122541453,0.03539952774,0.0379859968,0.01349468041,0.05143576636
69.275,-0.0641307459,-0.1885627356,0.05195172931,0.02267812218,0.03794409103,0.01349267893,0.05138462903
69.3,-0.06864121579,-0.172094795,0.05235827156,0.009830852352,0.03790971563,0.01349176235,0.05134242671
69.325,-0.0727269159,-0.1545986856,0.05244288171,-0.003063236055,0.03788249083,0.01349160515,0.05130872614
69.35,-0.07636348115,-0.1361824841,0.05220538048,-0.0159248459,0.03786186269,0.0134918601,0.05128288156
69.375,-0.0795293166,-0.1169596167,0.05164756908,-0.02867491934,0.03784712191,0.01349216452,0.0512640461
69.4,-0.08220572271,-0.09704816785,0.05077321706,-0.04123512799,0.03783742606,0.0134921472,0.05125118927
69.425,-0.08437700283,-0.0765701667,0.04958803797,-0.05352835943,0.03783182439,0.01349143637,0.05124312005
69.45,-0.08603055278,-0.05565085632,0.04809965297,-0.06547919697,0.03782928441,0.0134896682,0.05123851512
69.475,-0.08715693186,-0.03441794857,0.04631754255,-0.07701438972,0.03782871939,0.01348649586,0.05123595172
69.5,-0.08774991517,-0.0130008687,0.04425298661,-0.08806330981,0.03782901597,0.01348159887,0.05123394418
69.525,-0.08780652694,0.008470006994,0.04191899333,-0.09855839388,0.03782906125,0.01347469227,0.05123098308
69.55,-0.0873270547,0.02986411726,0.03933021726,-0.1084355658,0.03782776852,0.01346553564,0.05122557603
69.575,-0.08631504433,0.05105148223,0.03650286706,-0.1176346376,0.0378241013,0.01345394119,0.05121628866
69.6,-0.08477727601,0.07190346685,0.03345460352,-0.1260996865,0.037817095,0.01343978096,0.05120178472
69.625,-0.08272372106,0.09229353819,0.03020442854,-0.1337794039,0.03780587617,0.01342299256,0.05118086385
69.65,-0.08016748007,0.112098013,0.02677256566,-0.1406274158,0.03778967877,0.01340358322,0.05115249583
69.675,-0.0771247024,0.1311967921,0.02318033308,-0.1466025708,0.03776785761,0.01338163193,0.05111585025
69.7,-0.07361448762,0.1494740784,0.0194500098,-0.1516691943,0.03773989876,0.01335728938,0.05107032042
69.725,-0.06965876915,0.1668190734,0.01560469593,-0.1557973064,0.03770542698,0.01333077566,0.05101554086
69.75,-0.06528218086,0.1831266505,0.01166816795,-0.1589628032,0.03766421034,0.01330237565,0.05095139764
69.775,-0.06051190713,0.1982979979,0.007664729983,-0.1611475985,0.03761616202,0.01327243221,0.05087803128
69.8,-0.05537751735,0.2122412295,0.003619061968,-0.1623397267,0.03756133961,0.01324133714,0.05079583197
69.825,-0.04991078541,0.2248719585,-0.000443934207,-0.1625334043,0.03749994186,0.01320952043,0.05070542749
69.85,-0.04414549561,0.2361138286,-0.004499289613,-0.1617290519,0.03743230328,0.01317743784,0.0506076639
69.875,-0.03811723564,0.2458989991,-0.008522123226,-0.1599332746,0.03735888657,0.01314555741,0.05050357993
69.9,-0.03186317816,0.2541685806,-0.01248779588,-0.1571588031,0.0372802731,0.0131143452,0.05039437584
69.925,-0.02542185218,0.2608730154,-0.01637206226,-0.1534243943,0.03719715151,0.0130842509,0.05028137771
69.95,-0.01883290556,0.2659724004,-0.02015121992,-0.1487546945,0.03711030469,0.01305569368,0.05016599844
69.975,-0.01213686027,0.269436749,-0.02380225437,-0.1431800647,0.03702059506,0.01302904884,0.05004969682
70,-0.005374861861,0.271246189,-0.02730297949,-0.1367363708,0.03692894841,0.01300463585,0.04993393573
70.025,0.001411575188,0.271391094,-0.03063217205,-0.1294647398,0.03683633638,0.01298270802,0.04982014115
70.05,0.00818082455,0.269872148,-0.03376969997,-0.1214112848,0.03674375779,0.01296344436,0.04970966303
70.075,0.0148914059,0.2667003405,-0.03669664317,-0.1126268006,0.03665221892,0.01294694385,0.0496037392
70.1,0.02150224177,0.2618968934,-0.03939540653,-0.1031664325,0.0365627131,0.01293322235,0.04950346346
70.125,0.02797291176,0.2554931195,-0.04184982426,-0.09308932016,0.0364761998,0.01292221224,0.04940975873
70.15,0.03426390231,0.2475302141,-0.04404525508,-0.08245822069,0.03639358367,0.01291376478,0.04932335569
70.175,0.04033685049,0.238058981,-0.04596866776,-0.07133911179,0.03631569388,0.01290765522,0.04924477773
70.2,0.04615478013,0.2271394961,-0.04760871648,-0.0598007789,0.03624326416,0.0129035902,0.04917433204
70.225,0.05168232879,0.2148407115,-0.04895580569,-0.04791438853,0.03617691421,0.01290121745,0.04911210721
70.25,0.05688596414,0.2012400028,-0.05000214426,-0.03575305049,0.03611713284,0.01290013718,0.04905797681
70.275,0.06173418831,0.1864226649,-0.05074178842,-0.02339137169,0.03606426342,0.01289991487,0.04901160882
70.3,0.0661977291,0.1704813594,-0.0511706736,-0.01090500402,0.03601849227,0.01290009491,0.04897248017
70.325,0.07024971678,0.1535155183,-0.05128663485,0.001629811068,0.03597984032,0.0129002147,0.04893989581
70.35,0.07386584544,0.1356307095,-0.05108941587,0.01413669895,0.03594815863,0.01289981852,0.04891301144
70.375,0.07702451815,0.116937967,-0.05058066662,0.02653960669,0.03592312801,0.01289847096,0.04889085917
70.4,0.0797069749,0.09755309281,-0.04976392971,0.03876325405,0.03590426307,0.01289576923,0.04887237509
70.425,0.08189740282,0.0775959331,-0.0486446154,0.05073357844,0.03589092078,0.0128913541,0.04885642805
70.45,0.08358302802,0.0571896346,-0.04722996579,0.0623781715,0.03588231361,0.01288491912,0.04884184863
70.475,0.08475418864,0.03645988513,-0.04552900802,0.07362670506,0.03587752698,0.01287621787,0.04882745783
70.5,0.08540438873,0.01553414278,-0.04355249712,0.08441134458,0.03587554079,0.01286506912,0.04881209448
70.525,0.08553033286,-0.005459142059,-0.04131284867,0.09466714764,0.03587525454,0.01285135974,0.04879464109
70.55,0.08513194111,-0.02639130759,-0.03882406163,0.1043324457,0.03587551544,0.01283504555,0.0487740475
70.575,0.08421234463,-0.04713426042,-0.03610163197,0.1133492067,0.0358751487,0.01281615005,0.04874935205
70.6,0.0827778617,-0.06756125034,-0.0331624574,0.1216633777,0.03587298928,0.01279476118,0.04871970006
70.625,0.08083795461,-0.08754763599,-0.03002473391,0.1292252031,0.03586791403,0.01277102658,0.04868435934
70.65,0.07840516744,-0.1069716376,-0.0267078445,0.1359895202,0.03585887329,0.01274514728,0.04864273279
70.675,0.07549504532,-0.1257150727,-0.02323224106,0.1419160271,0.03584492097,0.0127173704,0.04859436812
70.7,0.0721260355,-0.1436640712,-0.01961931972,0.1469695225,0.0358252421,0.01268798107,0.04853896449
70.725,0.06831937087,-0.1607097649,-0.01589129064,0.1511201174,0.03579917689,0.01265729381,0.04847637652
70.75,0.06409893658,-0.1767489489,-0.01207104291,0.1543434134,0.03576624058,0.01262564389,0.0484066154
70.775,0.05949112054,-0.1916847091,-0.00818200538,0.1566206515,0.03572613823,0.01259337866,0.04832984754
70.8,0.05452464866,-0.2054270131,-0.004248004163,0.1579388248,0.03567877406,0.01256084943,0.04824639062
70.825,0.0492304059,-0.2178932603,-0.0002931177626,0.1582907595,0.03562425483,0.01252840369,0.04815670721
70.85,0.043641244,-0.2290087858,0.003658469379,0.1576751588,0.03556288727,0.01249637825,0.0480613961
70.875,0.03779177733,-0.2387073175,0.007582614005,0.156096613,0.03549516941,0.012465093,0.04796118137
