t,theta1,omega1,theta2,omega2,E1,E2,E_total
0,0.5,0,-0.3,0,1.200915068,0.4381490417,1.656130776
0.025,0.498979903,-0.08155342972,-0.2986465119,0.1082043672,1.199447345,0.4400878856,1.656450438
0.05,0.4959269063,-0.1625576107,-0.2945961158,0.2156487394,1.195042592,0.4458719974,1.657381886
0.075,0.4908603066,-0.2425678286,-0.2878755882,0.3217116756,1.187709333,0.4554386179,1.658889568
0.1,0.4838104722,-0.3211433426,-0.2785271831,0.4257767189,1.177471104,0.4687064056,1.660945482
0.125,0.4748187243,-0.3978489196,-0.266608483,0.527234383,1.164367134,0.4855755827,1.663528488
0.15,0.4639371787,-0.4722565006,-0.2521921972,0.6254844439,1.148453116,0.5059279075,1.666623047
0.175,0.4512285444,-0.5439470319,-0.2353658974,0.7199386077,1.129801991,0.5296265288,1.67021748
0.2,0.4367658732,-0.6125124803,-0.2162316818,0.8100236009,1.108504705,0.5565157928,1.674301896
0.225,0.4206322571,-0.6775580454,-0.1949057561,0.8951846953,1.084670849,0.5864210804,1.678865908
0.25,0.402920468,-0.7387045629,-0.1715179222,0.9748896545,1.058429136,0.6191487569,1.683896322
0.275,0.3837325347,-0.7955910824,-0.1462109618,1.048633048,1.029927625,0.6544863184,1.689374923
0.3,0.3631792539,-0.8478775888,-0.1191399098,1.115940853,0.9993336422,0.6922028087,1.695276543
0.325,0.3413796316,-0.8952478206,-0.09047120919,1.176375223,0.966833338,0.7320495756,1.701567517
0.35,0.3184602538,-0.9374121294,-0.06038174713,1.229539294,0.9326308395,0.7737614155,1.708204651
0.375,0.2945545852,-0.974110313,-0.02905777097,1.275081858,0.8969469725,0.8170581378,1.715134787
0.4,0.269802199,-1.005114348,0.003306308485,1.312701748,0.8600175445,0.8616465593,1.722294989
0.425,0.2443479401,-1.030230941,0.03650921806,1.342151745,0.8220911995,0.9072229144,1.72961338
0.45,0.218341027,-1.049303829,0.07034421349,1.363241868,0.7834268774,0.9534756407,1.737010571
0.475,0.1919341014,-1.062215739,0.1046005435,1.375841886,0.7442909287,1.000088481,1.744401614
0.5,0.1652822324,-1.068889957,0.1390649659,1.379882953,0.7049539551,1.046743821,1.751698377
0.525,0.1385418881,-1.069291438,0.1735232928,1.375358275,0.665687458,1.093126163,1.758812194
0.55,0.1118698848,-1.063427423,0.2077619394,1.362322784,0.6267603919,1.138925628,1.765656629
0.575,0.08542232755,-1.051347539,0.2415694536,1.340891822,0.588435723,1.183841391,1.772150208
0.6,0.05935355492,-1.033143372,0.2747379988,1.311238888,0.5509670939,1.227584907,1.778218942
0.625,0.03381510062,-1.008947525,0.3070647719,1.273592534,0.5145956959,1.269882871,1.783798491
0.65,0.008954684861,-0.9789321953,0.3383533323,1.228232551,0.4795474331,1.310479784,1.788835854
0.675,-0.01508475305,-0.9433073187,0.3684148294,1.175485573,0.4460304592,1.34914009,1.793290482
0.7,-0.03816597097,-0.9023183287,0.3970691148,1.115720302,0.4142331416,1.38564982,1.797134748
0.725,-0.06015828004,-0.8562436118,0.4241457312,1.049342495,0.384322495,1.419817724,1.800353763
0.75,-0.08093833426,-0.8053917277,0.4494847757,0.9767899168,0.356443103,1.451475901,1.802944543
0.775,-0.1003908483,-0.7500984727,0.472937638,0.8985274014,0.330716527,1.480479939,1.804914591
0.8,-0.1184092407,-0.6907238622,0.4943676182,0.8150421801,0.3072411822,1.506708623,1.806279974
0.825,-0.1348962017,-0.6276491018,0.5136504316,0.7268395819,0.2860926427,1.53006326,1.807063004
0.85,-0.1497641854,-0.5612736086,0.5306746127,0.6344392027,0.2673243257,1.55046671,1.807289666
0.875,-0.1629358288,-0.4920121328,0.5453418293,0.5383715975,0.2509684905,1.567862191,1.806986927
0.9,-0.1743443007,-0.4202920182,0.5575671204,0.4391755217,0.2370374853,1.582211959,1.806180085
0.925,-0.1839335836,-0.3465506248,0.5672790731,0.3373957146,0.2255251676,1.593495941,1.804890287
0.95,-0.1916586945,-0.2712329248,0.5744199493,0.2335811914,0.2164084268,1.601710403,1.803132379
0.975,-0.197485846,-0.1947892696,0.5789457764,0.128283983,0.2096487419,1.606866728,1.800913178
1,-0.2013925551,-0.1176733129,0.5808264103,0.02205824395,0.2051937119,1.608990366,1.798230291
1.025,-0.203367701,-0.04034006661,0.5800455809,-0.08454037287,0.2029785081,1.608119999,1.795071533
1.05,-0.203411536,0.03675594291,0.5766009232,-0.1909551823,0.2029272074,1.604306956,1.791415006
1.075,-0.2015356508,0.1131624559,0.5705039976,-0.2966288944,0.2049539782,1.597614891,1.787229851
1.1,-0.197762896,0.1884312365,0.5617802994,-0.4010041224,0.2089641036,1.588119708,1.782477647
1.125,-0.1921272592,0.2621198461,0.5504692524,-0.5035240905,0.2148548396,1.575909735,1.777114423
1.15,-0.1846736978,0.3337934702,0.5366241824,-0.6036336513,0.2225161178,1.561086081,1.771093195
1.175,-0.1754579244,0.4030268287,0.5203122587,-0.7007807107,0.2318311138,1.543763137,1.764366928
1.2,-0.1645461435,0.4694061938,0.5016143958,-0.7944181408,0.2426767121,1.524069144,1.75689179
1.225,-0.1520147361,0.5325315303,0.480625099,-0.8840062382,0.2549239045,1.502146754,1.748630544
1.25,-0.1379498896,0.5920187592,0.4574522426,-0.9690157591,0.2684381656,1.478153494,1.739555918
1.275,-0.1224471693,0.6475021381,0.432216764,-1.048931531,0.2830798506,1.452262038,1.729653772
1.3,-0.105611029,0.6986367357,0.4050522615,-1.123256612,0.2987046594,1.424660212,1.718925897
1.325,-0.08755425944,0.7451009683,0.3761044809,-1.191516926,0.3151642086,1.395550635,1.707392274
1.35,-0.06839737224,0.7865991563,0.3455306824,-1.25326628,0.3323067456,1.365149944,1.695092657
1.375,-0.04826792102,0.8228640459,0.3134988776,-1.308091633,0.3499780312,1.333687533,1.682087354
1.4,-0.02729975994,0.8536592405,0.280186934,-1.355618451,0.3680224056,1.301403794,1.668457124
1.425,-0.005632243431,0.8787814773,0.245781546,-1.39551598,0.3862840392,1.268547845,1.654302165
1.45,0.01659062841,0.898062687,0.2104770771,-1.427502243,0.4046083601,1.235374764,1.639740172
1.475,0.03922111256,0.9113717758,0.1744742826,-1.45134857,0.4228436299,1.202142398,1.624903553
1.5,0.0621086663,0.9186160751,0.1379789272,-1.466883477,0.4408426362,1.169107803,1.609935881
1.525,0.08510092215,0.9197424147,0.1012003148,-1.473995738,0.4584644502,1.136523435,1.594987746
1.55,0.1080446844,0.9147377819,0.06434975371,-1.472636509,0.4755761964,1.104633205,1.580212182
1.575,0.1307869367,0.9036295496,0.02763898097,-1.46282041,0.4920547719,1.073668532,1.565759886
1.6,0.1531758504,0.8864852626,-0.008721426223,-1.444625526,0.5077884532,1.043844543,1.551774444
1.625,0.175061781,0.8634119935,-0.04452362577,-1.418192307,0.522678329,1.015356546,1.538387806
1.65,0.1962982445,0.8345552874,-0.0795640452,-1.383721431,0.5366395029,0.9883769177,1.525716191
1.675,0.2167428618,0.8000977324,-0.1136448505,-1.341470712,0.5496020201,0.963052506,1.513856653
1.7,0.2362582637,0.760257199,-0.1465753272,-1.29175118,0.5615114803,0.9395026428,1.502884413
1.725,0.2547129476,0.715284803,-0.1781731545,-1.234922504,0.5723293161,0.9178178238,1.492851096
1.75,0.2719820813,0.66546265,-0.2082655593,-1.171387933,0.5820327284,0.8980590877,1.483783925
1.775,0.2879482472,0.6111014199,-0.2366903386,-1.101588944,0.5906142852,0.8802580938,1.475685862
1.8,0.3025021262,0.5525378507,-0.2632967475,-1.025999791,0.5980812063,0.8644178691,1.468536684
1.825,0.3155431164,0.4901321756,-0.287946251,-0.9451221289,0.6044543667,0.8505141706,1.462294886
1.85,0.3269798887,0.4242655588,-0.3105131442,-0.8594798732,0.6097670643,0.8384973838,1.456900298
1.875,0.3367308785,0.3553375703,-0.3308850477,-0.7696144195,0.6140636059,0.8282948665,1.452277265
1.9,0.3447247147,0.2837637245,-0.3489632906,-0.6760803275,0.6173977687,0.8198136326,1.448338227
1.925,0.3509005885,0.209973102,-0.3646631899,-0.5794415304,0.6198311996,0.8129432676,1.444987508
1.95,0.3552085637,0.1344060575,-0.3779142442,-0.4802680975,0.6214318123,0.8075589677,1.442125141
1.975,0.357609831,0.05751201004,-0.3886602518,-0.3791335481,0.6222722384,0.8035246012,1.439650574
2,0.3580769074,-0.02025269991,-0.3968593691,-0.2766126805,0.6224283838,0.8006956984,1.437466079
2.025,0.3565937828,-0.0984269092,-0.40248412,-0.1732798548,0.6219781317,0.798922292,1.435479761
2.05,0.3531560151,-0.1765467151,-0.4055213677,-0.06970764555,0.6210002249,0.7980515423,1.433608039
2.075,0.347770772,-0.2541475749,-0.4059722561,0.03353423293,0.6195733471,0.7979301019,1.431777547
2.1,0.3404568205,-0.3307664554,-0.4038521263,0.1358798416,0.6177754124,0.7984061867,1.4299264
2.125,0.3312444615,-0.4059440634,-0.3991904119,0.2367678841,0.6156830583,0.7993313423,1.428004822
2.15,0.3201754071,-0.4792271847,-0.3920305113,0.3356426425,0.6133713277,0.8005619071,1.425975148
2.175,0.3073025983,-0.5501711511,-0.3824296347,0.4319550871,0.6109135122,0.8019601883,1.423811257
2.2,0.292689959,-0.6183424476,-0.3704586203,0.5251642566,0.608381123,0.803395381,1.421497511
2.225,0.276412083,-0.6833214593,-0.3562017121,0.6147389876,0.6058439446,0.8047442687,1.419027286
2.25,0.2585538509,-0.7447053463,-0.3397562888,0.700160051,0.603370125,0.8058917512,1.416401212
2.275,0.2392099738,-0.8021110209,-0.3212325343,0.7809227291,0.6010262528,0.8067312503,1.413625258
2.3,0.2184844613,-0.8551781903,-0.3007530379,0.8565398396,0.5988773717,0.8071650441,1.410708761
2.325,0.1964900135,-0.9035724129,-0.2784523139,0.9265451836,0.5969868885,0.8071045793,1.407662563
2.35,0.1733473372,-0.9469881082,-0.2544762298,0.9904973662,0.595416336,0.8064708038,1.404497334
2.375,0.1491843873,-0.9851514509,-0.2289813352,1.04798391,0.5942249639,0.8051945566,1.401222228
2.4,0.1241355392,-1.017823074,-0.2021340855,1.098625558,0.5934691396,0.8032170378,1.397843911
2.425,0.09834069605,-1.044800503,-0.174109957,1.142080634,0.5932015573,0.8004903724,1.394366058
2.45,0.07194433934,-1.065920255,-0.1450924531,1.178049329,0.5934702666,0.7969782654,1.390789316
2.475,0.04509453241,-1.081059513,-0.1152720065,1.206277761,0.5943175457,0.792656733,1.387111753
2.5,0.01794188735,-1.090137354,-0.08484478424,1.22656165,0.5957786576,0.787514881,1.383329737
2.525,-0.009361492093,-1.09311544,-0.05401140651,1.238749486,0.5978805416,0.7815556893,1.379439198
2.55,-0.03666307839,-1.089998188,-0.02297559479,1.242745047,0.6006404961,0.7747967529,1.375437164
2.575,-0.06381098531,-1.080832376,0.008057234452,1.238509182,0.6040649204,0.7672709225,1.37132347
2.6,-0.09065501642,-1.065706207,0.0388814103,1.226060779,0.6081481785,0.7590267859,1.367102512
2.625,-0.1170476836,-1.044747865,0.0692924617,1.205476889,0.6128716519,0.750128932,1.36278491
2.65,-0.1428451837,-1.018123592,0.09908856416,1.176891995,0.6182030371,0.7406579474,1.358388956
2.675,-0.167908321,-0.9860353588,0.128071958,1.140496478,0.6240959389,0.7307100996,1.353941733
2.7,-0.1921033688,-0.9487181982,0.1560503187,1.096534336,0.6304897939,0.7203966794,1.349479805
2.725,-0.2153028588,-0.9064372809,0.1828380622,1.045300259,0.6373101492,0.7098429844,1.345049407
2.75,-0.2373862967,-0.8594848197,0.2082575695,0.9871361678,0.6444693017,0.6991869442,1.340706106
2.775,-0.2582407985,-0.8081768881,0.2321403205,0.9224273695,0.6518672915,0.6885774053,1.336513906
2.8,-0.2777616469,-0.7528502349,0.2543279272,0.8515984433,0.6593932266,0.678172105,1.332543837
2.825,-0.2958527694,-0.6938591688,0.2746730632,0.7751090083,0.6669269025,0.6681353842,1.328872087
2.85,-0.3124271394,-0.6315725794,0.2930402862,0.6934494894,0.6743406703,0.658635695,1.325577739
2.875,-0.3274071054,-0.5663711451,0.3093067565,0.6071369945,0.6815014994,0.6498429716,1.322740248
2.9,-0.3407246535,-0.4986447671,0.3233628546,0.5167113862,0.6882731712,0.6419259373,1.320436752
2.925,-0.352321608,-0.4287902538,0.3351127034,0.4227316123,0.694518544,0.6350494233,1.318739366
2.95,-0.3621497781,-0.3572092643,0.3444746025,0.3257723289,0.7001018238,0.6293717732,1.317712588
2.975,-0.3701710561,-0.2843065068,0.351381382,0.2264208249,0.7048907807,0.6250424035,1.317410932
3,-0.3763574736,-0.210488175,0.3557806827,0.1252742309,0.7087588578,0.6221995836,1.317876932
3.025,-0.3806912214,-0.1361605938,0.3576351699,0.02293697181,0.7115871226,0.6209684882,1.319139584
3.05,-0.3831646374,-0.06172903652,0.3569226863,-0.07998159477,0.7132660221,0.6214595641,1.321213337
3.075,-0.3837801673,0.01240332855,0.3536363462,-0.1828694288,0.7136969118,0.6237672419,1.324097665
3.1,-0.3825502994,0.08583641315,0.3477845756,-0.2851140291,0.7127933368,0.6279690071,1.327777257
3.125,-0.3794974759,0.1581741543,0.3393910952,-0.3861047123,0.7104820575,0.6341248331,1.332222818
3.15,-0.3746539802,0.2290254807,0.3284948449,-0.4852350335,0.7067038155,0.6422769629,1.337392457
3.175,-0.3680617993,0.2980053473,0.3151498457,-0.5819054256,0.7014138519,0.6524500156,1.343233592
3.2,-0.3597724596,0.3647358799,0.2994249914,-0.6755261198,0.694582192,0.6646513798,1.349685288
3.225,-0.349846831,0.4288476651,0.2814037645,-0.7655203907,0.6861937209,0.6788718465,1.356680933
3.25,-0.3383548982,0.4899812125,0.2611838652,-0.8513281489,0.6762480784,0.6950864267,1.364151097
3.275,-0.3253754921,0.547788604,0.2388767475,-0.9324098739,0.6647594051,0.7132552943,1.372026467
3.3,-0.3109959778,0.6019353351,0.2146070525,-1.008250854,0.6517559747,0.7333247901,1.380240687
3.325,-0.2953118946,0.6521023422,0.1885119323,-1.07836567,0.6372797453,0.7552284274,1.388732968
3.35,-0.2784265425,0.6979881946,0.1607402602,-1.14230283,0.6213858623,0.7788878425,1.397450338
3.375,-0.2604505129,0.7393114212,0.131451724,-1.199649444,0.604142141,0.8042136401,1.406349407
3.4,-0.2415011593,0.7758129289,0.1008158034,-1.250035792,0.5856285498,0.8311060974,1.415397547
3.425,-0.2217020072,0.8072584633,0.06901063617,-1.293139641,0.5659367125,0.8594557014,1.424573439
3.45,-0.2011821023,0.8334410508,0.036221781,-1.328690159,0.5451694346,0.8891435112,1.433866938
3.475,-0.1800752991,0.8541833605,0.002640889319,-1.356471262,0.5234402542,0.9200413508,1.443278271
3.5,-0.1585194916,0.8693399197,-0.03153569807,-1.376324261,0.5008730091,0.9520118548,1.452816611
3.525,-0.1366557911,0.8787991188,-0.06610841057,-1.38814969,0.4776014031,0.9849084047,1.462498104
3.55,-0.1146276574,0.8824849455,-0.1008759417,-1.391908224,0.4537685479,1.018575002,1.472343464
3.575,-0.09257999085,0.8803583936,-0.1356367542,-1.387620626,0.4295264545,1.052846139,1.482375254
3.6,-0.07065819296,0.8724185033,-0.1701905713,-1.375366729,0.4050354418,1.08754672,1.492615029
3.625,-0.04900720662,0.8587029996,-0.2043398308,-1.355283458,0.3804634326,1.122492107,1.50308047
3.65,-0.02777054531,0.8392885082,-0.2378910784,-1.327561973,0.3559851086,1.15748834,1.513782681
3.675,-0.007089322405,0.8142903427,-0.2706562795,-1.292444036,0.331780898,1.19233258,1.52472379
3.7,0.01289870897,0.7838618694,-0.3024540323,-1.250217734,0.3080357815,1.226813816,1.535894964
3.725,0.03206009511,0.748193469,-0.3331106667,-1.201212711,0.2849379045,1.260713865,1.547274949
3.75,0.05026659014,0.707511124,-0.3624612208,-1.145795088,0.262676997,1.293808663,1.558829187
3.775,0.06739602491,0.6620746726,-0.390350287,-1.084362234,0.2414426136,1.325869854,1.570509547
3.8,0.08333312847,0.612175771,-0.4166327283,-1.017337571,0.2214222125,1.356666645,1.58225467
3.825,0.09797029549,0.5581356162,-0.4411742664,-0.9451655501,0.202799106,1.385967893,1.593990894
3.85,0.1112082943,0.5003024752,-0.4638519477,-0.8683069566,0.1857503224,1.413544392,1.605633686
3.875,0.122956911,0.4390490705,-0.4845544975,-0.7872346384,0.1704444255,1.439171291,1.617089527
3.9,0.1331355275,0.3747698639,-0.5031825734,-0.7024297508,0.1570393429,1.462630586,1.628258118
3.925,0.1416736299,0.3078782767,-0.5196489319,-0.6143785681,0.1456802594,1.48371364,1.639034826
3.95,0.1485112475,0.2388038754,-0.5338785226,-0.5235698864,0.1364976276,1.502223653,1.649313239
3.975,0.1535993213,0.1679895465,-0.5458085249,-0.4304930129,0.1296053513,1.517978036,1.65898773
4,0.1569000015,0.09588867253,-0.5553883419,-0.3356363121,0.1250991879,1.530810638,1.66795592
4.025,0.1583868746,0.02296231749,-0.5625795632,-0.2394862531,0.1230554134,1.540573772,1.676120953
4.05,0.1580451206,-0.05032357942,-0.567355911,-0.1425268869,0.123529785,1.547140024,1.683393504
4.075,0.1558715997,-0.1235010066,-0.5697031761,-0.04523966426,0.1265568244,1.550403788,1.689693452
4.1,0.1518748692,-0.1961026876,-0.5696191537,0.05189650526,0.1321494398,1.550282536,1.694951186
4.125,0.1460751294,-0.2676649026,-0.5671135816,0.1484050602,0.1402988878,1.546717797,1.699108517
4.15,0.1385040998,-0.3377303329,-0.5622080849,0.2438115701,0.1509750708,1.539675845,1.702119182
4.175,0.129204823,-0.4058509322,-0.5549361243,0.3376436038,0.1641271524,1.529148106,1.703948971
4.2,0.1182313966,-0.4715908267,-0.5453429458,0.4294307877,0.1796844628,1.515151284,1.70457549
4.225,0.1056486324,-0.5345292353,-0.5334855259,0.5187051512,0.1975576602,1.497727241,1.703987618
4.25,0.09153164271,-0.5942633971,-0.5194325033,0.6050018431,0.2176401039,1.476942631,1.702184701
4.275,0.07596535315,-0.6504114818,-0.5032640874,0.6878602886,0.2398093931,1.452888331,1.69917557
4.3,0.05904394362,-0.702615452,-0.4850719319,0.7668258365,0.2639290181,1.425678685,1.694977439
4.325,0.04087021854,-0.7505438375,-0.4649589607,0.8414519274,0.2898500738,1.395450589,1.689614765
4.35,0.02155490929,-0.7938943745,-0.4430391331,0.9113027857,0.3174129829,1.362362451,1.683118152
4.375,0.001215913014,-0.8323964576,-0.4194371349,0.9759566161,0.3464491831,1.326593039,1.67552336
4.4,-0.02002252707,-0.8658133522,-0.3942879848,1.035009258,0.376782737,1.288340247,1.666870487
4.425,-0.04203069306,-0.8939441093,-0.3677365432,1.088078226,0.4082318305,1.247819794,1.657203367
4.45,-0.06467430739,-0.9166251352,-0.3399369167,1.134807034,0.4406101364,1.205263874,1.646569228
4.475,-0.08781548228,-0.9337313672,-0.3110517524,1.174869697,0.4737280282,1.16091975,1.635018606
4.5,-0.1113136933,-0.9451770204,-0.2812514186,1.207975264,0.5073936417,1.115048307,1.622605536
4.525,-0.1350267657,-0.9509158801,-0.250713073,1.233872238,0.5414137895,1.06792256,1.609387959
4.55,-0.158811863,-0.9509411259,-0.2196196238,1.252352747,0.5755947457,1.019826094,1.595428334
4.575,-0.1825264642,-0.9452846914,-0.188158591,1.2632563,0.6097429246,0.9710514388,1.580794369
4.6,-0.2060293202,-0.9340161743,-0.1565208806,1.26647301,0.6436654825,0.9218983603,1.565559798
4.625,-0.2291813773,-0.9172413292,-0.1248994855,1.261946151,0.6771708772,0.872672043,1.549805119
4.65,-0.2518466586,-0.8951001868,-0.09348813287,1.249673977,0.7100694205,0.8236811623,1.533618209
4.675,-0.2738930935,-0.8677648541,-0.06247989468,1.229710718,0.7421738558,0.7752358276,1.517094709
4.7,-0.29519329,-0.8354370609,-0.03206578508,1.202166739,0.773299994,0.7276453943,1.500338124
4.725,-0.3156252419,-0.7983455208,-0.002433363552,1.167207865,0.8032674287,0.6812161437,1.483459548
4.75,-0.33507297,-0.7567431804,0.02623463467,1.1250539,0.8319003525,0.6362488416,1.466576986
4.775,-0.3534270923,-0.7109044265,0.05376162188,1.075976419,0.8590284799,0.5930361931,1.449814241
4.8,-0.3705853257,-0.6611223212,0.07997841776,1.020295914,0.88448808,0.5518602198,1.43329937
4.825,-0.3864529189,-0.6077059254,0.1047244311,0.9583784178,0.9081231106,0.5129895973,1.417162738
4.85,-0.4009430208,-0.5509777629,0.1278487515,0.8906317154,0.9297864358,0.4766769929,1.401534724
4.875,-0.4139769868,-0.49127147,0.1492111431,0.8175012759,0.9493411057,0.4431564568,1.386543146
4.9,-0.4254846297,-0.4289296588,0.1686829337,0.7394660247,0.9666616678,0.4126409169,1.372310518
4.925,-0.4354044196,-0.3643020154,0.1861477982,0.6570340694,0.9816354771,0.3853198364,1.35895123
4.95,-0.4436836399,-0.2977436374,0.2015024344,0.5707384729,0.9941639679,0.3613570876,1.346568775
4.975,-0.4502785037,-0.2296136077,0.2146571361,0.4811331536,1.004163851,0.3408890989,1.335253142
5,-0.4551542382,-0.1602737862,0.2255362645,0.3887889634,1.011568202,0.3240233215,1.325078495
5.025,-0.4582851413,-0.09008779576,0.2340786249,0.2942899769,1.016327399,0.3108370612,1.316101236
5.05,-0.4596546143,-0.01942016629,0.2402377533,0.1982299984,1.018409895,0.3013767102,1.308358545
5.075,-0.4592551753,0.05136440213,0.2439821177,0.1012092736,1.01780278,0.2956574031,1.301867487
5.1,-0.4570884551,0.1219017029,0.2452952404,0.003831376752,1.014512128,0.2936631145,1.29662471
5.125,-0.4531651768,0.1918286608,0.2441757435,-0.09329977182,1.008563116,0.295347199,1.292606782
5.15,-0.4475051196,0.2607839931,0.2406373209,-0.1895828118,0.9999998895,0.300633368,1.289771158
5.175,-0.4401370646,0.3284089404,0.2347086387,-0.284421829,0.9888852031,0.3094170805,1.28805775
5.2,-0.4310987219,0.3943481111,0.2264331623,-0.37722928,0.9752998195,0.3215673184,1.287391047
5.225,-0.420436634,0.4582504783,0.2158689098,-0.4674290028,0.9593416924,0.3369287016,1.287682714
5.25,-0.4082060523,0.5197705609,0.2030881285,-0.5544593579,0.9411249503,0.355323892,1.28883455
5.275,-0.3944707819,0.5785698111,0.1881768911,-0.63777652,0.9207787032,0.3765562253,1.29074172
5.3,-0.3793029883,0.6343182224,0.1712346074,-0.7168579315,0.8984457044,0.4004125035,1.293296096
5.325,-0.3627829615,0.6866961605,0.1523734478,-0.7912059023,0.8742808959,0.4266658792,1.296389596
5.35,-0.3449988317,0.7353964071,0.1317176758,-0.8603513219,0.8484498718,0.4550787569,1.299917364
5.375,-0.3260462313,0.780126396,0.109402886,-0.9238574287,0.8211272933,0.4854056446,1.303780668
5.4,-0.3060278988,0.8206106096,0.08557514857,-0.9813235617,0.7924952869,0.5173958866,1.307889391
5.425,-0.2850532214,0.8565930915,0.06039006071,-1.032388804,0.7627418559,0.5507962215,1.312164007
5.45,-0.263237714,0.8878400231,0.03401170984,-1.076735414,0.7320593294,0.5853531156,1.316536974
5.475,-0.2407024333,0.9141423045,0.006611554323,-1.11409194,0.7006428719,0.6208148349,1.320953481
5.5,-0.217573328,0.9353180728,-0.02163276822,-1.144235901,0.6686890654,0.656933234,1.325371543
5.525,-0.1939805281,0.9512150907,-0.05053869341,-1.166995944,0.6363945748,0.6934652527,1.329761448
5.55,-0.1700575759,0.9617129375,-0.07992002881,-1.182253381,0.6039548973,0.7301741264,1.334104612
5.575,-0.1459406064,0.9667249373,-0.1095882827,-1.189943035,0.5715631916,0.7668303304,1.338391921
5.6,-0.1217674823,0.9661997668,-0.1393540047,-1.19005336,0.539409179,0.8032122895,1.34262165
5.625,-0.09767689435,0.9601226931,-0.1690281207,-1.182625806,0.5076781024,0.8391068945,1.346797105
5.65,-0.073807435,0.9485164027,-0.1984232413,-1.167753455,0.4765497266,0.8743098717,1.350924104
5.675,-0.05029665734,0.9314413979,-0.2273549291,-1.145578952,0.4461973653,0.9086260588,1.355008448
5.7,-0.0272801292,0.9089959467,-0.2556429049,-1.116291824,0.4167869169,0.9418696346,1.359053519
5.725,-0.004890494321,0.8813155905,-0.2831121805,-1.080125255,0.3884758974,0.9738643517,1.363058129
5.75,0.01674344884,0.8485722242,-0.3095941056,-1.03735245,0.3614124606,1.004443812,1.367014729
5.775,0.03749764027,0.8109727769,-0.3349273195,-0.9882826915,0.3357344026,1.033451815,1.370908067
5.8,0.05725361397,0.7687575308,-0.3589586017,-0.9332572443,0.3115681528,1.060742806,1.374714343
5.825,0.07589930739,0.7221981245,-0.3815436202,-0.8726452102,0.2890277608,1.086182425,1.378400912
5.85,0.09332981758,0.6715952913,-0.4025475759,-0.8068394747,0.268213895,1.109648162,1.381926506
5.875,0.109448098,0.6172763854,-0.4218457486,-0.7362528466,0.2492128749,1.131030111,1.385241986
5.9,0.1241655915,0.5595927493,-0.4393239501,-0.6613144844,0.2320957646,1.150231784,1.388291531
5.925,0.1374027959,0.4989169721,-0.4548788913,-0.582466682,0.2169175571,1.167170981,1.391014238
5.95,0.1490897599,0.4356400827,-0.4684184752,-0.5001620618,0.2037164836,1.181780657,1.393346008
5.975,0.1591665091,0.3701687169,-0.4798620241,-0.4148612026,0.1925134812,1.194009761,1.395221644
6,0.1675834008,0.302922289,-0.4891404538,-0.3270307024,0.1833118505,1.203824008,1.396577057
6.025,0.1743014076,0.2343301885,-0.4961964038,-0.2371416589,0.176097133,1.211206531,1.39735146
6.05,0.1792923333,0.1648290183,-0.5009843353,-0.1456685253,0.1708372323,1.216158388,1.397489485
6.075,0.1825389583,0.0948598792,-0.5034706036,-0.05308828602,0.1674827976,1.218698887,1.396943096
6.1,0.1840351189,0.0248657019,-0.5036335144,0.04012012148,0.1659678788,1.218865689,1.395673246
6.125,0.1837857202,-0.04471137844,-0.5014633665,0.1334762213,0.1662108576,1.216714687,1.393651208
6.15,0.1818066837,-0.1134326124,-0.4969624863,0.2264983412,0.1681156452,1.212319628,1.390859529
6.175,0.1781248306,-0.1808652012,-0.4901452533,0.3187039771,0.171573132,1.205771472,1.387292582
6.2,0.1727777012,-0.2465848432,-0.4810381153,0.4096102751,0.1764628647,1.197177502,1.3829567
6.225,0.1658133107,-0.3101782706,-0.4696795887,0.4987347214,0.1826549141,1.186660175,1.377869909
6.25,0.1572898415,-0.3712457752,-0.4561202387,0.5855961242,0.1900118968,1.174355741,1.372061271
6.275,0.1472752734,-0.4294037227,-0.4404226301,0.6697159578,0.1983910986,1.160412654,1.365569896
6.3,0.1358469498,-0.484287044,-0.4226612398,0.7506201271,0.2076466517,1.144989795,1.358443655
6.325,0.1230910833,-0.5355516881,-0.4029223189,0.8278411883,0.2176317074,1.128254556,1.350737687
6.35,0.1091022002,-0.582877013,-0.3813036939,0.9009210429,0.2282005519,1.110380818,1.342512757
6.375,0.09398252586,-0.6259680848,-0.3579144945,0.9694140975,0.2392106095,1.091546866,1.333833552
6.4,0.07784131512,-0.6645578511,-0.3328747971,1.032890854,0.2505242856,1.071933289,1.324767
6.425,0.06079412935,-0.6984091492,-0.306315173,1.090941877,0.2620106049,1.051720913,1.315380686
6.45,0.04296206639,-0.7273165088,-0.278376135,1.143182044,0.2735466101,1.031088798,1.305741436
6.475,0.02447094817,-0.7511077094,-0.2492074736,1.189254989,0.2850184969,1.010212355,1.295914134
6.5,0.005450472938,-0.7696450525,-0.2189674822,1.228837596,0.2963224691,0.989261596,1.285960814
6.525,-0.01396666044,-0.782826318,-0.1878220703,1.26164442,0.3073653131,0.9683995623,1.275940039
6.55,-0.03364564778,-0.7905853744,-0.1559437686,1.287431882,0.3180646985,0.9477809325,1.265906604
6.575,-0.05345048572,-0.7928924274,-0.1235106336,1.306002092,0.3283492262,0.9275508293,1.255911518
6.6,-0.07324487936,-0.7897538973,-0.09070506284,1.317206166,0.3381582515,0.9078438195,1.246002248
6.625,-0.09289314222,-0.7812119262,-0.05771253463,1.320946912,0.3474415206,0.8887831015,1.236223171
