# t, theta1, omega1, theta2, omega2, E_total
16.3, -1.084962988, 0.09406618133, 0.08847229955, -0.1295343803, 5.011153527
16.35, -1.07028698, 0.4926306755, 0.08009013813, -0.2048453594, 5.022491715
16.4, -1.03576373, 0.887342133, 0.06810438979, -0.2731694621, 5.037742953
16.45, -0.9816853381, 1.274058668, 0.05293756371, -0.3316474197, 5.055113157
16.5, -0.9085792908, 1.647437854, 0.03514371818, -0.377901987, 5.072562971
16.55, -0.8172773337, 2.000615405, 0.01538076724, -0.4101767784, 5.088203838
16.6, -0.7089948099, 2.325122222, -0.005623340429, -0.4274408097, 5.100654019
16.65, -0.5854064911, 2.611119171, -0.02710859744, -0.429448501, 5.10927287
16.7, -0.4487016223, 2.847997209, -0.04832261067, -0.4167462991, 5.114218266
16.75, -0.3016000723, 3.025321857, -0.06855914765, -0.3906204916, 5.116314972
16.8, -0.1473149178, 3.134002737, -0.08719259367, -0.3529864377, 5.116771349
16.85, 0.01054471596, 3.167471195, -0.1037055478, -0.3062268213, 5.116823492
16.9, 0.1681243326, 3.122598972, -0.1177073618, -0.2529942704, 5.117405183
16.95, 0.3215091985, 3.00012757, -0.1289423577, -0.1959997784, 5.118930572
17, 0.4669161844, 2.804503513, -0.1372876101, -0.137810863, 5.121237548
17.05, 0.6008635031, 2.54318316, -0.1427413465, -0.08068132099, 5.12368814
17.1, 0.7202964836, 2.225611175, -0.1454039685, -0.02642831112, 5.125377556
17.15, 0.8226595813, 1.862134995, -0.1454542839, 0.02363580735, 5.125380812
17.2, 0.9059174644, 1.463085267, -0.1431236991, 0.06871758201, 5.122969369
17.25, 0.9685374074, 1.038162319, -0.1386709253, 0.1085093332, 5.117752964
17.3, 1.00944967, 0.5961682618, -0.1323593138, 0.1431189072, 5.109731699
17.35, 1.028002453, 0.1450471521, -0.1244384037, 0.1729732481, 5.099269015
17.4, 1.023924939, -0.3078472341, -0.1151307318, 0.1987059096, 5.08701102
17.45, 0.9973074145, -0.7553522099, -0.1046244829, 0.2210372393, 5.073780736
17.5, 0.9486025921, -1.190063756, -0.09307215555, 0.240654819, 5.060469979
17.55, 0.8786473538, -1.603968147, -0.0805950499, 0.2581013013, 5.047941423
17.6, 0.7886992992, -1.98823412, -0.06729302535, 0.2736771148, 5.03694369
17.65, 0.6804777616, -2.333255715, -0.05325858027, 0.2873663049, 5.028036812
17.7, 0.5561949485, -2.629012146, -0.0385938765, 0.2987944035, 5.021526315
17.75, 0.4185607313, -2.865757941, -0.0234288903, 0.3072267761, 5.017411044
17.8, 0.2707459417, -3.03497263, -0.007938499596, 0.3116135147, 5.015359366
17.85, 0.1162949999, -3.130402403, 0.007643876539, 0.3106821326, 5.014734734
17.9, -0.04101093585, -3.148954933, 0.02301836645, 0.303072412, 5.014688601
17.95, -0.1973267436, -3.091205757, 0.03781826928, 0.2875001409, 5.014323294
18, -0.348928189, -2.961360272, 0.05161819061, 0.2629302585, 5.012902813
18.05, -0.4923807966, -2.766665311, 0.0639506068, 0.2287371498, 5.010064937
18.1, -0.6246683538, -2.516417914, 0.07432968459, 0.1848314974, 5.005975184
18.15, -0.7432667433, -2.220813125, 0.08228027947, 0.1317386907, 5.00136992
18.2, -0.8461613927, -1.889878245, 0.08736947493, 0.07062151508, 4.997461839
18.25, -0.9318175497, -1.532673637, 0.08923785738, 0.003247517239, 4.995717787
18.3, -0.9991191792, -1.15684248, 0.08762789894, -0.06809262055, 4.997554122
18.35, -1.047294116, -0.7685047978, 0.08240723483, -0.1407058704, 5.004017855
18.4, -1.075841358, -0.3724365773, 0.07358515289, -0.2116457185, 5.015527048
18.45, -1.084472783, 0.0275463406, 0.0613211666, -0.2778782178, 5.031731309
18.5, -1.073077502, 0.4280787619, 0.0459250663, -0.3364552154, 5.051527024
18.55, -1.041713367, 0.8256808653, 0.02784832239, -0.3846855666, 5.073228596
18.6, -0.9906268064, 1.216200303, 0.0076671601, -0.4202956222, 5.094863254
18.65, -0.920299047, 1.594326231, -0.01394194211, -0.4415703474, 5.114529349
18.7, -0.8315133241, 1.953248773, -0.03623314337, -0.4474662987, 5.130741809
18.75, -0.7254337614, 2.284547261, -0.05842689362, -0.4376877133, 5.142687587
18.8, -0.6036823794, 2.578389116, -0.07974829757, -0.4127176026, 5.150330473
18.85, -0.4683971637, 2.824093402, -0.09946577032, -0.3737974837, 5.154337372
18.9, -0.3222528758, 3.011048408, -0.1169273222, -0.3228526718, 5.155841577
18.95, -0.1684291558, 3.129875511, -0.1315917748, -0.2623650541, 5.156102429
19, -0.01051845574, 3.173630168, -0.1430524611, -0.1952016273, 5.156151627
19.05, 0.1476214321, 3.138771551, -0.1510515444, -0.1244137038, 5.156522211
19.1, 0.3020523034, 3.025657999, -0.1554839761, -0.05302689795, 5.157131984
19.15, 0.4489504518, 2.838443729, -0.1563911848, 0.01615595751, 5.157345513
19.2, 0.58478203, 2.58442179, -0.1539456626, 0.08071888284, 5.156184719
19.25, 0.7064355435, 2.273007682, -0.1484284864, 0.1387495129, 5.152617357
19.3, 0.8113000358, 1.914628105, -0.1402023362, 0.1889020665, 5.145838668
19.35, 0.8972905093, 1.519755761, -0.1296826983, 0.2304077075, 5.135475467
19.4, 0.9628321612, 1.098243943, -0.1173097305, 0.2630392317, 5.121674082
19.45, 1.006820096, 0.6590117379, -0.1035228285, 0.2870401001, 5.105069857
19.5, 1.028571547, 0.2100489402, -0.08873940854, 0.3030284987, 5.08666439
19.55, 1.027784766, -0.2413371692, -0.07333890426, 0.3118862142, 5.067651543
19.6, 1.004514317, -0.6881288418, -0.05765252355, 0.3146406452, 5.049234478
19.65, 0.9591676346, -1.123156601, -0.04195892686, 0.3123470216, 5.032467301
19.7, 0.8925228374, -1.538706097, -0.0264856541, 0.3059773212, 5.018141497
19.75, 0.8057630055, -1.926268526, -0.0114158009, 0.2963225355, 5.006723638
19.8, 0.7005174319, -2.276525471, 0.003100902943, 0.2839155949, 4.998340556
19.85, 0.5788962102, -2.57963956, 0.0169338417, 0.2689828407, 4.99280293
19.9, 0.4435019856, -2.825875884, 0.02995571026, 0.2514316547, 4.989658331
19.95, 0.2974032722, -3.006501236, 0.04202712054, 0.2308798856, 4.988268329
20, 0.1440587583, -3.114812967, 0.05298376668, 0.2067285612, 4.987907831
20.05, -0.01280845444, -3.147071104, 0.06262822573, 0.1782732389, 4.987884646
20.1, -0.1693756375, -3.103089611, 0.0707280641, 0.1448424017, 4.987671153
20.15, -0.3219023502, -2.986310994, 0.07702118503, 0.1059454388, 4.987029334
20.2, -0.4669020693, -2.80332774, 0.08122839232, 0.06140990257, 4.986100644
20.25, -0.6012782609, -2.562969725, 0.08307214356, 0.01148897707, 4.98542986
20.3, -0.7224085775, -2.275184148, 0.08229962496, -0.04307491215, 4.985901484
20.35, -0.8281731186, -1.949956937, 0.0787077506, -0.1010372422, 4.988587387
20.4, -0.9169340199, -1.596469495, 0.07216753056, -0.16068888, 4.994528884
20.45, -0.9874810536, -1.222590839, 0.06264542624, -0.2199377086, 5.004497018
20.5, -1.03896058, -0.8347151394, 0.05021971934, -0.2764246555, 5.018784572
20.55, -1.070804038, -0.4378940069, 0.03509045045, -0.3276630075, 5.037079412
20.6, -1.08266882, -0.03618613031, 0.01758204007, -0.3711900254, 5.058452666
20.65, -1.074400396, 0.3668554585, -0.001861766298, -0.404720785, 5.081471079
20.7, -1.046020719, 0.7676300274, -0.02269051172, -0.4262952717, 5.104416374
20.75, -0.9977446178, 1.161934077, -0.04426665906, -0.4344107278, 5.125570763
20.8, -0.9300226389, 1.544469236, -0.06589131824, -0.4281319868, 5.143511495
20.85, -0.8436054324, 1.908485928, -0.08683479879, -0.407173064, 5.157351768
20.9, -0.7396208455, 2.245645697, -0.1063703925, -0.3719437897, 5.166872545
20.95, -0.6196506713, 2.546185482, -0.1238094974, -0.3235559994, 5.172510102
21, -0.4857903125, 2.799442734, -0.13853595, -0.2637851411, 5.175195412
21.05, -0.3406730299, 2.994739475, -0.1500372801, -0.1949855453, 5.176078294
21.1, -0.1874428054, 3.122528587, -0.1579306024, -0.1199613746, 5.176202501
21.15, -0.02966731883, 3.175602155, -0.1619810846, -0.04180034666, 5.176216657
21.2, 0.1288055336, 3.150095323, -0.1621114236, 0.03631704515, 5.176200898
21.25, 0.2840308087, 3.046034685, -0.1584015282, 0.1113153496, 5.175658177
21.3, 0.4321624568, 2.867290484, -0.151078544, 0.1804093292, 5.173670687
21.35, 0.5696321761, 2.620960063, -0.1404983253, 0.2412581893, 5.169172576
21.4, 0.6932867951, 2.316365681, -0.1271202629, 0.2920754213, 5.16125815
21.45, 0.8004713527, 1.963929986, -0.1114778797, 0.3316877722, 5.149440726
21.5, 0.8890582097, 1.574177633, -0.0941477504, 0.3595439279, 5.133799656
21.55, 0.9574330538, 1.157028224, -0.07571912652, 0.3756790008, 5.114990524
21.6, 1.004454313, 0.7214418226, -0.05676625243, 0.3806440242, 5.094131364
21.65, 1.029403294, 0.2753930258, -0.03782487222, 0.3754105046, 5.072604909
21.7, 1.031939739, -0.173900972, -0.01937393456, 0.3612593945, 5.051828574
21.75, 1.012073186, -0.6195928183, -0.001823068298, 0.339662516, 5.033041391
21.8, 0.9701556639, -1.054755189, 0.01449396788, 0.3121632279, 5.017144844
21.85, 0.9068964411, -1.471964055, 0.02931997785, 0.2802624365, 5.004617867
21.9, 0.8233948213, -1.863009409, 0.04246958056, 0.2453160352, 4.995509417
21.95, 0.721182291, -2.218824903, 0.05381975604, 0.2084503525, 4.989498167
22, 0.6022610644, -2.529712644, 0.0632967617, 0.1705027298, 4.985999792
22.05, 0.4691231308, -2.785899296, 0.07086085424, 0.1319942662, 4.984298608
22.1, 0.3247337673, -2.978388, 0.07649057393, 0.09314027297, 4.983681719
22.15, 0.1724675478, -3.099977122, 0.08016854812, 0.05390054157, 4.983558502
22.2, 0.01599356821, -3.146232371, 0.08187074901, 0.0140661893, 4.98355396
22.25, -0.1408816074, -3.116166291, 0.08156082194, -0.02662648136, 4.983568729
22.3, -0.2943933692, -3.012429783, 0.07919047443, -0.06837030462, 4.983800315
22.35, -0.4409941241, -2.840948091, 0.07470606529, -0.111168041, 4.98472061
22.4, -0.577497826, -2.610090498, 0.06806061839, -0.1547372888, 4.987006603
22.45, -0.7011755516, -2.329583498, 0.05922969611, -0.1984529101, 4.991426679
22.5, -0.8097955594, -2.009417224, 0.04822905642, -0.2413338017, 4.998694214
22.55, -0.901613001, -1.658953125, 0.03513185207, -0.2820738908, 5.00931056
22.6, -0.9753227326, -1.286351884, 0.02008328592, -0.3191115583, 5.023426965
22.65, -1.029992236, -0.8983476227, 0.003311024608, -0.3507281557, 5.040755947
22.7, -1.064991147, -0.5003273551, -0.01486981849, -0.3751649148, 5.06055594
22.75, -1.079930873, -0.0966417292, -0.03405778643, -0.3907478308, 5.081699871
22.8, -1.074623852, 0.3089332207, -0.05377243062, -0.3960113242, 5.10282166
22.85, -1.049068117, 0.7126568134, -0.07346765293, -0.3898130421, 5.122517994
22.9, -1.003459391, 1.110272946, -0.09255043493, -0.3714336178, 5.139569502
22.95, -0.9382296429, 1.496512911, -0.1104040717, -0.3406563207, 5.153138151
23, -0.8541077024, 1.864723942, -0.1264147934, -0.2978222135, 5.162898236
23.05, -0.752193592, 2.206705618, -0.1400004464, -0.2438567343, 5.169067646
23.1, -0.6340340836, 2.512837993, -0.1506397083, -0.1802637819, 5.172324223
23.15, -0.5016831585, 2.772564126, -0.1579001183, -0.1090838188, 5.173616993
23.2, -0.3577291881, 2.975232962, -0.1614630656, -0.03281381014, 5.173909622
23.25, -0.2052725258, 3.111216886, -0.1611438217, 0.04571048813, 5.173916366
23.3, -0.04784411012, 3.17311436, -0.1569048356, 0.1234651352, 5.173900361
23.35, 0.1107328044, 3.156776139, -0.1488608726, 0.1974115177, 5.173593614
23.4, 0.2665223484, 3.061899463, -0.1372752076, 0.2646778704, 5.172266788
23.45, 0.4156711132, 2.89203572, -0.1225469103, 0.3227310104, 5.168933267
23.5, 0.5545887867, 2.654021507, -0.1051901572, 0.3695208689, 5.16263113
23.55, 0.6800892005, 2.357002505, -0.08580729158, 0.4035842501, 5.152704065
23.6, 0.7894777219, 2.011308885, -0.06505788205, 0.4241004641, 5.139005823
23.65, 0.8805840998, 1.62743526, -0.04362622832, 0.4308982518, 5.121979366
23.7, 0.9517507829, 1.215300189, -0.02218964248, 0.4244190274, 5.102599725
23.75, 1.001792896, 0.7838567018, -0.001389487445, 0.4056449319, 5.082204913
23.8, 1.029947318, 0.3410373635, 0.01819351031, 0.3760014375, 5.062262301
23.85, 1.035825967, -0.106036547, 0.03605863883, 0.3372438418, 5.044125401
23.9, 1.019384248, -0.5506744065, 0.05179867206, 0.2913357305, 5.02883002
23.95, 0.9809107931, -0.9861604422, 0.06510720602, 0.24032613, 5.016964206
24, 0.9210399117, -1.405317014, 0.07577994103, 0.1862311109, 5.008628136
24.05, 0.8407834559, -1.800180384, 0.08371026874, 0.1309252932, 5.003482145
24.1, 0.741574153, -2.16188093, 0.08887980045, 0.07604899443, 5.000865872
24.15, 0.6253080899, -2.480808433, 0.09134477383, 0.02293730669, 4.999960726
24.2, 0.4943707277, -2.747108835, 0.09121959777, -0.02742240529, 4.999962721
24.25, 0.3516300152, -2.951493195, 0.08865910341, -0.07439897663, 5.000233756
24.3, 0.2003833521, -3.086248145, 0.08384129281, -0.1176888861, 5.000406496
24.35, 0.044253027, -3.146247146, 0.07695242178, -0.1572521427, 5.000429372
24.4, -0.112963783, -3.129715607, 0.06817604047, -0.1932197733, 5.000550995
24.45, -0.2674724794, -3.038536403, 0.05768711616, -0.2257855235, 5.001253964
24.5, -0.4156599439, -2.877998234, 0.04565163403, -0.2550978376, 5.003154262
24.55, -0.5542478462, -2.656046258, 0.0322312497, -0.2811683326, 5.006884064
24.6, -0.6803998595, -2.382227329, 0.01759182632, -0.3038096576, 5.012974316
24.65, -0.7917737048, -2.066579576, 0.001914181676, -0.3226098904, 5.021751249
24.7, -0.8865210543, -1.718688208, -0.01459482644, -0.3369442315, 5.033259158
24.75, -0.9632474648, -1.347045733, -0.03169264463, -0.3460193868, 5.04722015
24.8, -1.020949002, -0.9587593295, -0.04909424217, -0.3489426433, 5.063038882
24.85, -1.058942376, -0.5595745716, -0.06646920806, -0.3448063921, 5.079855762
24.9, -1.076802754, -0.1541452724, -0.08344327395, -0.3327792742, 5.096645456
24.95, -1.074319523, 0.2535313251, -0.09960440147, -0.3121965029, 5.112349752
25, -1.051476359, 0.6595896631, -0.1145132414, -0.2826435874, 5.126026346
25.05, -1.008458353, 1.059749139, -0.1277175215, -0.244029135, 5.136989402
25.1, -0.9456856632, 1.448811219, -0.1387697296, -0.1966433379, 5.144915344
25.15, -0.8638697384, 1.820271864, -0.1472472994, -0.1411990535, 5.149889443
25.2, -0.7640843755, 2.166130254, -0.1527743453, -0.07885212804, 5.152376235
25.25, -0.6478396632, 2.476977721, -0.1550438162, -0.01119708994, 5.153110038
25.3, -0.5171430269, 2.742432625, -0.1538387299, 0.05976593677, 5.152919553
25.35, -0.3745294412, 2.95193465, -0.1490509587, 0.1316966246, 5.152519785
25.4, -0.2230442696, 3.095824406, -0.140695901, 0.2020135045, 5.15231974
25.45, -0.0661684847, 3.166531127, -0.1289214021, 0.2680241307, 5.15229873
25.5, 0.09231298945, 3.159614641, -0.1140095398, 0.3270785423, 5.151992575
25.55, 0.2484859055, 3.074404039, -0.0963704182, 0.3767329392, 5.150603376
25.6, 0.39849939, 2.914065875, -0.07652786501, 0.4149069093, 5.147210276
25.65, 0.5387472467, 2.68509328, -0.05509778956, 0.440017101, 5.141026547
25.7, 0.6660121511, 2.396368877, -0.03276074807, 0.4510733459, 5.13163313
25.75, 0.7775574808, 2.058052289, -0.01023082651, 0.447729027, 5.119126246
25.8, 0.8711645574, 1.680547424, 0.01177680684, 0.4302842105, 5.104143229
25.85, 0.9451242878, 1.273733468, 0.03257740559, 0.3996459059, 5.087765321
25.9, 0.9981988674, 0.8465417736, 0.05154525631, 0.3572536308, 5.07132687
25.95, 1.029570958, 0.4068707384, 0.06813790158, 0.3049799571, 5.056178927
26, 1.038795773, -0.03822654888, 0.08191496167, 0.2450153672, 5.043459591
26.05, 1.025767508, -0.4821720935, 0.09255097534, 0.1797453377, 5.033915936
26.1, 0.9907068544, -0.9184053493, 0.09984203408, 0.1116259169, 5.027807616
26.15, 0.9341716415, -1.339931487, 0.1037062637, 0.04306280361, 5.024904485
26.2, 0.8570879833, -1.738968207, 0.1041784407, -0.02370158548, 5.024573046
26.25, 0.7607946898, -2.106783559, 0.10139926, -0.08668829304, 5.025931185
26.3, 0.647089216, -2.433809167, 0.09560002585, -0.1442636778, 5.028039078
26.35, 0.5182598075, -2.710084324, 0.08708383979, -0.1951966486, 5.030087959
26.4, 0.377087102, -2.926026172, 0.07620467243, -0.2386850824, 5.03154933
26.45, 0.226800817, -3.073432121, 0.06334598506, -0.2743469369, 5.032255965
26.5, 0.07098426825, -3.146526152, 0.0489007054, -0.3021752233, 5.032401801
26.55, -0.08656941458, -3.142802182, 0.03325427915, -0.3224612086, 5.032466754
26.6, -0.2420332325, -3.063435165, 0.01677216013, -0.335695727, 5.033089324
26.65, -0.3917290924, -2.913134657, -0.0002075041795, -0.3424625895, 5.03491921
26.7, -0.5322896318, -2.699471786, -0.01737597915, -0.3433393168, 5.038481855
26.75, -0.6607766451, -2.431854415, -0.03445155087, -0.3388183136, 5.044078441
26.8, -0.7747446244, -2.120399334, -0.05117389097, -0.3292569041, 5.051732771
26.85, -0.8722503544, -1.774936226, -0.06729671274, -0.3148589314, 5.061185539
26.9, -0.9518194734, -1.404300245, -0.0825802551, -0.2956855368, 5.07192937
26.95, -1.012386304, -1.01597254, -0.09678491949, -0.2716893548, 5.083274973
27, -1.053224106, -0.6160482739, -0.1096670527, -0.2427649382, 5.094438298
27.05, -1.073880584, -0.2094658221, -0.1209775088, -0.2088084076, 5.104638911
27.1, -1.074129697, 0.1995840759, -0.1304632987, -0.1697804227, 5.113199652
27.15, -1.053946786, 0.6071470282, -0.1378723736, -0.1257679319, 5.119636775
27.2, -1.013510345, 1.00896132, -0.1429613923, -0.07704126866, 5.123728658
27.25, -0.9532304207, 1.399948121, -0.145506167, -0.02410372317, 5.125550719
27.3, -0.8738001916, 1.773806199, -0.1453143393, 0.03226935896, 5.125465694
27.35, -0.7762635622, 2.122790652, -0.1422396762, 0.09100551847, 5.124062909
27.4, -0.6620874704, 2.437759151, -0.1361971777, 0.1507285911, 5.122048425
27.45, -0.533223699, 2.708554094, -0.1271779485, 0.209775598, 5.120099418
27.5, -0.3921425939, 2.924741766, -0.1152625372, 0.266241799, 5.118708919
27.55, -0.2418219765, 3.076646789, -0.1006312553, 0.3180567109, 5.11805686
27.6, -0.08568014509, 3.156518859, -0.08356992839, 0.3630901825, 5.117945161
27.65, 0.07254778445, 3.159587917, -0.06446970876, 0.3992824594, 5.117824253
27.7, 0.228978045, 3.084750056, -0.04382001268, 0.4247867536, 5.116916033
27.75, 0.3797674318, 2.934704616, -0.022194335, 0.4381088451, 5.114409617
27.8, 0.521294689, 2.715513514, -0.0002295037558, 0.4382272194, 5.109681775
27.85, 0.6503079111, 2.435716095, 0.02140028446, 0.4246797573, 5.102483594
27.9, 0.7640214648, 2.105239243, 0.04201273427, 0.3976083433, 5.093043345
27.95, 0.8601587044, 1.734358224, 0.06094784217, 0.3577592742, 5.082059195
28, 0.9369482095, 1.332900964, 0.07759727, 0.3064431751, 5.070585257
28.05, 0.9930884879, 0.9097896415, 0.0914308548, 0.2454619914, 5.059840326
28.1, 1.027698389, 0.4729217289, 0.1020188337, 0.1770121252, 5.050983866
28.15, 1.040268913, 0.02933164787, 0.109048812, 0.1035723585, 5.04490686
28.2, 1.030628323, -0.4144540943, 0.1123368989, 0.02778365583, 5.042078027
28.25, 0.9989278985, -0.8519622178, 0.1118327443, -0.04767381741, 5.04247252
28.3, 0.9456509734, -1.276311167, 0.1076184434, -0.120202396, 5.045593929
28.35, 0.8716433035, -1.679835011, 0.09990146487, -0.1874036439, 5.050583656
28.4, 0.7781581603, -2.053885783, 0.08900195343, -0.2471858225, 5.056396132
28.45, 0.6669049928, -2.388901909, 0.07533500367, -0.297856529, 5.062005657
28.5, 0.5400866078, -2.674805946, 0.05938881487, -0.3381935803, 5.066603069
28.55, 0.4004079065, -2.901739527, 0.04170000255, -0.367486633, 5.069740629
28.6, 0.2510408755, -3.061056788, 0.0228277001, -0.3855430796, 5.071393436
28.65, 0.09553693957, -3.146399653, 0.003328336496, -0.3926549437, 5.071924741
28.7, -0.06231144029, -3.154609342, -0.01626698179, -0.3895286168, 5.071966519
28.75, -0.2186454688, -3.086231546, -0.03547079683, -0.3771852095, 5.072248271
28.8, -0.3697263981, -2.945465242, -0.05385216727, -0.3568443171, 5.073418703
28.85, -0.5121051883, -2.739559678, -0.07104362726, -0.3298064644, 5.075902647
28.9, -0.6427512533, -2.477817205, -0.08674254017, -0.2973485997, 5.079821153
28.95, -0.7591265736, -2.170448917, -0.100707784, -0.2606432101, 5.084982571
29, -0.8592041511, -1.827529269, -0.1127531043, -0.2207063263, 5.090934476
29.05, -0.9414405015, -1.458223889, -0.1227386016, -0.1783745596, 5.097055548
29.1, -1.004718135, -1.070365843, -0.1305617267, -0.1343075682, 5.102664108
29.15, -1.048275484, -0.6703700143, -0.1361489221, -0.08901042929, 5.107123647
29.2, -1.071639764, -0.2634232528, -0.1394487568, -0.0428700755, 5.109931898
29.25, -1.074574542, 0.1461312466, -0.1404271241, 0.003799376913, 5.11078592
29.3, -1.057049704, 0.5542951881, -0.139064841, 0.0507065471, 5.109619654
29.35, -1.019237713, 0.9568735515, -0.1353578, 0.09753123183, 5.106612459
29.4, -0.9615366246, 1.348956753, -0.1293196758, 0.1438742543, 5.10216776
29.45, -0.8846169779, 1.724496104, -0.1209870415, 0.1892118075, 5.096861641
29.5, -0.7894859714, 2.076050295, -0.1104265778, 0.2328581117, 5.09136298
29.55, -0.677558313, 2.394785573, -0.09774384248, 0.2739412037, 5.086330705
29.6, -0.5507191817, 2.670800542, -0.08309280652, 0.3113974789, 5.082299896
29.65, -0.4113620942, 2.893804511, -0.06668507554, 0.3439906004, 5.079575614
29.7, -0.2623848228, 3.054101087, -0.04879746441, 0.3703589265, 5.078158761
29.75, -0.1071313617, 3.14372991, -0.02977646018, 0.3890923416, 5.077728285
29.8, 0.05072243105, 3.157534736, -0.01003817958, 0.3988345236, 5.077695636
29.85, 0.2073293486, 3.093901411, 0.009937238202, 0.3984012802, 5.077330459
29.9, 0.3588557445, 2.954973684, 0.02961727727, 0.3869012212, 5.075935255
29.95, 0.501662761, 2.746295536, 0.04843445946, 0.3638432872, 5.07302885
30, 0.6324573388, 2.475990433, 0.06580851042, 0.3292172823, 5.068491607
30.05, 0.7483951847, 2.15370323, 0.0811716712, 0.2835380928, 5.062633053
30.1, 0.8471302561, 1.789558913, 0.09399523034, 0.2278502228, 5.056162456
30.15, 0.9268169859, 1.393339803, 0.1038153264, 0.1636948306, 5.050067707
30.2, 0.9860792687, 0.9739881985, 0.1102562852, 0.09304527528, 5.045429584
30.25, 1.023963164, 0.5394483156, 0.1130501052, 0.01821880373, 5.043211617
30.3, 1.039889203, 0.09679639168, 0.1120510871, -0.05822822542, 5.044068799
30.35, 1.033616703, -0.3474244983, 0.1072449438, -0.1336154729, 5.048212655
30.4, 1.005228, -0.7867576511, 0.0987519942, -0.2052594488, 5.055358576
30.45, 0.9551359021, -1.214366492, 0.08682425177, -0.2705962979, 5.064766275
30.5, 0.8841130142, -1.622641146, 0.0718364019, -0.3273027824, 5.075367705
30.55, 0.7933369635, -2.002971579, 0.05427087111, -0.3734107125, 5.085960294
30.6, 0.6844408959, -2.345777775, 0.03469746788, -0.4074084273, 5.095429003
30.65, 0.559554504, -2.64086669, 0.013748439, -0.4283212385, 5.102951499
30.7, 0.4213184947, -2.878134768, -0.007909783722, -0.4357618819, 5.108140336
30.75, 0.2728564437, -3.048550684, -0.02960643588, -0.4299428685, 5.111087272
30.8, 0.1176937613, -3.14525267, -0.0506958245, -0.4116457559, 5.112297345
30.85, -0.0403760884, -3.164517006, -0.07058411241, -0.3821476643, 5.112529279
30.9, -0.197465198, -3.106344496, -0.08875148681, -0.3431117946, 5.112584825
30.95, -0.3497807457, -2.97449348, -0.1047682066, -0.2964545362, 5.113103257
31, -0.4938015765, -2.775939907, -0.1183037504, -0.2442051594, 5.11441284
31.05, -0.6264161281, -2.519905757, -0.1291291009, -0.1883740516, 5.116470905
31.1, -0.7450059792, -2.216700016, -0.137112929, -0.1308421822, 5.118896646
31.15, -0.8474721802, -1.876627998, -0.1422129498, -0.07327929991, 5.121076432
31.2, -0.9322129199, -1.50915902, -0.1444639615, -0.01709299402, 5.122307611
31.25, -0.998068118, -1.122442495, -0.1439640718, 0.03659343322, 5.12194499
31.3, -1.044248671, -0.7231718414, -0.1408604495, 0.08693872082, 5.119521619
31.35, -1.070266444, -0.3167378037, -0.135335689, 0.1333621774, 5.114827051
31.4, -1.075877471, 0.09241042153, -0.1275956297, 0.1755077223, 5.107937679
31.45, -1.061046699, 0.5002778779, -0.1178592519, 0.2131973165, 5.099202371
31.5, -1.025938704, 0.9027833538, -0.1063511012, 0.2463769035, 5.08919176
31.55, -0.970935371, 1.295232485, -0.09329654419, 0.2750576878, 5.07862162
31.6, -0.8966781752, 1.671872589, -0.07892001201, 0.2992559125, 5.06826085
31.65, -0.8041291133, 2.025604864, -0.06344621052, 0.3189352151, 5.058833975
31.7, -0.6946403959, 2.347935567, -0.04710403928, 0.3339569199, 5.050927697
31.75, -0.5700190262, 2.62923949, -0.03013266289, 0.3440448091, 5.044911577
31.8, -0.4325695048, 2.859372789, -0.01278883508, 0.3487713897, 5.04088409
31.85, -0.2850976774, 3.028601161, 0.004645759103, 0.3475717403, 5.038656007
31.9, -0.1308627859, 3.128713699, 0.0218586194, 0.3397882061, 5.037781211
31.95, 0.02652640736, 3.154104512, 0.03850353525, 0.3247445631, 5.03763894
32, 0.183263449, 3.102568206, 0.05420200155, 0.3018426592, 5.037560475
32.05, 0.335524158, 2.975604463, 0.06854978515, 0.2706694605, 5.036979977
32.1, 0.4796476321, 2.778156001, 0.08112879477, 0.2310995861, 5.03557803
32.15, 0.6122914361, 2.517864316, 0.09152365692, 0.1833787984, 5.033382848
32.2, 0.7305417086, 2.204051882, 0.0993417499, 0.1281774128, 5.030800783
32.25, 0.8319708079, 1.846682162, 0.1042350255, 0.06660791916, 5.028563376
32.3, 0.9146469623, 1.455508264, 0.1059218017, 0.0002065604282, 5.02759793
32.35, 0.9771088089, 1.039531815, 0.1042068078, -0.0691172633, 5.028846361
32.4, 1.018321373, 0.6067995158, 0.09899801955, -0.1391577124, 5.033068498
32.45, 1.037629545, 0.1644953463, 0.0903191407, -0.2075088844, 5.040669251
32.5, 1.034721946, -0.2807506637, 0.07831689723, -0.2716750507, 5.051584739
32.55, 1.00961375, -0.722428656, 0.06326257641, -0.3291898773, 5.065252172
32.6, 0.9626523824, -1.153682877, 0.04554747106, -0.3777402679, 5.080673907
32.65, 0.8945454057, -1.566906087, 0.0256721108, -0.4152902125, 5.09656912
32.7, 0.8064051971, -1.953489107, 0.004229416195, -0.4401989401, 5.11158875
32.75, 0.6998003206, -2.30381836, -0.01811776341, -0.4513260586, 5.124553451
32.8, 0.5767991848, -2.60759655, -0.04066386053, -0.4481147636, 5.13466409
32.85, 0.4399888578, -2.854514505, -0.06269121012, -0.430643419, 5.141634434
32.9, 0.2924524209, -3.035220606, -0.08350226979, -0.3996366797, 5.145709394
32.95, 0.1376934378, -3.142432509, -0.1024512562, -0.356430448, 5.147559103
33, -0.0204938244, -3.171950945, -0.118972854, -0.3028902845, 5.148073014
