# t, theta1, omega1, theta2, omega2, E_total
16.05, 0.1944878469, 0.1766012261, 0.1985362764, 0.07536086483, 0.3960881667
16.1, 0.2009173927, 0.08006511308, 0.1998754883, -0.02189967811, 0.3960881545
16.15, 0.2024623193, -0.01839198247, 0.1963550682, -0.1186350121, 0.3960882218
16.2, 0.1990855255, -0.1164095162, 0.1880594715, -0.2125232971, 0.3960888829
16.25, 0.190867917, -0.2116360519, 0.1751879398, -0.3013031793, 0.3960912564
16.3, 0.1780067061, -0.3017790803, 0.1580502339, -0.3828235891, 0.3960967974
16.35, 0.1608112114, -0.3846552944, 0.137059867, -0.4550938389, 0.3961069382
16.4, 0.1396961308, -0.4582412787, 0.1127248401, -0.5163332954, 0.3961227168
16.45, 0.1151722834, -0.5207239161, 0.08563593181, -0.5650191747, 0.3961444738
16.5, 0.08783486653, -0.5705490629, 0.05645268975, -0.5999303599, 0.3961716844
16.55, 0.05834936539, -0.6064663541, 0.02588738087, -0.6201847301, 0.3962029674
16.6, 0.02743537293, -0.6275675621, -0.005312708077, -0.6252674526, 0.3962362726
16.65, -0.004151291966, -0.633315868, -0.0363841124, -0.6150480697, 0.3962692092
16.7, -0.03563765398, -0.6235637808, -0.06656657443, -0.5897849773, 0.3962994481
16.75, -0.06625323002, -0.5985582159, -0.09512232682, -0.5501169132, 0.3963251106
16.8, -0.09524959923, -0.558932295, -0.1213546382, -0.4970421656, 0.3963450615
16.85, -0.1219192434, -0.5056845631, -0.1446250453, -0.4318871716, 0.3963590459
16.9, -0.1456130668, -0.4401473163, -0.1643687976, -0.3562668265, 0.3963676429
16.95, -0.1657561099, -0.3639464271, -0.1801081632, -0.2720390782, 0.3963720502
17, -0.1818610957, -0.2789553205, -0.1914633733, -0.1812562138, 0.3963737502
17.05, -0.1935395831, -0.1872455974, -0.1981610891, -0.08611474926, 0.3963741323
17.1, -0.2005106087, -0.09103628866, -0.2000403548, 0.01109485421, 0.396374153
17.15, -0.2026067868, 0.00735699082, -0.1970560455, 0.108038132, 0.3963741071
17.2, -0.1997778754, 0.1055724567, -0.1892798248, 0.2023862618, 0.3963735572
17.25, -0.192091833, 0.2012522046, -0.1768986219, 0.2918657522, 0.3963714381
17.3, -0.1797333741, 0.2920922765, -0.1602106155, 0.374308476, 0.3963663119
17.35, -0.1630000124, 0.3758931024, -0.1396187088, 0.4477019847, 0.3963567211
17.4, -0.1422955719, 0.4506103112, -0.1156214926, 0.510239437, 0.3963415638
17.45, -0.1181211603, 0.5144052824, -0.08880175012, 0.5603677516, 0.3963204097
17.5, -0.0910636472, 0.5656940638, -0.0598126402, 0.5968319386, 0.3962936855
17.55, -0.06178178037, 0.603192588, -0.02936180986, 0.6187131304, 0.396262687
17.6, -0.03099018511, 0.6259556538, 0.001806182915, 0.6254577573, 0.3962294093
17.65, 0.000558373975, 0.6334070397, 0.03292863683, 0.6168956608, 0.3961962303
17.7, 0.03209196611, 0.625358452, 0.06324407132, 0.5932456725, 0.3961655121
17.75, 0.06283910134, 0.6020157492, 0.09201154416, 0.5551081912, 0.3961392049
17.8, 0.09204831733, 0.5639719171, 0.1185292838, 0.5034453862, 0.3961185393
17.85, 0.1190070939, 0.5121873951, 0.1421520543, 0.4395506338, 0.3961038699
17.9, 0.1430594996, 0.4479593737, 0.1623067696, 0.3650094785, 0.3960947011
17.95, 0.1636220752, 0.3728824023, 0.1785059978, 0.2816546954, 0.3960898867
18, 0.1801975857, 0.2888029564, 0.1903591228, 0.1915179015, 0.3960879539
18.05, 0.1923864024, 0.1977704855, 0.1975810426, 0.09677968357, 0.3960874814
18.1, 0.1998953937, 0.1019869802, 0.199998365, -0.0002804702053, 0.3960874482
18.15, 0.2025442869, 0.003756388843, 0.1975531083, -0.09733386834, 0.3960874782
18.2, 0.2002695093, -0.09456553571, 0.1903039273, -0.1920519648, 0.3960879297
18.25, 0.1931255342, -0.1906209943, 0.1784248728, -0.2821557085, 0.3960898099
18.3, 0.1812837401, -0.2820998982, 0.1622016762, -0.3654652437, 0.3960945348
18.35, 0.1650287732, -0.3667900262, 0.1420255391, -0.4399499779, 0.3961035821
18.4, 0.1447523898, -0.4426276551, 0.1183844205, -0.5037784478, 0.3961181136
18.45, 0.120944765, -0.5077481293, 0.09185186094, -0.5553666921, 0.3961386486
18.5, 0.09418329927, -0.5605350886, 0.0630734656, -0.5934231591, 0.3961648601
18.55, 0.06511903729, -0.5996663566, 0.0327512789, -0.6169877007, 0.3961955421
18.6, 0.03446092824, -0.6241539818, 0.001626411124, -0.6254620776, 0.39622876
18.65, 0.002958285278, -0.6333757668, -0.02953959909, -0.6186296865, 0.3962621541
18.7, -0.02861806755, -0.6270958994, -0.05998410395, -0.5966629088, 0.396293334
18.75, -0.05949537027, -0.6054729928, -0.08896270848, -0.5601174581, 0.3963202805
18.8, -0.08891857257, -0.5690548465, -0.1157680325, -0.5099142015, 0.3963416674
18.85, -0.1161693923, -0.5187603721, -0.1397472791, -0.4473099283, 0.3963570384
18.9, -0.1405841789, -0.4558501775, -0.1603181113, -0.3738592802, 0.3963668012
18.95, -0.1615700679, -0.3818880721, -0.1769824557, -0.2913703944, 0.3963720466
19, -0.178619039, -0.2986961267, -0.1893379848, -0.2018567369, 0.3963742328
19.05, -0.1913196201, -0.2083058537, -0.1970871392, -0.1074871714, 0.3963748095
19.1, -0.1993660986, -0.1129076307, -0.2000436387, -0.01053564495, 0.39637486
19.15, -0.2025651913, -0.01479980512, -0.1981364847, 0.08666884224, 0.3963748413
19.2, -0.2008401782, 0.08366183026, -0.1914114692, 0.1817919252, 0.3963744757
19.25, -0.1942325207, 0.1801141419, -0.1800302026, 0.2725435217, 0.396372816
19.3, -0.1829009785, 0.2722366814, -0.164266653, 0.356727777, 0.3963684727
19.35, -0.167118219, 0.3578020259, -0.1445011778, 0.4322933513, 0.3963599521
19.4, -0.1472648979, 0.4347265363, -0.1212120432, 0.4973835279, 0.3963460361
19.45, -0.1238212009, 0.5011210599, -0.0949644656, 0.5503849164, 0.3963261197
19.5, -0.09735587371, 0.5553403729, -0.06639729235, 0.5899728365, 0.3963004316
19.55, -0.06851285207, 0.5960294358, -0.03620754561, 0.61515097, 0.3962700872
19.6, -0.03799570745, 0.6221640068, -0.005133180724, 0.6252827113, 0.3962369575
19.65, -0.006550259529, 0.6330829641, 0.02606546594, 0.6201118926, 0.3962033795
19.7, 0.02505416933, 0.6285099272, 0.05662496331, 0.599771222, 0.3961717663
19.75, 0.05604427461, 0.6085624221, 0.0857981697, 0.5647777288, 0.3961442015
19.8, 0.08566241862, 0.5737478176, 0.1128730702, 0.5160156038, 0.3961221034
19.85, 0.1131857505, 0.524946382, 0.1371904683, 0.4547078451, 0.3961060293
19.9, 0.1379441847, 0.4633828722, 0.1581600245, 0.3823788796, 0.3960956607
19.95, 0.1593367167, 0.3905888652, 0.1752742529, 0.3008107131, 0.3960899669
20, 0.1768456787, 0.3083584512, 0.1881202164, 0.2119951154, 0.3960875088
20.05, 0.190048668, 0.2186998725, 0.1963887771, 0.118083941, 0.396086814
20.1, 0.1986280028, 0.123785281, 0.1998813482, 0.02133903193, 0.3960867403
20.15, 0.2023776515, 0.02590011234, 0.198514146, -0.07591757828, 0.396086751
20.2, 0.201207638, -0.07260717783, 0.1923199638, -0.1713530659, 0.3960870424
20.25, 0.1951459462, -0.1693749336, 0.1814474787, -0.2626731303, 0.396088497
20.3, 0.1843379373, -0.262078015, 0.1661580874, -0.3476715977, 0.3960924733
20.35, 0.1690432751, -0.3484778411, 0.1468202507, -0.4242804319, 0.3961004756
20.4, 0.1496303364, -0.426472936, 0.123901335, -0.4906197307, 0.396113774
20.45, 0.1265680875, -0.4941495953, 0.09795697602, -0.5450465777, 0.396133058
20.5, 0.1004154466, -0.5498315661, 0.06961806587, -0.5862009176, 0.3961581983
20.55, 0.07180822327, -0.5921268905, 0.03957556889, -0.6130460876, 0.3961881739
20.6, 0.04144383674, -0.6199694921, 0.008563498697, -0.6249014202, 0.3962211823
20.65, 0.01006414175, -0.6326528418, -0.02265948609, -0.6214645314, 0.3962549154
20.7, -0.02156317818, -0.6298532143, -0.05332930373, -0.6028215075, 0.3962869418
20.75, -0.05266407908, -0.611640654, -0.08269585796, -0.569444137, 0.3963151166
20.8, -0.08247784421, -0.5784767201, -0.1100419869, -0.5221744164, 0.39633793
20.85, -0.11027633, -0.5311991987, -0.1347013437, -0.462197602, 0.3963547219
20.9, -0.1353821463, -0.4709950572, -0.1560746853, -0.3910058866, 0.3963657179
20.95, -0.1571852336, -0.3993637656, -0.1736441629, -0.3103552154, 0.3963718841
21, -0.1751574185, -0.3180735706, -0.1869853347, -0.2222177683, 0.3963746357
21.05, -0.1888646621, -0.2291133408, -0.195776741, -0.1287322755, 0.3963754643
21.1, -0.1979768383, -0.1346422325, -0.1998069743, -0.03215370596, 0.3963755682
21.15, -0.2022749748, -0.03693877894, -0.1989792361, 0.06519685054, 0.3963755629
21.2, -0.2016559548, 0.06164974177, -0.1933133989, 0.1609819297, 0.3963753348
21.25, -0.1961346977, 0.1587574858, -0.1829455841, 0.2528973166, 0.3963740679
21.3, -0.1858438379, 0.2520500498, -0.1681252546, 0.3387219072, 0.3963704387
21.35, -0.1710308978, 0.3392747169, -0.1492098047, 0.4163679413, 0.3963629367
21.4, -0.1520529387, 0.4183111389, -0.1266566357, 0.4839312313, 0.3963502435
21.45, -0.1293686708, 0.4872221291, -0.1010127403, 0.5397403213, 0.3963315891
21.5, -0.1035280416, 0.5443035319, -0.07290189214, 0.5824028015, 0.3963070047
21.55, -0.07515938953, 0.5881313925, -0.04300963772, 0.6108464557, 0.3962774171
21.6, -0.04495435432, 0.6176040666, -0.01206641409, 0.6243526685, 0.3962445572
21.65, -0.01365086384, 0.6319766288, 0.0191707593, 0.6225796808, 0.3962107002
21.7, 0.01798535411, 0.6308850766, 0.04993745774, 0.6055738513, 0.3961782904
21.75, 0.04918017311, 0.614358398, 0.07948126979, 0.5737679895, 0.3961495287
21.8, 0.07917074602, 0.582817486, 0.1070808101, 0.5279669037, 0.3961260128
21.85, 0.1072247994, 0.5370609982, 0.132063713, 0.4693213635, 0.3961085041
21.9, 0.1326589172, 0.4782393498, 0.1538230756, 0.3992925109, 0.3960968711
21.95, 0.1548552692, 0.4078189034, 0.1718319341, 0.3196092201, 0.3960902156
22, 0.1732763566, 0.327538919, 0.1856554863, 0.2322209633, 0.3960871518
22.05, 0.1874774796, 0.2393638945, 0.1949608913, 0.1392483942, 0.396086174
22.1, 0.1971167555, 0.1454335893, 0.1995245768, 0.04293325683, 0.3960860319
22.15, 0.2019626159, 0.04801239362, 0.1992370446, -0.05441150375, 0.3960860332
22.2, 0.2018987773, -0.05056104353, 0.1941051925, -0.1504512127, 0.3960862081
22.25, 0.196926705, -0.1479237135, 0.1842521687, -0.242878762, 0.3960873024
22.3, 0.1871655884, -0.2417379467, 0.1699147567, -0.3294641245, 0.3960905997
22.35, 0.1728498273, -0.3297413525, 0.1514382747, -0.4081042878, 0.3960976117
22.4, 0.1543240094, -0.4097972608, 0.1292689726, -0.4768733244, 0.3961097
22.45, 0.1320353561, -0.479945431, 0.1039439398, -0.5340716321, 0.3961277137
22.5, 0.1065236442, -0.5384520891, 0.07607860617, -0.5782726599, 0.3961517197
22.55, 0.0784086763, -0.583857603, 0.04635201599, -0.6083648456, 0.396180889
22.6, 0.04837547449, -0.615019479, 0.01549017756, -0.6235861993, 0.3962135672
22.65, 0.01715749485, -0.6311480361, -0.01575207971, -0.6235490615, 0.3962475177
22.7, -0.01448170354, -0.6318321921, -0.04661019853, -0.6082530868, 0.3962802885
22.75, -0.04576778771, -0.6170533081, -0.07632931706, -0.5780853698, 0.3963096259
22.8, -0.07593534705, -0.5871859265, -0.1041833745, -0.5338077008, 0.3963338458
22.85, -0.104247295, -0.5429853348, -0.1294932775, -0.4765320032, 0.3963520839
22.9, -0.1300133391, -0.4855630002, -0.151643582, -0.4076858836, 0.3963643745
22.95, -0.1526069592, -0.4163518379, -0.1700972559, -0.3289707455, 0.3963715431
23, -0.1714804466, -0.3370638332, -0.1844082148, -0.242315029, 0.3963749419
23.05, -0.1861776888, -0.2496426672, -0.194231447, -0.1498248495, 0.3963760863
23.1, -0.1963445107, -0.1562137053, -0.1993306412, -0.0537337281, 0.3963762757
23.15, -0.2017364877, -0.059033114, -0.1995833011, 0.04364760428, 0.396376278
23.2, -0.2022242157, 0.03956287061, -0.1949833583, 0.1399810261, 0.396376147
23.25, -0.1977960559, 0.1372082122, -0.1856413018, 0.2329506444, 0.396375209
23.3, -0.1885583747, 0.2315570829, -0.1717818231, 0.3203125798, 0.3963722237
23.35, -0.1747332803, 0.3203340263, -0.1537389628, 0.3999451281, 0.3963656828
23.4, -0.1566538413, 0.4013845477, -0.1319487441, 0.469899058, 0.3963541853
23.45, -0.1347567677, 0.4727259456, -0.1069393044, 0.5284471361, 0.3963368071
23.5, -0.1095725607, 0.5325975181, -0.07931860332, 0.5741312588, 0.3963133852
23.55, -0.08171319989, 0.579508527, -0.04975987884, 0.605804965, 0.3962846509
23.6, -0.05185753412, 0.6122816694, -0.01898514614, 0.6226687816, 0.3962521803
23.65, -0.02073466572, 0.6300894431, 0.01225283891, 0.6242959156, 0.3962181674
23.7, 0.01089425219, 0.6324808365, 0.04318961644, 0.6106462938, 0.3961850663
23.75, 0.04225526546, 0.6193962447, 0.07306844374, 0.5820677895, 0.3961551782
23.8, 0.07258129219, 0.5911693682, 0.101159453, 0.5392845387, 0.3961302698
23.85, 0.1011315598, 0.5485159358, 0.1267779205, 0.4833733216, 0.3961113059
23.9, 0.1272101666, 0.4925102071, 0.1493010936, 0.4157298859, 0.3960983503
23.95, 0.1501832008, 0.4245511512, 0.1681831336, 0.3380276462, 0.3960906528
24, 0.1694939618, 0.3463207879, 0.1829678558, 0.2521713382, 0.3960869002
24.05, 0.1846759579, 0.2597373465, 0.1932990759, 0.1602479461, 0.3960855726
24.1, 0.1953634832, 0.1669056393, 0.1989284732, 0.06447665952, 0.3960853261
24.15, 0.2012996834, 0.07006647211, 0.1997209492, -0.03284109949, 0.3960853194
24.2, 0.2023420918, -0.02845382603, 0.1956574996, -0.1293712305, 0.3960854149
24.25, 0.1984656541, -0.1262933968, 0.1868356146, -0.2227962554, 0.3960862109
24.3, 0.1897632612, -0.2211045573, 0.1734672138, -0.3108647542, 0.3960889
24.35, 0.1764437963, -0.3106036508, 0.1558740989, -0.3914412081, 0.3960949816
24.4, 0.1588276773, -0.3926213735, 0.1344809057, -0.4625560968, 0.3961058912
24.45, 0.1373398724, -0.465153478, 0.1098055613, -0.5224554436, 0.3961226253
24.5, 0.1125003847, -0.5264110825, 0.08244730709, -0.5696482776, 0.396145443
24.55, 0.0849122628, -0.5748690592, 0.05307244549, -0.6029498516, 0.396173713
24.6, 0.05524728353, -0.609310306, 0.02239808388, -0.6215180809, 0.3962059427
24.65, 0.02422957821, -0.6288632984, -0.008825720316, -0.6248806749, 0.3962399865
24.7, -0.007382395343, -0.6330302997, -0.03983489344, -0.6129508624, 0.3962733931
24.75, -0.03881501061, -0.6217040245, -0.06987075146, -0.5860304127, 0.3963038181
24.8, -0.06929914356, -0.595171367, -0.09819923143, -0.5447996918, 0.3963294136
24.85, -0.09808969777, -0.5541038691, -0.124129317, -0.4902955836, 0.3963491137
24.9, -0.124484336, -0.4995357359, -0.1470300912, -0.4238790343, 0.3963627536
24.95, -0.1478408367, -0.4328311801, -0.1663459566, -0.347194593, 0.3963710037
25, -0.1675926007, -0.3556435279, -0.1816096851, -0.2621245218, 0.3963751336
25.05, -0.1832619633, -0.2698687441, -0.1924530883, -0.1707398407, 0.3963766634
25.1, -0.194471094, -0.1775958343, -0.1986152033, -0.07525014994, 0.3963769783
25.15, -0.2009503812, -0.08105604033, -0.1999479638, 0.0220466317, 0.3963769911
25.2, -0.2025442716, 0.01742797623, -0.1964193671, 0.1188141672, 0.3963769237
25.25, -0.19921458, 0.1154925045, -0.1881141537, 0.2127273359, 0.3963762544
25.3, -0.1910412908, 0.2107828183, -0.1752320043, 0.3015219532, 0.3963738421
25.35, -0.1782208568, 0.3010032706, -0.1580832433, 0.3830448508, 0.3963682002
25.4, -0.1610619852, 0.3839677841, -0.1370820292, 0.4553041971, 0.3963578628
25.45, -0.1399788893, 0.4576506782, -0.1127370383, 0.5165193101, 0.3963417653
25.5, -0.1154820025, 0.5202371299, -0.08563969897, 0.5651684944, 0.396319555
25.55, -0.08816620842, 0.570171818, -0.05645012639, 0.6000327937, 0.3962917636
25.6, -0.05869672625, 0.606203623, -0.02588102383, 0.620233149, 0.396259799
25.65, -0.02779291339, 0.6274238195, 0.005320056021, 0.625258429, 0.3962257547
25.7, 0.003789624101, 0.6332951436, 0.03638957686, 0.6149821888, 0.3961920739
25.75, 0.03527809827, 0.6236694939, 0.06656741031, 0.589666787, 0.3961611392
25.8, 0.06590217443, 0.598792807, 0.09511610771, 0.5499545171, 0.3961348745
25.85, 0.09491351845, 0.5592966918, 0.1213394173, 0.4968465025, 0.3961144447
25.9, 0.1216046074, 0.5061775392, 0.1445994741, 0.431671054, 0.3961001152
25.95, 0.1453262164, 0.4407648156, 0.1643321919, 0.3560438363, 0.3960912984
26, 0.1655030988, 0.3646809315, 0.1800605137, 0.2718224267, 0.3960867725
26.05, 0.1816475044, 0.2797953401, 0.1914052992, 0.1810576725, 0.3960850229
26.1, 0.193370311, 0.1881753538, 0.198093743, 0.085943748, 0.3960846277
26.15, 0.2003896574, 0.09203564939, 0.199965288, -0.01123188662, 0.3960846059
26.2, 0.2025370463, -0.006312282502, 0.1969750473, -0.108138131, 0.3960846519
26.25, 0.1997609305, -0.1045102371, 0.1891947522, -0.2024495701, 0.3960852079
26.3, 0.1921278046, -0.2002030296, 0.1768112346, -0.2918958462, 0.3960873594
26.35, 0.1798208105, -0.2910882746, 0.1601224323, -0.374311405, 0.3960925749
26.4, 0.1631358446, -0.3749665939, 0.1395308976, -0.4476855801, 0.3961023452
26.45, 0.1424751419, -0.449792276, 0.1155348047, -0.5102123668, 0.3961178002
26.5, 0.1183383275, -0.5137237798, 0.08871650371, -0.5603385141, 0.3961393852
26.55, 0.09131097285, -0.5651727245, 0.05972875294, -0.5968078953, 0.3961666703
26.6, 0.06205078275, -0.6028493034, 0.02927887754, -0.6186996758, 0.3961983367
26.65, 0.03127165295, -0.6258015798, -0.001888771929, -0.625457714, 0.3962323488
26.7, -0.0002740281282, -0.6334460078, -0.03301156374, -0.6169089636, 0.3962662769
26.75, -0.03181433459, -0.6255868447, -0.06332794132, -0.5932693749, 0.3962977049
26.8, -0.06257741574, -0.6024228518, -0.09209674934, -0.5551367954, 0.3963246346
26.85, -0.09181111175, -0.5645407095, -0.1186158899, -0.5034714606, 0.3963458022
26.9, -0.1188019172, -0.512895704, -0.1422397243, -0.4395656529, 0.3963608389
26.95, -0.1428926919, -0.4487812728, -0.1623947329, -0.3650047971, 0.3963702459
27, -0.1634986182, -0.3737897294, -0.1785930698, -0.2816225578, 0.3963751919
27.05, -0.1801210284, -0.2897668143, -0.1904437732, -0.1914523836, 0.3963771817
27.1, -0.1923588594, -0.1987626076, -0.1976615074, -0.09667747598, 0.3963776703
27.15, -0.1999176064, -0.1029808632, -0.200072792, 0.0004195152619, 0.396377705
27.2, -0.2026157336, -0.004728130332, -0.1976197231, 0.09750648056, 0.3963776751
27.25, -0.2003885495, 0.09363672501, -0.1903612037, 0.1922515183, 0.3963772186
27.3, -0.1932895706, 0.1897526005, -0.1784716926, 0.2823726049, 0.3963753089
27.35, -0.1814893819, 0.2813062025, -0.1622374618, 0.3656875875, 0.3963704998
27.4, -0.1652719893, 0.3660824342, -0.1420503464, 0.4401644921, 0.3963612796
27.45, -0.1450286408, 0.4420151833, -0.1183989817, 0.5039715507, 0.3963464574
27.5, -0.1212491089, 0.5072379646, -0.091857571, 0.5555256395, 0.3963254981
27.55, -0.09451046863, 0.5601331359, -0.06307231267, 0.5935371453, 0.3962987314
27.6, -0.0654634919, 0.599377696, -0.03274572265, 0.6170488113, 0.3962673854
27.65, -0.03481688779, 0.6239831697, -0.001619219272, 0.6254659979, 0.3962334351
27.7, -0.003319752117, 0.6333269383, 0.02954554195, 0.6185760925, 0.3961992914
27.75, 0.0282572853, 0.6271726521, 0.05998599823, 0.596555499, 0.3961673988
27.8, 0.05914162453, 0.6056780597, 0.08895803391, 0.5599636231, 0.3961398245
27.85, 0.0885783201, 0.5693895914, 0.1157547175, 0.5097243645, 0.3961179283
27.9, 0.115849111, 0.5192241627, 0.1397238304, 0.4470966264, 0.3961021816
27.95, 0.1402902507, 0.4564397052, 0.1602836928, 0.3736360779, 0.3960921719
28, 0.1613086289, 0.3825966981, 0.1769369114, 0.2911507362, 0.3960867877
28.05, 0.1783957983, 0.2995133329, 0.1892818049, 0.2016528489, 0.3960845392
28.1, 0.1911396557, 0.209216873, 0.1970213742, 0.1073091098, 0.3960839438
28.15, 0.1992336406, 0.1138933175, 0.1999697723, 0.01039057388, 0.3960838911
28.2, 0.2024834059, 0.01583679432, 0.1980562766, -0.08677708541, 0.3960839096
28.25, 0.2008109669, -0.08260065013, 0.1913267848, -0.1818629459, 0.3960842788
28.3, 0.1942563516, -0.1790588367, 0.1799428448, -0.2725801622, 0.3960859627
28.35, 0.1829767648, -0.2712191819, 0.1641782112, -0.3567356138, 0.3960903799
28.4, 0.167243258, -0.3568547898, 0.1444129098, -0.4322799454, 0.3960990574
28.45, 0.1474348824, -0.4338810365, 0.1211247978, -0.4973575018, 0.3961132434
28.5, 0.1240303073, -0.5004061998, 0.09487865496, -0.5503549477, 0.3961335614
28.55, 0.09759693018, -0.554780946, 0.06631291425, -0.5899466673, 0.396159784
28.6, 0.0687775787, -0.595644756, 0.03612425261, -0.6151345344, 0.3961907769
28.65, 0.03827501893, -0.6219668287, 0.005050388301, -0.6252794692, 0.396224632
28.7, 0.006834612056, -0.6330787943, -0.02614844474, -0.6201224427, 0.3962589625
28.75, -0.02477440785, -0.6286967923, -0.05670877177, -0.5997932347, 0.3962913006
28.8, -0.05577845478, -0.6089311167, -0.08588326616, -0.5648062064, 0.3963195125
28.85, -0.08541926372, -0.5742826056, -0.1129596075, -0.5160434415, 0.3963421428
28.9, -0.1129730557, -0.5256260809, -0.1372782078, -0.4547266316, 0.3963586154
28.95, -0.1377685777, -0.4641822136, -0.158248294, -0.382379855, 0.3963692503
29, -0.159203491, -0.3914800028, -0.1753619545, -0.300785784, 0.3963750973
29.05, -0.1767587029, -0.3093124817, -0.1882058848, -0.2119378259, 0.3963776262
29.1, -0.1900103689, -0.2196882448, -0.196470683, -0.1179903034, 0.3963783437
29.15, -0.1986394137, -0.1247809915, -0.1999576375, -0.02120813505, 0.3963784205
29.2, -0.202438514, -0.02687861491, -0.1985830037, 0.07608324156, 0.3963784098
29.25, -0.2013165407, 0.07166738599, -0.1923797854, 0.1715475883, 0.3963781158
29.3, -0.1953004846, 0.1684920526, -0.1814970346, 0.2628875036, 0.3963766395
29.35, -0.1845348792, 0.2612669825, -0.1661966637, 0.3478943292, 0.396372594
29.4, -0.1692787176, 0.34775062, -0.1468477525, 0.424498416, 0.396364441
29.45, -0.1498998433, 0.4258389773, -0.1239183413, 0.4908193018, 0.3963508795
29.5, -0.1268668013, 0.4936163941, -0.0979647394, 0.5452146524, 0.3963312006
29.55, -0.1007381722, 0.5494052243, -0.06961845488, 0.5863261194, 0.3963055317
29.6, -0.0721494848, 0.5918126046, -0.03957095703, 0.6131197465, 0.396274912
29.65, -0.04179791369, 0.6197718983, -0.008556608576, 0.624918347, 0.3962411805
29.7, -0.01042509218, 0.6325761671, 0.0226657699, 0.6214234866, 0.3962066951
29.75, 0.02120149644, 0.6299012104, 0.05333213659, 0.6027253163, 0.3961739416
29.8, 0.05230797843, 0.6118163145, 0.08269263361, 0.569299437, 0.3961451149
29.85, 0.08213375827, 0.5787818089, 0.1100305146, 0.5219910645, 0.3961217624
29.9, 0.1099507373, 0.5316336401, 0.1346799882, 0.4619878023, 0.3961045638
29.95, 0.1350814617, 0.4715562572, 0.1560424584, 0.3907831277, 0.3960932929
30, 0.1569156649, 0.4000459389, 0.1736007591, 0.3101331217, 0.3960869657
30.05, 0.174924792, 0.3188671567, 0.1869311096, 0.2220089767, 0.3960841375
30.1, 0.1886742228, 0.2300045832, 0.1957126361, 0.1285474383, 0.396083283
30.15, 0.1978330336, 0.1356129874, 0.1997343971, 0.03200070766, 0.396083175
30.2, 0.2021812367, 0.03796660438, 0.1988999083, -0.06531339806, 0.3960831802
30.25, 0.2016144933, -0.06059118523, 0.1932291862, -0.1610608766, 0.39608341
30.3, 0.1961463228, -0.1576977126, 0.1828583252, -0.2529408395, 0.3960846943
30.35, 0.1859078253, -0.2510207208, 0.1680366048, -0.3387350666, 0.3960883836
30.4, 0.1711449131, -0.3383083479, 0.1491211086, -0.4163579783, 0.3960960214
30.45, 0.1522130307, -0.4174396152, 0.1265688396, -0.4839066715, 0.3961089577
30.5, 0.129569343, -0.4864751222, 0.1009263528, -0.5397099728, 0.3961279845
30.55, 0.103762402, -0.5437069329, 0.0728169956, -0.5823747476, 0.3961530758
30.6, 0.07541937619, -0.587705889, 0.04292594777, -0.6108271418, 0.3961832905
30.65, 0.04523102587, -0.617363984, 0.01198338061, -0.6243461792, 0.3962168644
30.7, 0.01393473894, -0.6319291446, -0.01925382152, -0.6225872831, 0.3962514744
30.75, -0.01770392891, -0.6310298818, -0.05002122314, -0.6055938531, 0.3962846217
30.8, -0.04891065062, -0.6146878384, -0.07956625753, -0.5737959284, 0.3963140533
30.85, -0.07892202443, -0.5833171693, -0.1071672568, -0.5279960468, 0.3963381308
30.9, -0.1070049091, -0.5377108044, -0.1321514771, -0.4693434654, 0.3963560695
30.95, -0.1324747665, -0.4790147453, -0.1539115848, -0.3992987487, 0.396367998
31, -0.15471246, -0.4086924328, -0.1719201817, -0.3195912103, 0.39637483
31.05, -0.1731790773, -0.3284817398, -0.1857420783, -0.2321717563, 0.3963779802
31.1, -0.1874284722, -0.2403472259, -0.1950441405, -0.1391633488, 0.3963789887
31.15, -0.197117351, -0.1464299666, -0.1996026362, -0.04281070835, 0.3963791363
31.2, -0.2020128263, -0.04899664864, -0.1993080673, 0.05456984685, 0.3963791352
31.25, -0.201997428, 0.04961112138, -0.1941675039, 0.1506401848, 0.3963789591
31.3, -0.1970715923, 0.1470270469, -0.1843044343, 0.2430899829, 0.3963778495
31.35, -0.1873536456, 0.2409101495, -0.1699561304, 0.3296865531, 0.3963744963
31.4, -0.1730772854, 0.3289949714, -0.1514685126, 0.408325046, 0.3963673544
31.45, -0.1545865399, 0.4091422103, -0.1292884993, 0.4770787214, 0.3963550297
31.5, -0.1323281891, 0.479389541, -0.1039538613, 0.5342483005, 0.3963366505
31.55, -0.1068416586, 0.5380016793, -0.07608066498, 0.578408699, 0.3963121438
31.6, -0.07874646176, 0.5835179982, -0.04634849068, 0.6084508633, 0.396282352
31.65, -0.04872737088, 0.6147953955, -0.01548373569, 0.6236161485, 0.3962489627
31.7, -0.01751761685, 0.6310437821, 0.01575856389, 0.6235207857, 0.39621426
31.75, 0.01411944661, 0.6318516517, 0.0466138451, 0.6081685173, 0.39618075
31.8, 0.04540966564, 0.6171997047, 0.07632744205, 0.5779503546, 0.3961507384
31.85, 0.07558776558, 0.5874613879, 0.104173674, 0.5336314813, 0.3961259505
31.9, 0.1039167268, 0.5433903052, 0.129473978, 0.4763263938, 0.3961072744
31.95, 0.1297062231, 0.4860955649, 0.1516135438, 0.407464238, 0.3960946798
32, 0.1523295652, 0.4170070373, 0.1700560216, 0.328746813, 0.3960873265
32.05, 0.1712387072, 0.3378330469, 0.1843560006, 0.2421018108, 0.396083835
